#   r_nom       meanr       meanlogr       xip          xim         xip_pm       xim_im     sigma_xip      npairs       weight    npairs_weighted
  5.0536e-01   5.0541e-01  -6.8240e-01  -4.1907e-04  -7.8618e-05  -5.8408e-04   6.4125e-05   7.5708e-04   5.7254e+04   1.4343e+07   6.9412e+04
  5.1625e-01   5.1631e-01  -6.6106e-01   2.6627e-04  -2.3856e-05   3.8484e-04  -6.0399e-04   7.3988e-04   6.0113e+04   1.5015e+07   7.2716e+04
  5.2738e-01   5.2744e-01  -6.3974e-01  -9.5421e-05  -5.2942e-04   3.4507e-04   2.0560e-04   7.2355e-04   6.2683e+04   1.5706e+07   7.6017e+04
  5.3874e-01   5.3879e-01  -6.1844e-01   1.7162e-04  -6.8788e-05   3.5994e-04   1.8444e-04   7.1208e-04   6.4952e+04   1.6218e+07   7.8560e+04
  5.5035e-01   5.5041e-01  -5.9710e-01  -6.9920e-04   3.3882e-04   5.4641e-04  -1.8357e-04   6.9675e-04   6.7680e+04   1.6936e+07   8.1998e+04
  5.6222e-01   5.6227e-01  -5.7580e-01  -3.9078e-05  -2.5135e-04  -2.9872e-04   2.8968e-04   6.8217e-04   7.0706e+04   1.7676e+07   8.5582e+04
  5.7433e-01   5.7437e-01  -5.5450e-01   3.9634e-04   3.4874e-04  -2.6800e-04   5.8867e-05   6.7064e-04   7.3126e+04   1.8278e+07   8.8549e+04
  5.8671e-01   5.8678e-01  -5.3312e-01   4.3371e-04  -1.3036e-04   2.6121e-04  -3.6222e-04   6.5562e-04   7.6539e+04   1.9129e+07   9.2718e+04
  5.9936e-01   5.9943e-01  -5.1179e-01  -3.7563e-05  -3.4683e-04  -2.8262e-04   2.7330e-04   6.4146e-04   7.9973e+04   1.9977e+07   9.6798e+04
  6.1227e-01   6.1232e-01  -4.9052e-01  -4.1764e-04  -1.1051e-04   1.7275e-04   5.2716e-04   6.2678e-04   8.3633e+04   2.0928e+07   1.0135e+05
  6.2547e-01   6.2552e-01  -4.6918e-01   2.7858e-04   3.6634e-05   7.0316e-04  -2.4710e-04   6.1835e-04   8.6068e+04   2.1501e+07   1.0410e+05
  6.3895e-01   6.3902e-01  -4.4784e-01   2.8412e-04   8.8650e-05  -3.8342e-04  -2.2574e-04   6.0130e-04   9.1046e+04   2.2739e+07   1.1008e+05
  6.5272e-01   6.5277e-01  -4.2655e-01   1.8955e-04  -7.5366e-04  -4.4680e-04   5.5405e-04   5.9028e-04   9.4556e+04   2.3590e+07   1.1431e+05
  6.6679e-01   6.6688e-01  -4.0517e-01   2.3102e-05   1.9840e-04  -7.7533e-05   1.6015e-04   5.7749e-04   9.8537e+04   2.4655e+07   1.1936e+05
  6.8116e-01   6.8121e-01  -3.8390e-01  -2.3132e-04   1.2526e-05   6.9451e-05  -4.4573e-04   5.6664e-04   1.0246e+05   2.5602e+07   1.2404e+05
  6.9584e-01   6.9591e-01  -3.6256e-01  -7.7649e-05  -1.1933e-05  -2.8657e-04  -2.0173e-04   5.5496e-04   1.0669e+05   2.6698e+07   1.2928e+05
  7.1083e-01   7.1090e-01  -3.4125e-01   5.1721e-04  -1.7187e-04   7.5513e-05   1.0238e-04   5.4350e-04   1.1147e+05   2.7831e+07   1.3485e+05
  7.2615e-01   7.2625e-01  -3.1989e-01   4.9236e-04  -2.1458e-04  -4.5257e-04   3.0246e-04   5.3201e-04   1.1603e+05   2.9050e+07   1.4064e+05
  7.4180e-01   7.4187e-01  -2.9861e-01  -2.4259e-04  -1.0999e-04   2.1642e-04   2.5719e-04   5.2190e-04   1.2079e+05   3.0184e+07   1.4617e+05
  7.5779e-01   7.5787e-01  -2.7726e-01   3.2236e-04  -5.4901e-05  -3.5896e-04  -1.7362e-04   5.1191e-04   1.2569e+05   3.1377e+07   1.5202e+05
  7.7412e-01   7.7419e-01  -2.5595e-01  -4.1017e-04  -4.3800e-05   1.7309e-04   4.7125e-05   4.9982e-04   1.3154e+05   3.2922e+07   1.5943e+05
  7.9081e-01   7.9088e-01  -2.3463e-01   1.2050e-04   3.7411e-05  -1.9116e-04  -7.5155e-05   4.9013e-04   1.3696e+05   3.4224e+07   1.6577e+05
  8.0785e-01   8.0793e-01  -2.1330e-01   2.0691e-04  -2.7550e-04  -5.5551e-05   5.5581e-04   4.8046e-04   1.4246e+05   3.5620e+07   1.7256e+05
  8.2526e-01   8.2533e-01  -1.9199e-01   2.8164e-05   6.6392e-05  -6.5545e-05   1.6141e-04   4.7123e-04   1.4817e+05   3.7021e+07   1.7934e+05
  8.4305e-01   8.4312e-01  -1.7066e-01  -3.6670e-04   3.9072e-04  -4.7373e-04   5.7495e-04   4.6009e-04   1.5539e+05   3.8837e+07   1.8806e+05
  8.6122e-01   8.6131e-01  -1.4932e-01   3.0709e-04  -7.3202e-05  -4.4745e-04   1.2958e-04   4.5108e-04   1.6169e+05   4.0405e+07   1.9575e+05
  8.7978e-01   8.7987e-01  -1.2800e-01  -1.5512e-04  -8.5272e-05   8.7061e-05  -5.3598e-04   4.4164e-04   1.6846e+05   4.2159e+07   2.0401e+05
  8.9874e-01   8.9885e-01  -1.0665e-01  -3.2817e-05   7.5975e-05   3.3317e-05  -8.5231e-05   4.3304e-04   1.7542e+05   4.3857e+07   2.1239e+05
  9.1811e-01   9.1820e-01  -8.5367e-02   1.9308e-04  -6.1829e-05   1.9100e-04   9.2644e-05   4.2364e-04   1.8310e+05   4.5815e+07   2.2171e+05
  9.3790e-01   9.3798e-01  -6.4040e-02   5.0220e-05  -6.5893e-05   1.4265e-05   9.0965e-05   4.1670e-04   1.8962e+05   4.7344e+07   2.2940e+05
  9.5811e-01   9.5822e-01  -4.2703e-02  -6.7684e-05  -3.1207e-04   2.0800e-04   2.5566e-04   4.0742e-04   1.9807e+05   4.9521e+07   2.3988e+05
  9.7876e-01   9.7886e-01  -2.1382e-02   3.7028e-04  -2.4731e-04   3.6230e-04  -1.6996e-04   3.9863e-04   2.0692e+05   5.1745e+07   2.5053e+05
  9.9985e-01   9.9995e-01  -6.9448e-05   2.9410e-05  -2.6894e-04  -2.6234e-04  -2.0296e-04   3.9048e-04   2.1565e+05   5.3922e+07   2.6114e+05
  1.0214e+00   1.0215e+00   2.1232e-02   3.4791e-05   4.1071e-06   8.5523e-06   1.7774e-04   3.8306e-04   2.2421e+05   5.6033e+07   2.7138e+05
  1.0434e+00   1.0435e+00   4.2571e-02   9.8111e-05   5.0041e-05  -2.7469e-04  -2.0815e-06   3.7505e-04   2.3423e+05   5.8451e+07   2.8320e+05
  1.0659e+00   1.0660e+00   6.3903e-02  -1.1169e-04  -2.0179e-04   2.0760e-04   1.5492e-04   3.6726e-04   2.4397e+05   6.0956e+07   2.9528e+05
  1.0889e+00   1.0890e+00   8.5197e-02   1.3672e-04   7.7417e-05  -1.7550e-04   1.0336e-04   3.6071e-04   2.5304e+05   6.3191e+07   3.0621e+05
  1.1123e+00   1.1124e+00   1.0655e-01   2.4921e-04  -1.5271e-05  -7.6597e-06   4.1699e-05   3.5298e-04   2.6436e+05   6.5992e+07   3.1971e+05
  1.1363e+00   1.1365e+00   1.2790e-01  -1.5121e-04  -3.1348e-04   8.9354e-05   1.6755e-05   3.4532e-04   2.7625e+05   6.8955e+07   3.3402e+05
  1.1608e+00   1.1609e+00   1.4919e-01  -3.1147e-04  -2.4199e-04   2.8337e-05  -1.3305e-04   3.3888e-04   2.8678e+05   7.1592e+07   3.4678e+05
  1.1858e+00   1.1859e+00   1.7049e-01   1.9235e-04   2.6243e-04  -1.0296e-04  -2.7248e-05   3.3174e-04   2.9875e+05   7.4713e+07   3.6176e+05
  1.2114e+00   1.2115e+00   1.9185e-01  -2.5717e-04  -4.2182e-05   2.3806e-04  -1.4486e-04   3.2542e-04   3.1093e+05   7.7636e+07   3.7610e+05
  1.2375e+00   1.2376e+00   2.1315e-01   2.0764e-04  -1.4286e-04  -2.7416e-04  -1.7507e-04   3.1796e-04   3.2586e+05   8.1335e+07   3.9408e+05
  1.2642e+00   1.2643e+00   2.3449e-01   2.0063e-04  -3.7144e-06   6.1834e-05   1.0525e-04   3.1206e-04   3.3846e+05   8.4425e+07   4.0927e+05
  1.2914e+00   1.2915e+00   2.5581e-01   1.6320e-05   7.2663e-05   1.9660e-04   3.2247e-04   3.0558e-04   3.5262e+05   8.8041e+07   4.2653e+05
  1.3192e+00   1.3194e+00   2.7715e-01   1.9051e-04   3.7980e-05   1.8835e-04  -1.2275e-04   2.9920e-04   3.6757e+05   9.1842e+07   4.4494e+05
  1.3477e+00   1.3478e+00   2.9844e-01  -2.1064e-04  -5.5597e-05   1.0689e-04  -9.7912e-05   2.9318e-04   3.8314e+05   9.5662e+07   4.6342e+05
  1.3767e+00   1.3768e+00   3.1976e-01   2.0294e-04  -6.1188e-05  -1.2141e-04  -8.3088e-06   2.8700e-04   3.9962e+05   9.9812e+07   4.8356e+05
  1.4064e+00   1.4065e+00   3.4111e-01  -2.3336e-05   4.0191e-06   1.3112e-04   2.6561e-05   2.8146e-04   4.1543e+05   1.0377e+08   5.0270e+05
  1.4367e+00   1.4368e+00   3.6243e-01  -6.7457e-05  -9.3041e-05  -1.9421e-04  -6.9257e-05   2.7583e-04   4.3299e+05   1.0806e+08   5.2359e+05
  1.4677e+00   1.4678e+00   3.8375e-01  -1.5088e-04   2.1345e-05   1.8256e-05   9.1502e-05   2.6982e-04   4.5256e+05   1.1293e+08   5.4721e+05
  1.4993e+00   1.4994e+00   4.0506e-01   3.4790e-05   2.5975e-05   1.6588e-04  -7.7234e-05   2.6482e-04   4.6952e+05   1.1723e+08   5.6808e+05
  1.5316e+00   1.5317e+00   4.2638e-01   5.7725e-05  -1.3286e-04  -2.0232e-04   9.6045e-05   2.5909e-04   4.9024e+05   1.2249e+08   5.9333e+05
  1.5646e+00   1.5647e+00   4.4770e-01   6.8078e-05  -2.5124e-04  -1.0361e-05  -1.9291e-04   2.5382e-04   5.1118e+05   1.2762e+08   6.1837e+05
  1.5983e+00   1.5985e+00   4.6905e-01  -6.0301e-05   7.6942e-05   1.5984e-04  -2.5783e-05   2.4877e-04   5.3261e+05   1.3286e+08   6.4384e+05
  1.6328e+00   1.6329e+00   4.9036e-01   4.6863e-05   1.6894e-05   9.7795e-05   1.8741e-06   2.4372e-04   5.5444e+05   1.3842e+08   6.7051e+05
  1.6680e+00   1.6681e+00   5.1167e-01  -7.8618e-05   6.9376e-05  -6.1371e-05   2.8680e-05   2.3871e-04   5.7785e+05   1.4430e+08   6.9913e+05
  1.7039e+00   1.7041e+00   5.3301e-01  -1.6092e-05  -5.5379e-06  -3.1398e-05   1.1877e-05   2.3400e-04   6.0149e+05   1.5015e+08   7.2754e+05
  1.7406e+00   1.7408e+00   5.5433e-01   2.7925e-04  -3.3755e-04   1.0761e-04   7.1029e-05   2.2937e-04   6.2635e+05   1.5628e+08   7.5743e+05
  1.7782e+00   1.7784e+00   5.7566e-01   6.6180e-05  -1.1434e-04   8.3109e-05   3.4575e-05   2.2423e-04   6.5543e+05   1.6352e+08   7.9248e+05
  1.8165e+00   1.8166e+00   5.9696e-01   6.3044e-05   1.8509e-04  -5.3669e-05  -1.3921e-04   2.1986e-04   6.8115e+05   1.7009e+08   8.2393e+05
  1.8556e+00   1.8558e+00   6.1829e-01   6.2529e-05   2.1062e-06  -1.4550e-05  -5.4670e-05   2.1543e-04   7.0976e+05   1.7716e+08   8.5843e+05
  1.8956e+00   1.8958e+00   6.3962e-01  -1.0852e-05   4.9368e-05   5.0001e-05  -2.6885e-05   2.1114e-04   7.3859e+05   1.8442e+08   8.9349e+05
  1.9365e+00   1.9366e+00   6.6093e-01   2.3449e-05   2.6801e-06  -9.3984e-06   6.7250e-06   2.0676e-04   7.7059e+05   1.9232e+08   9.3180e+05
  1.9782e+00   1.9784e+00   6.8227e-01   2.2622e-04  -5.0495e-05  -1.1647e-04  -1.4596e-04   2.0237e-04   8.0399e+05   2.0077e+08   9.7256e+05
  2.0208e+00   2.0210e+00   7.0359e-01  -1.2324e-04  -5.1792e-05   8.5052e-05   4.6997e-05   1.9828e-04   8.3771e+05   2.0914e+08   1.0132e+06
  2.0644e+00   2.0646e+00   7.2490e-01   1.2141e-04  -1.3356e-04  -6.6742e-05  -5.3899e-05   1.9411e-04   8.7455e+05   2.1825e+08   1.0577e+06
  2.1089e+00   2.1091e+00   7.4623e-01   8.5383e-06  -7.6960e-05  -1.0093e-04  -3.4724e-06   1.9042e-04   9.0817e+05   2.2674e+08   1.0987e+06
  2.1543e+00   2.1545e+00   7.6756e-01   2.0665e-04  -6.9470e-05  -3.3108e-05   1.0993e-05   1.8642e-04   9.4807e+05   2.3659e+08   1.1466e+06
  2.2008e+00   2.2010e+00   7.8888e-01   4.2276e-05   8.2362e-05   8.8141e-05   1.4256e-04   1.8261e-04   9.8786e+05   2.4654e+08   1.1945e+06
  2.2482e+00   2.2484e+00   8.1021e-01  -1.1879e-04   5.7246e-05   7.6964e-05  -4.2903e-06   1.7885e-04   1.0298e+06   2.5704e+08   1.2455e+06
  2.2967e+00   2.2969e+00   8.3153e-01  -6.7732e-05  -9.0530e-05   8.5136e-05  -6.2565e-05   1.7525e-04   1.0728e+06   2.6770e+08   1.2969e+06
  2.3462e+00   2.3464e+00   8.5285e-01   1.1055e-04   8.6804e-05   3.0165e-05  -9.2162e-05   1.7177e-04   1.1159e+06   2.7864e+08   1.3500e+06
  2.3967e+00   2.3969e+00   8.7417e-01   7.3482e-05   7.6676e-05  -9.1234e-05  -3.5294e-05   1.6825e-04   1.1638e+06   2.9045e+08   1.4075e+06
  2.4484e+00   2.4486e+00   8.9550e-01   4.9700e-05   8.1571e-05   1.6980e-05   5.0586e-05   1.6477e-04   1.2130e+06   3.0284e+08   1.4672e+06
  2.5011e+00   2.5014e+00   9.1682e-01   2.1207e-05  -5.4587e-05   1.1407e-04  -5.3191e-05   1.6151e-04   1.2632e+06   3.1518e+08   1.5272e+06
  2.5550e+00   2.5553e+00   9.3815e-01   5.0323e-05   1.5067e-04   8.3193e-05   4.6273e-06   1.5818e-04   1.3168e+06   3.2858e+08   1.5924e+06
  2.6101e+00   2.6103e+00   9.5946e-01  -8.1563e-05   5.8533e-06  -4.4161e-05  -8.9754e-05   1.5500e-04   1.3719e+06   3.4225e+08   1.6588e+06
  2.6664e+00   2.6666e+00   9.8079e-01   4.4508e-05   3.6395e-05   1.2643e-04  -6.8610e-05   1.5178e-04   1.4304e+06   3.5689e+08   1.7294e+06
  2.7238e+00   2.7241e+00   1.0021e+00  -8.7032e-06  -6.0899e-05  -6.2995e-05  -2.4106e-05   1.4868e-04   1.4908e+06   3.7194e+08   1.8025e+06
  2.7825e+00   2.7828e+00   1.0234e+00   1.0786e-05  -1.3582e-04   4.9286e-05  -5.3253e-05   1.4568e-04   1.5519e+06   3.8741e+08   1.8770e+06
  2.8425e+00   2.8428e+00   1.0448e+00   3.1247e-05   1.5226e-05  -6.5010e-07   2.7205e-05   1.4280e-04   1.6162e+06   4.0323e+08   1.9543e+06
  2.9038e+00   2.9041e+00   1.0661e+00   8.1334e-05   8.1676e-05  -5.8695e-05  -3.2601e-05   1.3980e-04   1.6860e+06   4.2076e+08   2.0387e+06
  2.9663e+00   2.9666e+00   1.0874e+00  -5.3305e-05  -1.6394e-05   5.8585e-05   8.0847e-05   1.3705e-04   1.7550e+06   4.3773e+08   2.1216e+06
  3.0303e+00   3.0306e+00   1.1087e+00   1.2418e-04  -6.8559e-05   1.0202e-04   1.1515e-04   1.3421e-04   1.8284e+06   4.5652e+08   2.2120e+06
  3.0956e+00   3.0959e+00   1.1300e+00   1.6193e-05  -1.0190e-05   3.9892e-05  -4.0550e-05   1.3152e-04   1.9056e+06   4.7535e+08   2.3040e+06
  3.1623e+00   3.1626e+00   1.1514e+00  -7.5762e-06  -6.9249e-05  -4.6213e-05  -8.3555e-05   1.2882e-04   1.9856e+06   4.9548e+08   2.4011e+06
  3.2305e+00   3.2308e+00   1.1727e+00  -5.1394e-06  -4.3960e-06  -2.4656e-05  -3.6765e-05   1.2621e-04   2.0691e+06   5.1617e+08   2.5017e+06
  3.3001e+00   3.3004e+00   1.1940e+00   1.1228e-04  -1.4761e-05  -5.1310e-05   7.7496e-05   1.2371e-04   2.1532e+06   5.3732e+08   2.6034e+06
  3.3712e+00   3.3715e+00   1.2153e+00  -3.2576e-05   1.0252e-04   1.0857e-05  -4.0933e-05   1.2119e-04   2.2450e+06   5.5982e+08   2.7132e+06
  3.4439e+00   3.4442e+00   1.2367e+00  -2.2177e-05  -3.5010e-05  -5.7242e-05  -5.0705e-05   1.1880e-04   2.3356e+06   5.8262e+08   2.8237e+06
  3.5181e+00   3.5184e+00   1.2580e+00  -6.6720e-05   7.5924e-05   6.8813e-05   3.2796e-05   1.1632e-04   2.4364e+06   6.0771e+08   2.9459e+06
  3.5939e+00   3.5942e+00   1.2793e+00  -7.4056e-06  -3.4748e-05  -4.4299e-05  -1.1802e-05   1.1398e-04   2.5377e+06   6.3290e+08   3.0675e+06
  3.6714e+00   3.6717e+00   1.3006e+00  -7.3268e-05  -2.2403e-05   1.5509e-05  -4.4273e-05   1.1163e-04   2.6456e+06   6.5982e+08   3.1979e+06
  3.7505e+00   3.7508e+00   1.3220e+00  -1.0450e-04  -5.2172e-05  -7.8570e-06   6.0621e-05   1.0940e-04   2.7544e+06   6.8703e+08   3.3303e+06
  3.8313e+00   3.8316e+00   1.3433e+00   1.2709e-04   6.7323e-05  -1.0166e-05   3.0074e-05   1.0721e-04   2.8688e+06   7.1537e+08   3.4676e+06
  3.9139e+00   3.9142e+00   1.3646e+00  -4.2207e-06   9.2794e-05  -5.7005e-05  -5.1998e-05   1.0510e-04   2.9850e+06   7.4434e+08   3.6079e+06
  3.9982e+00   3.9986e+00   1.3859e+00   2.2048e-05   4.7959e-05   4.6023e-05   2.2699e-05   1.0290e-04   3.1122e+06   7.7666e+08   3.7643e+06
  4.0844e+00   4.0848e+00   1.4073e+00  -6.1716e-05   1.0539e-04   6.2510e-05  -1.4156e-04   1.0090e-04   3.2388e+06   8.0771e+08   3.9153e+06
  4.1724e+00   4.1728e+00   1.4286e+00  -2.2648e-05   3.6606e-05  -3.7859e-05  -1.0136e-05   9.8798e-05   3.3775e+06   8.4238e+08   4.0830e+06
  4.2624e+00   4.2627e+00   1.4499e+00   6.2361e-05   1.5863e-05  -4.8406e-05   1.8232e-05   9.6790e-05   3.5202e+06   8.7771e+08   4.2550e+06
  4.3542e+00   4.3546e+00   1.4712e+00  -3.8807e-05  -4.2598e-05  -1.0351e-04   2.4501e-05   9.4916e-05   3.6596e+06   9.1275e+08   4.4238e+06
  4.4481e+00   4.4485e+00   1.4925e+00  -4.5604e-05  -2.3243e-05   7.8974e-06  -8.5642e-06   9.2927e-05   3.8175e+06   9.5222e+08   4.6155e+06
  4.5439e+00   4.5444e+00   1.5139e+00  -9.8285e-05   1.1492e-04   1.9253e-05  -2.6237e-05   9.1116e-05   3.9725e+06   9.9046e+08   4.8016e+06
  4.6419e+00   4.6423e+00   1.5352e+00   6.7494e-05   6.6625e-07   3.9185e-05   1.3944e-05   8.9260e-05   4.1394e+06   1.0321e+09   5.0033e+06
  4.7419e+00   4.7423e+00   1.5565e+00   5.1647e-06  -6.9218e-06  -2.3643e-05  -9.6346e-06   8.7457e-05   4.3114e+06   1.0751e+09   5.2114e+06
  4.8441e+00   4.8445e+00   1.5778e+00  -7.0076e-06  -1.8123e-05   3.8669e-06  -3.7147e-05   8.5702e-05   4.4890e+06   1.1196e+09   5.4270e+06
  4.9485e+00   4.9489e+00   1.5992e+00  -5.4561e-06  -3.4418e-05   3.7774e-05   3.0066e-05   8.3957e-05   4.6792e+06   1.1666e+09   5.6558e+06
  5.0552e+00   5.0556e+00   1.6205e+00  -2.5988e-05   1.0747e-05   5.5816e-05  -3.3124e-05   8.2309e-05   4.8680e+06   1.2138e+09   5.8836e+06
  5.1641e+00   5.1645e+00   1.6418e+00  -3.6303e-06  -8.3629e-05   8.6229e-05   4.7362e-05   8.0650e-05   5.0703e+06   1.2642e+09   6.1285e+06
  5.2754e+00   5.2759e+00   1.6631e+00   1.7083e-05   7.7485e-05  -2.6096e-05  -4.9213e-05   7.8999e-05   5.2843e+06   1.3176e+09   6.3870e+06
  5.3891e+00   5.3896e+00   1.6845e+00   2.0714e-05   7.5570e-06  -1.3550e-04   1.1590e-05   7.7454e-05   5.4978e+06   1.3708e+09   6.6448e+06
  5.5052e+00   5.5057e+00   1.7058e+00  -6.8102e-06  -4.1724e-05  -2.3405e-05  -3.9803e-05   7.5853e-05   5.7310e+06   1.4292e+09   6.9283e+06
  5.6239e+00   5.6244e+00   1.7271e+00   5.7237e-05  -5.6456e-05   5.4315e-05   2.0768e-05   7.4325e-05   5.9709e+06   1.4885e+09   7.2165e+06
  5.7451e+00   5.7456e+00   1.7484e+00   2.4486e-05  -4.9565e-06  -6.0712e-05  -1.7943e-05   7.2821e-05   6.2166e+06   1.5507e+09   7.5166e+06
  5.8689e+00   5.8695e+00   1.7697e+00   3.4471e-05   2.8354e-05   6.1603e-05  -1.8029e-05   7.1355e-05   6.4777e+06   1.6151e+09   7.8298e+06
  5.9954e+00   5.9960e+00   1.7911e+00   4.1669e-06   3.1371e-05  -5.7051e-05  -3.0630e-05   6.9908e-05   6.7485e+06   1.6827e+09   8.1579e+06
  6.1246e+00   6.1252e+00   1.8124e+00   3.8046e-05   3.8505e-05  -4.3822e-05  -6.9282e-06   6.8526e-05   7.0257e+06   1.7512e+09   8.4901e+06
  6.2566e+00   6.2572e+00   1.8337e+00  -1.7702e-05   6.2618e-05   1.0410e-05   8.7690e-06   6.7092e-05   7.3252e+06   1.8269e+09   8.8555e+06
  6.3915e+00   6.3921e+00   1.8550e+00   1.0997e-05  -5.8484e-05   5.3239e-05   3.8886e-05   6.5764e-05   7.6258e+06   1.9013e+09   9.2175e+06
  6.5292e+00   6.5298e+00   1.8764e+00   1.9983e-05  -3.4865e-05  -4.8450e-05  -9.7944e-06   6.4425e-05   7.9461e+06   1.9812e+09   9.6049e+06
  6.6699e+00   6.6706e+00   1.8977e+00   1.6094e-05  -3.6655e-05   3.6569e-05  -6.0198e-05   6.3146e-05   8.2715e+06   2.0624e+09   9.9979e+06
  6.8137e+00   6.8143e+00   1.9190e+00  -3.8408e-05   2.2407e-05  -2.1520e-05   2.2312e-05   6.1841e-05   8.6225e+06   2.1502e+09   1.0423e+07
  6.9605e+00   6.9612e+00   1.9403e+00   6.2469e-05   2.1134e-05   4.7173e-06   2.0537e-05   6.0584e-05   8.9842e+06   2.2403e+09   1.0860e+07
  7.1105e+00   7.1112e+00   1.9617e+00   2.2215e-05   3.4139e-05  -2.3210e-05   3.5817e-06   5.9338e-05   9.3646e+06   2.3354e+09   1.1321e+07
  7.2638e+00   7.2644e+00   1.9830e+00   9.0273e-06  -4.3385e-05  -1.4665e-05   2.4051e-05   5.8124e-05   9.7613e+06   2.4339e+09   1.1800e+07
  7.4203e+00   7.4210e+00   2.0043e+00  -1.1023e-05  -2.5888e-06  -3.2408e-06   3.9749e-06   5.6952e-05   1.0169e+07   2.5352e+09   1.2291e+07
  7.5803e+00   7.5809e+00   2.0256e+00  -1.7139e-05   4.5961e-07   2.4142e-05   6.4328e-06   5.5756e-05   1.0609e+07   2.6452e+09   1.2824e+07
  7.7436e+00   7.7443e+00   2.0469e+00   5.2282e-07   1.2521e-06   1.3641e-05   1.1834e-06   5.4621e-05   1.1054e+07   2.7563e+09   1.3362e+07
  7.9105e+00   7.9112e+00   2.0683e+00   2.1190e-05   6.3624e-05   4.1754e-05  -9.0524e-06   5.3511e-05   1.1520e+07   2.8717e+09   1.3923e+07
  8.0810e+00   8.0818e+00   2.0896e+00   4.4269e-06   6.3438e-06   1.0665e-05  -1.1697e-05   5.2392e-05   1.2018e+07   2.9958e+09   1.4525e+07
  8.2552e+00   8.2560e+00   2.1109e+00  -8.0807e-06   1.2686e-05  -8.9480e-06  -3.9805e-05   5.1303e-05   1.2531e+07   3.1243e+09   1.5147e+07
  8.4331e+00   8.4339e+00   2.1322e+00   5.3344e-05  -3.0394e-05  -2.3384e-05  -5.0731e-05   5.0259e-05   1.3056e+07   3.2554e+09   1.5783e+07
  8.6148e+00   8.6157e+00   2.1536e+00   1.7807e-06  -3.0474e-05   1.6982e-05   5.2968e-05   4.9239e-05   1.3604e+07   3.3915e+09   1.6443e+07
  8.8005e+00   8.8014e+00   2.1749e+00  -3.0672e-05   3.3731e-06  -1.8924e-05  -1.5521e-05   4.8211e-05   1.4191e+07   3.5378e+09   1.7152e+07
  8.9902e+00   8.9910e+00   2.1962e+00  -5.3195e-06  -7.7336e-06  -1.4092e-05  -9.2729e-06   4.7218e-05   1.4792e+07   3.6882e+09   1.7880e+07
  9.1839e+00   9.1848e+00   2.2175e+00  -3.2535e-05   3.2315e-06   1.2803e-05  -1.0199e-05   4.6252e-05   1.5416e+07   3.8437e+09   1.8634e+07
  9.3819e+00   9.3827e+00   2.2389e+00   1.1711e-05  -2.0206e-05   1.4876e-05   9.8845e-06   4.5294e-05   1.6072e+07   4.0081e+09   1.9431e+07
  9.5841e+00   9.5850e+00   2.2602e+00   5.5294e-06  -8.8379e-06  -2.7455e-05  -2.5193e-05   4.4369e-05   1.6755e+07   4.1769e+09   2.0252e+07
