#   r_nom       meanr       meanlogr       xip          xim         xip_pm       xim_im     sigma_xip      npairs       weight    npairs_weighted
  7.2615e-01   7.2621e-01  -3.1994e-01   2.1756e-04  -1.6030e-04   2.5230e-20   2.9061e-05   3.8173e-04   5.1942e+05   4.3591e+07   3.6049e+05
  7.4180e-01   7.4188e-01  -2.9859e-01   3.1946e-04  -3.9595e-04   2.0896e-20   2.6601e-05   3.7421e-04   5.4293e+05   4.5392e+07   3.7663e+05
  7.5779e-01   7.5786e-01  -2.7728e-01  -1.8820e-04  -7.0823e-04  -1.3297e-20  -1.3895e-04   3.6640e-04   5.6398e+05   4.7417e+07   3.9217e+05
  7.7412e-01   7.7419e-01  -2.5595e-01   3.0471e-04   2.0911e-04  -1.0301e-21   1.3451e-04   3.5934e-04   5.8789e+05   4.9223e+07   4.0761e+05
  7.9081e-01   7.9089e-01  -2.3462e-01   4.2481e-04  -1.2459e-04  -6.8084e-21  -2.0556e-04   3.5212e-04   6.1132e+05   5.1250e+07   4.2454e+05
  8.0785e-01   8.0793e-01  -2.1330e-01  -9.2249e-05  -2.6657e-04  -1.3615e-20   5.7323e-05   3.4438e-04   6.3836e+05   5.3603e+07   4.4384e+05
  8.2526e-01   8.2534e-01  -1.9197e-01  -5.7158e-05  -1.9873e-04   4.1624e-21   6.8541e-05   3.3785e-04   6.6473e+05   5.5606e+07   4.6093e+05
  8.4305e-01   8.4313e-01  -1.7066e-01   3.1520e-05  -1.9487e-04   5.0473e-20  -1.4213e-04   3.3130e-04   6.9208e+05   5.7974e+07   4.7988e+05
  8.6122e-01   8.6129e-01  -1.4934e-01   9.1336e-05   6.0400e-05  -3.1745e-20  -5.7620e-05   3.2455e-04   7.2144e+05   6.0337e+07   5.0054e+05
  8.7978e-01   8.7987e-01  -1.2800e-01   5.0177e-04   2.2535e-05   4.6033e-20   5.2080e-06   3.1817e-04   7.5079e+05   6.2861e+07   5.2106e+05
  8.9874e-01   8.9883e-01  -1.0668e-01   6.6653e-05  -4.3545e-06   3.6235e-20  -1.7965e-04   3.1137e-04   7.8379e+05   6.5542e+07   5.4347e+05
  9.1811e-01   9.1821e-01  -8.5354e-02   3.8702e-04  -1.7948e-04  -2.4213e-21   2.9870e-05   3.0579e-04   8.1378e+05   6.8021e+07   5.6426e+05
  9.3790e-01   9.3798e-01  -6.4046e-02   1.0547e-04  -1.5974e-04   5.0002e-21   2.9424e-04   2.9888e-04   8.5133e+05   7.1180e+07   5.9054e+05
  9.5811e-01   9.5820e-01  -4.2721e-02   3.6440e-04   2.8339e-05   8.4437e-20  -6.2884e-05   2.9301e-04   8.8546e+05   7.4064e+07   6.1371e+05
  9.7876e-01   9.7886e-01  -2.1391e-02   2.2318e-04  -4.7981e-05  -3.8350e-21  -5.4497e-05   2.8724e-04   9.2336e+05   7.7136e+07   6.4012e+05
  9.9985e-01   9.9995e-01  -6.7764e-05  -2.5857e-04  -8.6801e-05  -4.8629e-20  -1.2375e-04   2.8146e-04   9.5947e+05   8.0160e+07   6.6526e+05
  1.0214e+00   1.0215e+00   2.1254e-02   2.1113e-04  -1.3773e-04  -7.0815e-21  -1.5095e-04   2.7576e-04   9.9911e+05   8.3587e+07   6.9330e+05
  1.0434e+00   1.0435e+00   4.2578e-02   3.4925e-04   1.1911e-04   3.0396e-20  -3.9169e-04   2.7010e-04   1.0435e+06   8.7233e+07   7.2357e+05
  1.0659e+00   1.0660e+00   6.3908e-02   1.6466e-04   2.0871e-04   3.8963e-20   2.0829e-04   2.6487e-04   1.0853e+06   9.0651e+07   7.5238e+05
  1.0889e+00   1.0890e+00   8.5219e-02   1.2694e-04  -2.0790e-04   6.6500e-21  -1.1023e-04   2.5905e-04   1.1323e+06   9.4735e+07   7.8573e+05
  1.1123e+00   1.1124e+00   1.0652e-01  -4.7023e-05  -3.2852e-04  -2.5655e-21   3.4453e-04   2.5433e-04   1.1781e+06   9.8317e+07   8.1638e+05
  1.1363e+00   1.1364e+00   1.2786e-01   3.4239e-04   1.5002e-05   1.3566e-21  -3.1399e-04   2.4878e-04   1.2279e+06   1.0266e+08   8.5146e+05
  1.1608e+00   1.1609e+00   1.4918e-01   1.3794e-04   2.6435e-04   3.8538e-20  -2.5410e-04   2.4398e-04   1.2788e+06   1.0683e+08   8.8675e+05
  1.1858e+00   1.1859e+00   1.7050e-01  -5.9907e-05  -1.4913e-04   1.7111e-20  -4.8216e-05   2.3903e-04   1.3332e+06   1.1138e+08   9.2311e+05
  1.2114e+00   1.2115e+00   1.9183e-01   5.3481e-04   1.9122e-04   2.3830e-20  -2.0612e-04   2.3387e-04   1.3896e+06   1.1620e+08   9.6445e+05
  1.2375e+00   1.2376e+00   2.1316e-01   1.4071e-04  -7.7040e-05   7.3191e-21   2.7844e-04   2.2954e-04   1.4444e+06   1.2069e+08   1.0012e+06
  1.2642e+00   1.2643e+00   2.3449e-01   3.3915e-04   7.9649e-05   4.1719e-21  -3.8473e-05   2.2484e-04   1.5077e+06   1.2578e+08   1.0454e+06
  1.2914e+00   1.2915e+00   2.5580e-01  -8.1653e-05  -7.5112e-06   7.9990e-20   1.4031e-05   2.2006e-04   1.5739e+06   1.3142e+08   1.0910e+06
  1.3192e+00   1.3194e+00   2.7714e-01   2.9355e-04   8.6056e-05   3.0822e-20   5.9253e-05   2.1566e-04   1.6385e+06   1.3670e+08   1.1356e+06
  1.3477e+00   1.3478e+00   2.9844e-01  -3.3064e-05  -1.6529e-04  -3.9639e-20  -1.2728e-05   2.1164e-04   1.7040e+06   1.4204e+08   1.1785e+06
  1.3767e+00   1.3769e+00   3.1979e-01   1.5759e-05  -7.8845e-05  -8.2122e-21   3.2906e-04   2.0731e-04   1.7767e+06   1.4807e+08   1.2299e+06
  1.4064e+00   1.4065e+00   3.4110e-01   1.1236e-05   1.7238e-04   3.5768e-20   1.4970e-04   2.0304e-04   1.8524e+06   1.5450e+08   1.2834e+06
  1.4367e+00   1.4368e+00   3.6243e-01   1.2306e-04  -5.5749e-05   3.2598e-20   7.6638e-05   1.9853e-04   1.9321e+06   1.6134e+08   1.3394e+06
  1.4677e+00   1.4678e+00   3.8376e-01   3.1812e-04  -1.4847e-05  -6.7196e-20  -5.1723e-05   1.9463e-04   2.0110e+06   1.6786e+08   1.3942e+06
  1.4993e+00   1.4994e+00   4.0507e-01   1.4953e-04  -1.1377e-05   9.5863e-21  -9.0102e-05   1.9080e-04   2.0973e+06   1.7488e+08   1.4523e+06
  1.5316e+00   1.5317e+00   4.2638e-01   2.8762e-04  -7.1776e-05  -3.4163e-21  -1.7304e-05   1.8715e-04   2.1803e+06   1.8178e+08   1.5097e+06
  1.5646e+00   1.5648e+00   4.4770e-01  -5.6445e-05   2.3671e-04   2.0241e-20   7.7021e-05   1.8323e-04   2.2721e+06   1.8969e+08   1.5735e+06
  1.5983e+00   1.5985e+00   4.6903e-01   7.6608e-05   2.4275e-04  -4.2331e-20  -1.1330e-04   1.7951e-04   2.3715e+06   1.9755e+08   1.6416e+06
  1.6328e+00   1.6329e+00   4.9034e-01   1.8167e-04  -6.4916e-05  -2.4379e-21  -2.2593e-05   1.7589e-04   2.4673e+06   2.0549e+08   1.7085e+06
  1.6680e+00   1.6681e+00   5.1169e-01   3.3397e-04  -4.7370e-05   9.7746e-20   2.9171e-05   1.7236e-04   2.5759e+06   2.1435e+08   1.7812e+06
  1.7039e+00   1.7041e+00   5.3301e-01   1.2456e-04   4.4340e-05   1.0887e-20  -1.2925e-04   1.6888e-04   2.6763e+06   2.2316e+08   1.8522e+06
  1.7406e+00   1.7408e+00   5.5433e-01   1.6799e-04   1.2401e-04   6.8546e-20  -3.4698e-05   1.6533e-04   2.7957e+06   2.3267e+08   1.9360e+06
  1.7782e+00   1.7783e+00   5.7565e-01   3.3711e-05   5.2908e-05  -1.3876e-20   7.5025e-05   1.6215e-04   2.9074e+06   2.4211e+08   2.0116e+06
  1.8165e+00   1.8166e+00   5.9697e-01   1.9714e-04   5.1320e-05  -7.7967e-22   1.8548e-04   1.5874e-04   3.0316e+06   2.5255e+08   2.0973e+06
  1.8556e+00   1.8558e+00   6.1830e-01   2.8266e-04   1.2872e-04   8.3210e-20   1.4841e-04   1.5573e-04   3.1577e+06   2.6250e+08   2.1834e+06
  1.8956e+00   1.8958e+00   6.3962e-01   2.1036e-04   7.1924e-05   6.9778e-21   6.6276e-05   1.5251e-04   3.2918e+06   2.7374e+08   2.2754e+06
  1.9365e+00   1.9367e+00   6.6095e-01   9.1445e-05  -4.5043e-05  -1.1918e-20  -1.7312e-05   1.4935e-04   3.4278e+06   2.8511e+08   2.3718e+06
  1.9782e+00   1.9784e+00   6.8227e-01   1.7652e-04   1.7691e-05   1.4372e-20  -1.1757e-04   1.4621e-04   3.5744e+06   2.9761e+08   2.4742e+06
  2.0208e+00   2.0210e+00   7.0359e-01   1.1627e-04   1.9351e-04  -7.2181e-21   1.1418e-05   1.4338e-04   3.7219e+06   3.0968e+08   2.5756e+06
  2.0644e+00   2.0646e+00   7.2490e-01   2.2319e-04   1.0728e-04   5.2463e-20   8.8841e-05   1.4040e-04   3.8813e+06   3.2268e+08   2.6845e+06
  2.1089e+00   2.1091e+00   7.4623e-01   1.8155e-04   2.5432e-04   3.4335e-20  -2.1596e-04   1.3769e-04   4.0405e+06   3.3576e+08   2.7938e+06
  2.1543e+00   2.1545e+00   7.6756e-01   2.3612e-04  -8.6757e-06   4.4399e-20  -9.0452e-05   1.3491e-04   4.2092e+06   3.4965e+08   2.9092e+06
  2.2008e+00   2.2010e+00   7.8889e-01   1.8067e-04   4.2532e-05  -3.7198e-20  -6.4674e-05   1.3218e-04   4.3871e+06   3.6444e+08   3.0322e+06
  2.2482e+00   2.2484e+00   8.1020e-01   1.6066e-04  -9.9468e-05  -1.7253e-20  -5.9129e-05   1.2936e-04   4.5784e+06   3.8023e+08   3.1646e+06
  2.2967e+00   2.2969e+00   8.3153e-01   6.4874e-05   7.1393e-06   5.8741e-20   1.9925e-05   1.2695e-04   4.7547e+06   3.9483e+08   3.2849e+06
  2.3462e+00   2.3464e+00   8.5285e-01   8.0210e-05  -6.6834e-05  -3.3967e-20  -4.1142e-05   1.2442e-04   4.9578e+06   4.1143e+08   3.4269e+06
  2.3967e+00   2.3969e+00   8.7417e-01   1.6332e-04  -5.5400e-05  -1.5870e-20  -9.1754e-05   1.2181e-04   5.1646e+06   4.2931e+08   3.5715e+06
  2.4484e+00   2.4486e+00   8.9550e-01   2.7645e-05   1.3149e-04  -1.8625e-20   6.4790e-05   1.1936e-04   5.3821e+06   4.4681e+08   3.7194e+06
  2.5011e+00   2.5014e+00   9.1683e-01   1.9836e-05   5.4894e-05   5.4586e-20  -1.1071e-05   1.1695e-04   5.6129e+06   4.6545e+08   3.8775e+06
  2.5550e+00   2.5553e+00   9.3814e-01   2.2062e-05  -1.5991e-05  -6.7854e-20   3.9237e-05   1.1462e-04   5.8404e+06   4.8486e+08   4.0382e+06
  2.6101e+00   2.6103e+00   9.5946e-01   1.0515e-04   3.8591e-05   7.4627e-20   1.5196e-04   1.1226e-04   6.0838e+06   5.0514e+08   4.2051e+06
  2.6664e+00   2.6666e+00   9.8079e-01   6.7793e-05   4.4011e-05   5.1489e-20   1.2824e-04   1.0998e-04   6.3444e+06   5.2644e+08   4.3821e+06
  2.7238e+00   2.7241e+00   1.0021e+00   1.3695e-04   4.6963e-05   7.3134e-20   3.4176e-05   1.0778e-04   6.6050e+06   5.4836e+08   4.5646e+06
  2.7825e+00   2.7828e+00   1.0234e+00   9.9508e-05  -5.7257e-05   2.8287e-20  -6.8235e-05   1.0562e-04   6.8815e+06   5.7065e+08   4.7545e+06
  2.8425e+00   2.8428e+00   1.0448e+00   1.6111e-04  -9.5913e-05  -3.0985e-20   4.6787e-06   1.0348e-04   7.1648e+06   5.9471e+08   4.9521e+06
  2.9038e+00   2.9040e+00   1.0661e+00   2.0803e-05   1.3614e-04  -7.2238e-20   6.1944e-06   1.0145e-04   7.4622e+06   6.1876e+08   5.1539e+06
  2.9663e+00   2.9666e+00   1.0874e+00   1.4810e-04   2.8690e-06   1.5597e-20  -7.5407e-05   9.9379e-05   7.7817e+06   6.4508e+08   5.3748e+06
  3.0303e+00   3.0305e+00   1.1087e+00   1.0466e-04   6.5602e-05  -5.7746e-20   1.0727e-04   9.7412e-05   8.0952e+06   6.7086e+08   5.5884e+06
  3.0956e+00   3.0959e+00   1.1300e+00   3.9106e-05  -8.3657e-05  -2.8599e-20   1.3871e-04   9.5463e-05   8.4346e+06   6.9911e+08   5.8225e+06
  3.1623e+00   3.1626e+00   1.1514e+00   9.9892e-05  -1.9226e-05   4.3643e-20   2.9005e-05   9.3567e-05   8.7835e+06   7.2774e+08   6.0645e+06
  3.2305e+00   3.2307e+00   1.1727e+00   1.1572e-04  -5.4372e-05   4.7393e-20   1.5643e-04   9.1665e-05   9.1554e+06   7.5822e+08   6.3216e+06
  3.3001e+00   3.3004e+00   1.1940e+00  -7.9619e-05   6.2643e-06   6.5363e-20   2.8710e-05   8.9803e-05   9.5377e+06   7.9032e+08   6.5837e+06
  3.3712e+00   3.3715e+00   1.2153e+00   1.5120e-04  -1.4785e-05  -8.5217e-20   1.8870e-04   8.8066e-05   9.9286e+06   8.2190e+08   6.8506e+06
  3.4439e+00   3.4442e+00   1.2367e+00   9.7047e-05  -3.2464e-05   4.9684e-20   1.2075e-05   8.6217e-05   1.0341e+07   8.5664e+08   7.1367e+06
  3.5181e+00   3.5184e+00   1.2580e+00   8.4296e-05   6.9697e-05   5.9621e-20  -5.7357e-05   8.4529e-05   1.0774e+07   8.9197e+08   7.4362e+06
  3.5939e+00   3.5942e+00   1.2793e+00   9.4185e-05  -7.2533e-07  -7.1387e-20  -3.9316e-05   8.2849e-05   1.1220e+07   9.2868e+08   7.7442e+06
  3.6714e+00   3.6717e+00   1.3006e+00   7.1778e-05  -1.1028e-05  -3.3778e-20   5.8406e-05   8.1170e-05   1.1688e+07   9.6723e+08   8.0649e+06
  3.7505e+00   3.7508e+00   1.3220e+00   1.0292e-04  -2.8557e-05   1.2529e-19  -4.3758e-05   7.9550e-05   1.2169e+07   1.0066e+09   8.3967e+06
  3.8313e+00   3.8317e+00   1.3433e+00  -1.1314e-05   4.3674e-05  -5.8672e-20   1.2129e-04   7.7956e-05   1.2675e+07   1.0485e+09   8.7449e+06
  3.9139e+00   3.9142e+00   1.3646e+00   1.1260e-04   2.8263e-05  -1.0179e-20   3.5674e-05   7.6441e-05   1.3196e+07   1.0912e+09   9.1028e+06
  3.9982e+00   3.9986e+00   1.3859e+00   1.3401e-04   2.5232e-05   3.7768e-20  -4.7305e-05   7.4881e-05   1.3743e+07   1.1368e+09   9.4786e+06
  4.0844e+00   4.0848e+00   1.4073e+00   8.5400e-05   2.1101e-05  -5.1549e-20  -1.0905e-04   7.3368e-05   1.4312e+07   1.1844e+09   9.8794e+06
  4.1724e+00   4.1728e+00   1.4286e+00   1.2624e-04   5.1442e-05  -9.0843e-20  -4.2757e-05   7.1922e-05   1.4899e+07   1.2321e+09   1.0280e+07
  4.2624e+00   4.2628e+00   1.4499e+00  -9.9373e-06   3.7171e-05  -1.3674e-19  -4.4518e-05   7.0487e-05   1.5526e+07   1.2827e+09   1.0708e+07
  4.3542e+00   4.3546e+00   1.4712e+00   5.0949e-05  -5.6304e-05   8.2455e-20  -1.3065e-05   6.9054e-05   1.6179e+07   1.3369e+09   1.1156e+07
  4.4481e+00   4.4485e+00   1.4925e+00   1.5006e-04  -4.9746e-05  -2.9345e-20  -1.4275e-05   6.7720e-05   1.6828e+07   1.3904e+09   1.1599e+07
  4.5439e+00   4.5443e+00   1.5139e+00   2.5447e-05   1.3422e-05   7.5983e-20   3.4963e-05   6.6370e-05   1.7519e+07   1.4477e+09   1.2080e+07
  4.6419e+00   4.6423e+00   1.5352e+00   1.0149e-04   2.4753e-07  -5.2557e-20  -4.4860e-05   6.5049e-05   1.8244e+07   1.5070e+09   1.2580e+07
  4.7419e+00   4.7423e+00   1.5565e+00   8.6005e-05   2.8085e-05   3.7149e-20   1.9397e-05   6.3711e-05   1.9011e+07   1.5710e+09   1.3107e+07
  4.8441e+00   4.8445e+00   1.5778e+00   1.6518e-05   5.1552e-05   8.2576e-20  -1.8897e-05   6.2471e-05   1.9789e+07   1.6340e+09   1.3638e+07
  4.9485e+00   4.9490e+00   1.5992e+00   1.3777e-04  -1.7118e-05   1.1743e-19  -7.5423e-05   6.1230e-05   2.0597e+07   1.7006e+09   1.4198e+07
  5.0552e+00   5.0556e+00   1.6205e+00   3.6617e-05   1.1898e-05  -7.2135e-20   2.4682e-06   5.9996e-05   2.1460e+07   1.7711e+09   1.4789e+07
  5.1641e+00   5.1646e+00   1.6418e+00   1.5834e-04   1.3107e-05   5.4462e-20   1.3830e-05   5.8833e-05   2.2326e+07   1.8421e+09   1.5383e+07
  5.2754e+00   5.2759e+00   1.6631e+00   3.1703e-05  -2.9556e-06   1.3236e-19  -1.3249e-05   5.7622e-05   2.3267e+07   1.9198e+09   1.6035e+07
  5.3891e+00   5.3896e+00   1.6844e+00   3.1726e-05  -2.2469e-05   8.2735e-20  -4.1003e-05   5.6496e-05   2.4219e+07   1.9982e+09   1.6689e+07
  5.5052e+00   5.5058e+00   1.7058e+00   2.6084e-05   3.2155e-05  -9.4959e-20  -1.2076e-05   5.5373e-05   2.5211e+07   2.0796e+09   1.7369e+07
  5.6239e+00   5.6244e+00   1.7271e+00   9.5520e-05   8.1538e-05   1.3792e-21   2.2581e-05   5.4245e-05   2.6275e+07   2.1674e+09   1.8104e+07
  5.7451e+00   5.7456e+00   1.7484e+00   6.1545e-05   2.0079e-05   1.7200e-19  -9.6810e-06   5.3181e-05   2.7354e+07   2.2554e+09   1.8840e+07
  5.8689e+00   5.8695e+00   1.7697e+00   7.0380e-05   4.8081e-05  -7.2402e-20   6.8781e-08   5.2124e-05   2.8468e+07   2.3479e+09   1.9614e+07
  5.9954e+00   5.9959e+00   1.7911e+00   1.1820e-05   7.6007e-05   5.0312e-20  -2.0240e-05   5.1076e-05   2.9660e+07   2.4456e+09   2.0428e+07
  6.1246e+00   6.1252e+00   1.8124e+00   6.8646e-05   5.6330e-05   8.5862e-20   1.3040e-05   5.0042e-05   3.0890e+07   2.5477e+09   2.1282e+07
  6.2566e+00   6.2571e+00   1.8337e+00   7.6337e-05   3.1391e-05  -4.0359e-20  -2.3719e-05   4.9057e-05   3.2170e+07   2.6519e+09   2.2156e+07
  6.3915e+00   6.3920e+00   1.8550e+00   9.6298e-05   5.5012e-05   2.5441e-20  -1.5189e-05   4.8051e-05   3.3501e+07   2.7636e+09   2.3083e+07
  6.5292e+00   6.5298e+00   1.8764e+00   1.4054e-04   6.3851e-05   6.2923e-20   9.9488e-06   4.7078e-05   3.4913e+07   2.8792e+09   2.4048e+07
  6.6699e+00   6.6706e+00   1.8977e+00   7.8475e-05   5.1969e-05   4.5664e-11  -4.2867e-06   4.6146e-05   3.6350e+07   2.9970e+09   2.5036e+07
  6.8137e+00   6.8143e+00   1.9190e+00   3.6475e-05   2.4030e-05  -1.7773e-09  -8.7464e-05   4.5219e-05   3.7862e+07   3.1211e+09   2.6082e+07
  6.9605e+00   6.9611e+00   1.9403e+00   4.0489e-05  -4.4795e-05   1.6623e-09   8.7458e-06   4.4272e-05   3.9466e+07   3.2552e+09   2.7192e+07
  7.1105e+00   7.1112e+00   1.9617e+00   2.4461e-05   4.0343e-06   2.0042e-19  -1.1037e-05   4.3376e-05   4.1119e+07   3.3920e+09   2.8329e+07
  7.2638e+00   7.2645e+00   1.9830e+00   3.5747e-05  -1.8158e-05  -1.1304e-19   4.8891e-05   4.2468e-05   4.2876e+07   3.5378e+09   2.9544e+07
  7.4203e+00   7.4210e+00   2.0043e+00   7.3121e-06   5.7181e-05   1.3060e-19   8.4266e-06   4.1608e-05   4.4673e+07   3.6858e+09   3.0788e+07
  7.5803e+00   7.5809e+00   2.0256e+00   5.5991e-05   3.5161e-05  -3.2629e-20  -3.7138e-05   4.0753e-05   4.6574e+07   3.8430e+09   3.2095e+07
  7.7436e+00   7.7443e+00   2.0469e+00   1.5401e-05  -1.8386e-05  -1.4272e-20  -1.2161e-05   3.9930e-05   4.8520e+07   4.0029e+09   3.3437e+07
  7.9105e+00   7.9113e+00   2.0683e+00   2.4731e-05  -5.1788e-05  -8.9562e-20   5.6408e-05   3.9112e-05   5.0573e+07   4.1717e+09   3.4850e+07
  8.0810e+00   8.0817e+00   2.0896e+00   1.2363e-05   6.9039e-06   1.0694e-20  -9.2159e-06   3.8299e-05   5.2727e+07   4.3510e+09   3.6342e+07
  8.2552e+00   8.2559e+00   2.1109e+00   3.7656e-05   6.6511e-05  -4.4261e-20   2.0133e-05   3.7538e-05   5.4918e+07   4.5299e+09   3.7841e+07
  8.4331e+00   8.4339e+00   2.1322e+00   2.7290e-05   2.4056e-05   1.0511e-09  -2.5512e-05   3.6769e-05   5.7241e+07   4.7202e+09   3.9441e+07
  8.6148e+00   8.6157e+00   2.1536e+00   4.2097e-05   5.3098e-05   2.6775e-09  -1.9706e-05   3.6031e-05   5.9651e+07   4.9171e+09   4.1088e+07
  8.8005e+00   8.8013e+00   2.1749e+00   3.0857e-05   4.1199e-05  -3.5384e-09  -5.1110e-06   3.5292e-05   6.2140e+07   5.1229e+09   4.2811e+07
  8.9902e+00   8.9910e+00   2.1962e+00   1.1302e-05   5.4283e-05   2.1800e-19  -5.3745e-05   3.4580e-05   6.4746e+07   5.3367e+09   4.4604e+07
  9.1839e+00   9.1848e+00   2.2175e+00   2.4014e-05   4.2681e-05   1.0513e-19  -8.3164e-06   3.3889e-05   6.7454e+07   5.5583e+09   4.6451e+07
  9.3819e+00   9.3827e+00   2.2388e+00  -7.2221e-06  -2.2492e-05  -4.4225e-20   1.3943e-05   3.3202e-05   7.0277e+07   5.7907e+09   4.8399e+07
  9.5841e+00   9.5850e+00   2.2602e+00  -5.1758e-06   2.1234e-05  -1.7913e-20   6.7717e-06   3.2528e-05   7.3244e+07   6.0320e+09   5.0438e+07
