#   r_nom       meanr       meanlogr       xip          xim         xip_pm       xim_im     sigma_xip      npairs       weight    npairs_weighted
  1.0214e+00   1.0215e+00   2.1255e-02  -1.5120e-04   2.3867e-05   5.3359e-06  -1.0983e-04   2.3592e-04   1.0744e+06   1.3030e+08   8.8801e+05
  1.0434e+00   1.0435e+00   4.2585e-02   2.4913e-04   9.3124e-05   8.3427e-06   8.1236e-05   2.3116e-04   1.1197e+06   1.3574e+08   9.2515e+05
  1.0659e+00   1.0660e+00   6.3886e-02  -9.5793e-05  -3.8446e-05   3.2873e-05   5.3310e-05   2.2636e-04   1.1679e+06   1.4166e+08   9.6462e+05
  1.0889e+00   1.0890e+00   8.5227e-02   1.9281e-04  -1.2966e-04  -1.1125e-04  -1.3289e-04   2.2179e-04   1.2183e+06   1.4749e+08   1.0056e+06
  1.1123e+00   1.1124e+00   1.0654e-01  -5.7192e-05  -1.0717e-04   8.5205e-05   2.0639e-05   2.1701e-04   1.2706e+06   1.5401e+08   1.0498e+06
  1.1363e+00   1.1364e+00   1.2786e-01  -1.3742e-04   4.9114e-05  -1.6046e-04  -7.4980e-05   2.1272e-04   1.3224e+06   1.6028e+08   1.0924e+06
  1.1608e+00   1.1609e+00   1.4918e-01   1.8383e-05   5.8352e-05   9.9281e-05   1.0159e-04   2.0843e-04   1.3777e+06   1.6701e+08   1.1383e+06
  1.1858e+00   1.1859e+00   1.7050e-01  -1.8547e-05   2.1110e-04   9.7719e-05  -1.1804e-04   2.0423e-04   1.4363e+06   1.7399e+08   1.1859e+06
  1.2114e+00   1.2115e+00   1.9183e-01   9.9237e-05   5.3654e-05   2.3518e-05   4.4809e-05   1.9994e-04   1.4973e+06   1.8150e+08   1.2376e+06
  1.2375e+00   1.2376e+00   2.1316e-01  -6.0593e-05  -2.3917e-07  -7.0912e-05   4.5668e-05   1.9581e-04   1.5636e+06   1.8932e+08   1.2912e+06
  1.2642e+00   1.2643e+00   2.3449e-01  -1.7985e-05  -1.1321e-04  -7.3415e-05   1.0240e-04   1.9179e-04   1.6284e+06   1.9726e+08   1.3447e+06
  1.2914e+00   1.2915e+00   2.5581e-01   4.1284e-05   5.3972e-05   2.6395e-05  -2.5782e-06   1.8784e-04   1.6978e+06   2.0563e+08   1.4020e+06
  1.3192e+00   1.3194e+00   2.7714e-01   9.2534e-05   9.3279e-05   2.3340e-05  -8.5056e-05   1.8398e-04   1.7693e+06   2.1427e+08   1.4613e+06
  1.3477e+00   1.3478e+00   2.9846e-01   6.2730e-05  -9.9096e-06   5.6273e-05   4.6447e-05   1.8022e-04   1.8451e+06   2.2337e+08   1.5233e+06
  1.3767e+00   1.3768e+00   3.1977e-01   1.5789e-04   2.7206e-05   1.8952e-05  -1.0959e-05   1.7656e-04   1.9215e+06   2.3276e+08   1.5874e+06
  1.4064e+00   1.4065e+00   3.4110e-01   1.4209e-04  -1.1885e-05  -2.3480e-05  -1.3966e-04   1.7293e-04   2.0052e+06   2.4263e+08   1.6547e+06
  1.4367e+00   1.4368e+00   3.6242e-01   6.8786e-05  -1.0662e-04   1.2600e-04   7.8453e-05   1.6940e-04   2.0898e+06   2.5296e+08   1.7249e+06
  1.4677e+00   1.4678e+00   3.8374e-01   1.7913e-04  -6.5062e-05   1.0723e-04   1.7231e-05   1.6589e-04   2.1776e+06   2.6365e+08   1.7977e+06
  1.4993e+00   1.4994e+00   4.0507e-01   6.2563e-05   1.1352e-04  -9.2877e-05  -2.2604e-05   1.6263e-04   2.2687e+06   2.7455e+08   1.8723e+06
  1.5316e+00   1.5317e+00   4.2638e-01  -2.7571e-06   4.8699e-05  -6.2390e-05   1.8757e-04   1.5914e-04   2.3680e+06   2.8654e+08   1.9547e+06
  1.5646e+00   1.5648e+00   4.4771e-01   3.5057e-05   4.6804e-05   4.9002e-05   6.7342e-05   1.5589e-04   2.4675e+06   2.9854e+08   2.0364e+06
  1.5983e+00   1.5985e+00   4.6903e-01   7.2335e-05   1.1989e-04   7.7026e-05  -5.5279e-05   1.5271e-04   2.5741e+06   3.1127e+08   2.1245e+06
  1.6328e+00   1.6329e+00   4.9035e-01   1.7182e-05   5.0345e-05   9.8815e-05  -7.1339e-05   1.4955e-04   2.6817e+06   3.2443e+08   2.2134e+06
  1.6680e+00   1.6681e+00   5.1168e-01   9.9806e-05   6.0658e-05   3.4530e-05   2.7019e-05   1.4654e-04   2.7935e+06   3.3791e+08   2.3050e+06
  1.7039e+00   1.7041e+00   5.3301e-01  -7.0413e-05   8.2497e-05  -5.0690e-06  -2.2958e-05   1.4348e-04   2.9139e+06   3.5255e+08   2.4045e+06
  1.7406e+00   1.7408e+00   5.5433e-01  -5.9528e-05  -1.0894e-05  -8.1792e-05   6.5716e-05   1.4057e-04   3.0367e+06   3.6722e+08   2.5052e+06
  1.7782e+00   1.7783e+00   5.7566e-01   6.5444e-06   1.3568e-05  -8.7000e-05  -1.4122e-06   1.3774e-04   3.1633e+06   3.8249e+08   2.6103e+06
  1.8165e+00   1.8167e+00   5.9698e-01   9.2654e-06  -7.5295e-05  -1.6272e-05   8.3456e-05   1.3481e-04   3.3001e+06   3.9923e+08   2.7239e+06
  1.8556e+00   1.8558e+00   6.1829e-01   6.8141e-05  -1.7490e-05   1.6706e-04  -3.8390e-05   1.3212e-04   3.4382e+06   4.1568e+08   2.8363e+06
  1.8956e+00   1.8958e+00   6.3962e-01  -4.4280e-06  -6.7736e-05   4.4552e-05  -7.8568e-05   1.2932e-04   3.5894e+06   4.3395e+08   2.9610e+06
  1.9365e+00   1.9367e+00   6.6095e-01   6.6674e-06   7.5621e-05  -3.1055e-05  -1.1208e-04   1.2666e-04   3.7417e+06   4.5246e+08   3.0874e+06
  1.9782e+00   1.9784e+00   6.8227e-01  -2.8887e-06   4.4475e-05  -1.2440e-05  -4.5086e-05   1.2411e-04   3.8944e+06   4.7106e+08   3.2143e+06
  2.0208e+00   2.0210e+00   7.0360e-01   3.0396e-05   2.7665e-05  -6.6256e-05  -1.5300e-04   1.2158e-04   4.0623e+06   4.9101e+08   3.3509e+06
  2.0644e+00   2.0646e+00   7.2491e-01   6.4465e-05  -3.2504e-05   2.2523e-05   7.7047e-06   1.1911e-04   4.2328e+06   5.1168e+08   3.4907e+06
  2.1089e+00   2.1091e+00   7.4624e-01   7.3053e-05  -3.7431e-05  -1.7297e-05   1.5268e-05   1.1657e-04   4.4188e+06   5.3422e+08   3.6451e+06
  2.1543e+00   2.1545e+00   7.6756e-01  -7.9005e-06   4.3026e-05   3.6641e-06  -6.3467e-05   1.1431e-04   4.5983e+06   5.5550e+08   3.7916e+06
  2.2008e+00   2.2010e+00   7.8888e-01   7.8782e-05  -1.3601e-05   6.9802e-05   7.1106e-05   1.1199e-04   4.7914e+06   5.7890e+08   3.9515e+06
  2.2482e+00   2.2484e+00   8.1021e-01   1.3307e-05   1.4784e-05   2.4266e-05  -6.0067e-05   1.0960e-04   4.9993e+06   6.0444e+08   4.1241e+06
  2.2967e+00   2.2969e+00   8.3153e-01   1.3245e-04  -4.5746e-05   3.0472e-05  -2.0358e-06   1.0741e-04   5.2066e+06   6.2925e+08   4.2946e+06
  2.3462e+00   2.3464e+00   8.5285e-01  -4.3474e-05   4.6042e-06  -5.1459e-05   3.9312e-05   1.0519e-04   5.4307e+06   6.5615e+08   4.4787e+06
  2.3967e+00   2.3969e+00   8.7418e-01   5.9194e-05   8.0300e-05  -5.1635e-05  -3.0151e-05   1.0306e-04   5.6592e+06   6.8360e+08   4.6669e+06
  2.4484e+00   2.4486e+00   8.9550e-01   2.3252e-05   3.1398e-05   3.9394e-05   6.8749e-05   1.0095e-04   5.8976e+06   7.1242e+08   4.8631e+06
  2.5011e+00   2.5014e+00   9.1682e-01   1.0508e-04   5.5310e-05   8.8627e-06  -5.7075e-05   9.8929e-05   6.1442e+06   7.4196e+08   5.0657e+06
  2.5550e+00   2.5553e+00   9.3814e-01   5.4000e-05  -6.7752e-05  -5.6584e-05  -1.4352e-05   9.6838e-05   6.4116e+06   7.7421e+08   5.2864e+06
  2.6101e+00   2.6104e+00   9.5947e-01   1.1563e-05  -4.4729e-05   1.6948e-05  -1.3076e-05   9.4922e-05   6.6748e+06   8.0608e+08   5.5037e+06
  2.6664e+00   2.6666e+00   9.8079e-01   1.5508e-05   2.7304e-05   3.1145e-05  -6.4939e-06   9.2939e-05   6.9626e+06   8.4060e+08   5.7391e+06
  2.7238e+00   2.7241e+00   1.0021e+00   3.3471e-05   6.7262e-05  -2.3669e-05   6.0512e-05   9.1117e-05   7.2484e+06   8.7449e+08   5.9723e+06
  2.7825e+00   2.7828e+00   1.0234e+00   4.2428e-05   2.6985e-05   2.5019e-05   6.9935e-05   8.9248e-05   7.5532e+06   9.1176e+08   6.2257e+06
  2.8425e+00   2.8428e+00   1.0448e+00   9.7580e-06   8.1725e-05   2.6951e-05   4.6157e-05   8.7400e-05   7.8792e+06   9.5087e+08   6.4930e+06
  2.9038e+00   2.9040e+00   1.0661e+00  -2.0700e-06   7.9118e-05   1.9242e-05   9.9410e-06   8.5589e-05   8.2108e+06   9.9134e+08   6.7705e+06
  2.9663e+00   2.9666e+00   1.0874e+00   5.0416e-05   3.4049e-05   3.0218e-05   1.4217e-05   8.3884e-05   8.5551e+06   1.0320e+09   7.0488e+06
  3.0303e+00   3.0306e+00   1.1087e+00  -6.8299e-05   2.2004e-05   2.2165e-05  -1.4748e-05   8.2170e-05   8.9120e+06   1.0757e+09   7.3457e+06
  3.0956e+00   3.0959e+00   1.1300e+00   3.5619e-05   1.7055e-05   1.1592e-04  -3.6172e-05   8.0461e-05   9.2901e+06   1.1216e+09   7.6598e+06
  3.1623e+00   3.1626e+00   1.1514e+00  -4.0431e-05  -1.9584e-05   5.9822e-05   2.1791e-05   7.8880e-05   9.6809e+06   1.1674e+09   7.9753e+06
  3.2305e+00   3.2308e+00   1.1727e+00   1.1024e-05   1.4471e-05   6.2143e-05   4.9422e-05   7.7261e-05   1.0089e+07   1.2170e+09   8.3125e+06
  3.3001e+00   3.3004e+00   1.1940e+00   1.5737e-05  -4.9886e-05   3.1834e-06   7.6221e-05   7.5700e-05   1.0511e+07   1.2674e+09   8.6608e+06
  3.3712e+00   3.3715e+00   1.2153e+00   1.4367e-05   3.1540e-06   4.5709e-05   2.2328e-05   7.4146e-05   1.0951e+07   1.3212e+09   9.0229e+06
  3.4439e+00   3.4442e+00   1.2367e+00   3.1852e-05  -7.4320e-06   1.3585e-05   3.0164e-05   7.2670e-05   1.1408e+07   1.3756e+09   9.3991e+06
  3.5181e+00   3.5184e+00   1.2580e+00   3.1022e-05   1.3839e-05   3.1457e-05  -1.8834e-05   7.1193e-05   1.1882e+07   1.4332e+09   9.7887e+06
  3.5939e+00   3.5942e+00   1.2793e+00   2.8230e-05   3.8648e-06   1.1975e-06   2.6785e-05   6.9721e-05   1.2389e+07   1.4944e+09   1.0208e+07
  3.6714e+00   3.6717e+00   1.3006e+00  -2.7679e-05   5.0201e-05   6.3206e-05   1.2141e-04   6.8325e-05   1.2906e+07   1.5564e+09   1.0633e+07
  3.7505e+00   3.7508e+00   1.3220e+00   7.0122e-05   1.1767e-05  -4.7493e-06   2.5953e-05   6.6927e-05   1.3446e+07   1.6217e+09   1.1081e+07
  3.8313e+00   3.8317e+00   1.3433e+00  -1.3507e-05   1.0172e-05   2.2563e-05   1.8410e-05   6.5601e-05   1.4008e+07   1.6882e+09   1.1536e+07
  3.9139e+00   3.9142e+00   1.3646e+00   4.8902e-05   1.6797e-05  -2.8409e-05  -7.2042e-06   6.4255e-05   1.4592e+07   1.7592e+09   1.2020e+07
  3.9982e+00   3.9986e+00   1.3859e+00   4.0548e-05   1.5076e-05  -3.4523e-05  -2.2990e-05   6.2954e-05   1.5212e+07   1.8336e+09   1.2528e+07
  4.0844e+00   4.0848e+00   1.4072e+00   2.4845e-05   6.2945e-05  -1.6657e-05   2.8307e-05   6.1686e-05   1.5843e+07   1.9092e+09   1.3048e+07
  4.1724e+00   4.1728e+00   1.4286e+00   7.1868e-05  -1.1030e-05   1.4215e-05  -6.4199e-07   6.0440e-05   1.6504e+07   1.9890e+09   1.3595e+07
  4.2624e+00   4.2628e+00   1.4499e+00   3.3614e-05  -2.9671e-06   6.3233e-06  -7.0078e-06   5.9219e-05   1.7192e+07   2.0718e+09   1.4157e+07
  4.3542e+00   4.3546e+00   1.4712e+00   3.4574e-05   1.9941e-05  -5.0582e-05  -2.1684e-05   5.8023e-05   1.7907e+07   2.1582e+09   1.4748e+07
  4.4481e+00   4.4485e+00   1.4925e+00   2.0195e-05   2.3307e-05  -1.2710e-05   1.8338e-05   5.6824e-05   1.8672e+07   2.2503e+09   1.5379e+07
  4.5439e+00   4.5443e+00   1.5139e+00   1.1379e-05  -1.2025e-05  -3.1137e-05   4.2058e-05   5.5706e-05   1.9436e+07   2.3416e+09   1.6003e+07
  4.6419e+00   4.6423e+00   1.5352e+00   4.5148e-06   4.9111e-05  -4.6727e-05   4.2155e-05   5.4575e-05   2.0250e+07   2.4397e+09   1.6673e+07
  4.7419e+00   4.7423e+00   1.5565e+00   5.3330e-05  -2.4162e-06   2.0898e-05   9.4527e-06   5.3480e-05   2.1094e+07   2.5408e+09   1.7367e+07
  4.8441e+00   4.8445e+00   1.5778e+00   1.3929e-05   6.1433e-05  -2.4134e-05  -1.9877e-05   5.2401e-05   2.1969e+07   2.6467e+09   1.8091e+07
  4.9485e+00   4.9490e+00   1.5992e+00   1.8854e-05   2.9700e-05  -6.4056e-05  -4.9008e-06   5.1336e-05   2.2894e+07   2.7574e+09   1.8848e+07
  5.0552e+00   5.0556e+00   1.6205e+00   2.5582e-05   2.9099e-05  -2.5999e-05   1.8348e-05   5.0313e-05   2.3842e+07   2.8713e+09   1.9628e+07
  5.1641e+00   5.1646e+00   1.6418e+00   4.7061e-05   1.3722e-05   4.3411e-05   3.2224e-05   4.9283e-05   2.4842e+07   2.9918e+09   2.0452e+07
  5.2754e+00   5.2759e+00   1.6631e+00  -5.8363e-06   1.4118e-05  -1.5177e-05   9.2550e-06   4.8298e-05   2.5868e+07   3.1155e+09   2.1298e+07
  5.3891e+00   5.3896e+00   1.6844e+00   6.2611e-05   3.1000e-05   2.7609e-05   5.1709e-05   4.7322e-05   2.6954e+07   3.2452e+09   2.2186e+07
  5.5052e+00   5.5058e+00   1.7058e+00  -2.3112e-06   1.9791e-05  -1.7987e-05  -2.9044e-05   4.6374e-05   2.8069e+07   3.3797e+09   2.3104e+07
  5.6239e+00   5.6244e+00   1.7271e+00  -4.2390e-05   1.1578e-05   2.8180e-05  -1.7250e-05   4.5427e-05   2.9248e+07   3.5219e+09   2.4076e+07
  5.7451e+00   5.7456e+00   1.7484e+00   4.1769e-05  -1.4919e-05  -4.6741e-06   6.3285e-06   4.4520e-05   3.0465e+07   3.6677e+09   2.5074e+07
  5.8689e+00   5.8695e+00   1.7697e+00   3.7600e-05  -1.7841e-05  -1.2566e-06  -8.2141e-06   4.3623e-05   3.1727e+07   3.8196e+09   2.6117e+07
  5.9954e+00   5.9960e+00   1.7911e+00   3.0120e-05   2.5733e-05   7.5782e-06  -9.6322e-06   4.2739e-05   3.3050e+07   3.9788e+09   2.7204e+07
  6.1246e+00   6.1252e+00   1.8124e+00   3.0188e-05   7.4967e-06   4.1608e-06  -3.1779e-05   4.1888e-05   3.4421e+07   4.1431e+09   2.8324e+07
  6.2566e+00   6.2572e+00   1.8337e+00   4.3559e-05   9.2713e-06   1.8416e-05   2.9836e-05   4.1033e-05   3.5872e+07   4.3176e+09   2.9523e+07
  6.3915e+00   6.3921e+00   1.8550e+00   2.7075e-05   1.4855e-05  -1.4826e-05   1.8669e-05   4.0205e-05   3.7363e+07   4.4978e+09   3.0753e+07
  6.5292e+00   6.5298e+00   1.8764e+00   5.0064e-05  -6.7577e-06   8.3037e-06   7.0983e-06   3.9371e-05   3.8949e+07   4.6895e+09   3.2059e+07
  6.6699e+00   6.6705e+00   1.8977e+00   1.8293e-05   3.3967e-05  -2.3731e-05   1.3918e-05   3.8575e-05   4.0572e+07   4.8854e+09   3.3400e+07
  6.8137e+00   6.8143e+00   1.9190e+00   2.2703e-05   1.0531e-05  -2.5021e-05   1.3152e-05   3.7789e-05   4.2282e+07   5.0908e+09   3.4808e+07
  6.9605e+00   6.9612e+00   1.9403e+00   8.6452e-06   4.3711e-06  -2.9778e-07  -3.7280e-05   3.7019e-05   4.4052e+07   5.3045e+09   3.6267e+07
  7.1105e+00   7.1112e+00   1.9617e+00   1.7665e-05  -1.5766e-06   6.6945e-06  -1.2646e-05   3.6252e-05   4.5948e+07   5.5323e+09   3.7823e+07
  7.2638e+00   7.2645e+00   1.9830e+00   1.4542e-05   1.5061e-05   1.6156e-05  -8.4827e-06   3.5498e-05   4.7889e+07   5.7685e+09   3.9434e+07
  7.4203e+00   7.4210e+00   2.0043e+00   1.4516e-05   8.2295e-06   7.7811e-06  -2.5096e-05   3.4775e-05   4.9927e+07   6.0123e+09   4.1102e+07
  7.5803e+00   7.5810e+00   2.0256e+00   3.4329e-05   6.4343e-06   1.9188e-05   8.7490e-06   3.4059e-05   5.2048e+07   6.2668e+09   4.2847e+07
  7.7436e+00   7.7444e+00   2.0469e+00   1.9770e-05  -5.2866e-06  -8.9887e-06  -6.0761e-06   3.3351e-05   5.4267e+07   6.5353e+09   4.4680e+07
  7.9105e+00   7.9112e+00   2.0683e+00  -1.0512e-05   1.5803e-05   1.6510e-05  -1.9542e-05   3.2670e-05   5.6569e+07   6.8118e+09   4.6569e+07
  8.0810e+00   8.0818e+00   2.0896e+00   2.4537e-05   2.3191e-05   7.4216e-06  -1.9850e-06   3.1995e-05   5.8979e+07   7.1014e+09   4.8556e+07
  8.2552e+00   8.2560e+00   2.1109e+00   3.5674e-05   2.1933e-05  -5.8346e-06  -1.8224e-05   3.1336e-05   6.1485e+07   7.4032e+09   5.0617e+07
  8.4331e+00   8.4339e+00   2.1322e+00   1.1917e-05   1.1024e-05  -2.1778e-05  -2.3229e-05   3.0692e-05   6.4086e+07   7.7162e+09   5.2762e+07
  8.6148e+00   8.6156e+00   2.1536e+00  -5.5962e-06   2.9304e-05  -1.0792e-05  -2.1102e-05   3.0068e-05   6.6790e+07   8.0404e+09   5.4982e+07
  8.8005e+00   8.8013e+00   2.1749e+00   1.9172e-05   5.4503e-06   2.9926e-06  -1.0731e-05   2.9448e-05   6.9638e+07   8.3838e+09   5.7322e+07
  8.9902e+00   8.9910e+00   2.1962e+00   3.5692e-06  -5.8076e-06  -2.6976e-06  -4.8782e-06   2.8845e-05   7.2602e+07   8.7381e+09   5.9760e+07
  9.1839e+00   9.1848e+00   2.2175e+00   2.7312e-05   7.4907e-06  -2.2538e-05  -4.3207e-06   2.8253e-05   7.5668e+07   9.1068e+09   6.2278e+07
  9.3819e+00   9.3828e+00   2.2389e+00  -1.0002e-05   2.0390e-05   6.6135e-06   9.1148e-06   2.7674e-05   7.8891e+07   9.4926e+09   6.4928e+07
  9.5841e+00   9.5850e+00   2.2602e+00   4.9244e-06  -1.5252e-05   8.7719e-06   6.4846e-06   2.7104e-05   8.2243e+07   9.8970e+09   6.7684e+07
