#   r_nom       meanr       meanlogr       xip          xim         xip_pm       xim_im     sigma_xip      npairs       weight    npairs_weighted
  5.5035e-01   5.5040e-01  -5.9712e-01  -5.8116e-05  -5.6005e-05   1.0935e-04  -3.1039e-06   4.0608e-04   2.3845e+05   4.7177e+07   2.5145e+05
  5.6222e-01   5.6226e-01  -5.7582e-01   2.6712e-04   1.2460e-04   5.2408e-05  -1.0264e-04   3.9762e-04   2.4843e+05   4.9205e+07   2.6203e+05
  5.7433e-01   5.7439e-01  -5.5447e-01   1.9682e-04   1.8266e-04   2.3016e-04   3.7503e-05   3.8952e-04   2.5924e+05   5.1270e+07   2.7332e+05
  5.8671e-01   5.8676e-01  -5.3315e-01  -2.4075e-04   6.1290e-05   1.0570e-04   1.9947e-05   3.8172e-04   2.6971e+05   5.3389e+07   2.8439e+05
  5.9936e-01   5.9941e-01  -5.1183e-01  -9.7162e-05   4.8275e-05  -2.6962e-04  -4.5769e-05   3.7412e-04   2.8028e+05   5.5601e+07   2.9591e+05
  6.1227e-01   6.1233e-01  -4.9050e-01   7.2383e-05  -5.5786e-05  -6.5632e-05  -1.5135e-04   3.6570e-04   2.9337e+05   5.8167e+07   3.0958e+05
  6.2547e-01   6.2553e-01  -4.6918e-01  -9.2938e-05  -4.2420e-04   5.8784e-07   8.1182e-05   3.5963e-04   3.0394e+05   6.0157e+07   3.2046e+05
  6.3895e-01   6.3901e-01  -4.4786e-01   1.9700e-04   1.1696e-04  -1.9569e-05   4.8617e-05   3.5185e-04   3.1700e+05   6.2846e+07   3.3464e+05
  6.5272e-01   6.5277e-01  -4.2655e-01  -1.6884e-04  -9.8894e-05  -1.9124e-04  -1.1205e-04   3.4468e-04   3.3074e+05   6.5487e+07   3.4878e+05
  6.6679e-01   6.6685e-01  -4.0521e-01   2.4717e-04  -2.0409e-04   2.1391e-04  -2.6254e-05   3.3803e-04   3.4452e+05   6.8094e+07   3.6289e+05
  6.8116e-01   6.8121e-01  -3.8389e-01   5.5055e-07  -7.2320e-05   2.4977e-04   7.9580e-05   3.3080e-04   3.5960e+05   7.1091e+07   3.7888e+05
  6.9584e-01   6.9590e-01  -3.6257e-01   3.9036e-05  -4.9043e-05   1.8076e-04  -1.4726e-04   3.2381e-04   3.7430e+05   7.4195e+07   3.9514e+05
  7.1083e-01   7.1090e-01  -3.4125e-01   9.2379e-05  -9.6869e-05  -8.8162e-05  -8.5969e-05   3.1747e-04   3.8987e+05   7.7196e+07   4.1108e+05
  7.2615e-01   7.2622e-01  -3.1992e-01   1.6562e-05   1.6768e-04   9.0366e-05  -2.7845e-04   3.1088e-04   4.0729e+05   8.0500e+07   4.2922e+05
  7.4180e-01   7.4187e-01  -2.9860e-01  -2.5574e-05  -1.4980e-04  -2.0424e-05  -6.7521e-05   3.0499e-04   4.2284e+05   8.3644e+07   4.4561e+05
  7.5779e-01   7.5787e-01  -2.7727e-01  -1.2738e-04   1.0979e-04  -8.1425e-06   6.5054e-05   2.9855e-04   4.4110e+05   8.7285e+07   4.6516e+05
  7.7412e-01   7.7420e-01  -2.5594e-01  -2.0794e-05  -1.1353e-04   6.8853e-05  -1.0237e-04   2.9280e-04   4.5904e+05   9.0747e+07   4.8344e+05
  7.9081e-01   7.9087e-01  -2.3464e-01   2.9086e-04  -1.2198e-06  -2.3793e-05  -1.3292e-04   2.8669e-04   4.7869e+05   9.4648e+07   5.0414e+05
  8.0785e-01   8.0791e-01  -2.1333e-01  -2.3405e-04   1.4843e-04  -7.2296e-06   1.2078e-04   2.8078e-04   4.9916e+05   9.8682e+07   5.2591e+05
  8.2526e-01   8.2534e-01  -1.9198e-01  -9.8213e-05   7.0947e-05  -2.1404e-05  -4.8179e-05   2.7515e-04   5.1927e+05   1.0277e+08   5.4763e+05
  8.4305e-01   8.4313e-01  -1.7066e-01  -1.2893e-04  -1.2908e-05   1.0671e-04  -7.5401e-05   2.6945e-04   5.4177e+05   1.0715e+08   5.7100e+05
  8.6122e-01   8.6130e-01  -1.4933e-01   1.5377e-04   1.1177e-04  -2.4856e-05   1.1539e-04   2.6393e-04   5.6460e+05   1.1171e+08   5.9533e+05
  8.7978e-01   8.7985e-01  -1.2802e-01  -1.1746e-04   7.1007e-05   2.7292e-04  -3.9304e-05   2.5875e-04   5.8792e+05   1.1621e+08   6.1954e+05
  8.9874e-01   8.9883e-01  -1.0668e-01   1.6149e-04  -1.3196e-04   1.3004e-04   2.2893e-05   2.5361e-04   6.1203e+05   1.2097e+08   6.4483e+05
  9.1811e-01   9.1820e-01  -8.5367e-02   1.6819e-04   1.4738e-04  -1.9959e-04  -7.1104e-06   2.4842e-04   6.3822e+05   1.2608e+08   6.7236e+05
  9.3790e-01   9.3797e-01  -6.4053e-02  -8.1673e-06  -1.2952e-06  -2.1986e-04   2.6254e-04   2.4324e-04   6.6587e+05   1.3149e+08   7.0118e+05
  9.5811e-01   9.5820e-01  -4.2713e-02   2.2424e-07  -3.8117e-05  -3.4560e-05   2.1251e-04   2.3862e-04   6.9223e+05   1.3662e+08   7.2892e+05
  9.7876e-01   9.7884e-01  -2.1409e-02   1.6188e-04   4.9580e-05  -1.3094e-04   8.5545e-06   2.3336e-04   7.2304e+05   1.4285e+08   7.6183e+05
  9.9985e-01   9.9995e-01  -7.0760e-05   1.4611e-04   1.0651e-04   2.2179e-04  -1.3206e-04   2.2868e-04   7.5321e+05   1.4880e+08   7.9351e+05
  1.0214e+00   1.0215e+00   2.1251e-02   1.6797e-05   1.2319e-04   2.3346e-04  -1.2747e-04   2.2412e-04   7.8409e+05   1.5488e+08   8.2621e+05
  1.0434e+00   1.0435e+00   4.2566e-02   1.3446e-04   1.7891e-05  -6.8276e-06   1.8297e-04   2.1956e-04   8.1748e+05   1.6141e+08   8.6088e+05
  1.0659e+00   1.0660e+00   6.3897e-02  -9.6945e-05  -1.8216e-04  -5.9828e-05   7.4065e-06   2.1528e-04   8.5011e+05   1.6786e+08   8.9494e+05
  1.0889e+00   1.0890e+00   8.5221e-02   4.2881e-05  -1.0236e-04  -2.7900e-06  -1.9224e-06   2.1112e-04   8.8509e+05   1.7455e+08   9.3131e+05
  1.1123e+00   1.1124e+00   1.0654e-01  -5.5030e-05   1.6360e-04   9.2791e-05  -6.0497e-05   2.0648e-04   9.2421e+05   1.8251e+08   9.7320e+05
  1.1363e+00   1.1364e+00   1.2786e-01   5.8896e-05   6.9476e-05   1.6754e-04  -4.3340e-05   2.0247e-04   9.6050e+05   1.8981e+08   1.0121e+06
  1.1608e+00   1.1609e+00   1.4920e-01   8.6224e-05  -6.2506e-05  -7.6843e-05   7.4513e-05   1.9835e-04   1.0011e+06   1.9774e+08   1.0549e+06
  1.1858e+00   1.1859e+00   1.7051e-01   1.4946e-04  -3.7064e-05   2.1854e-05   4.9132e-05   1.9423e-04   1.0453e+06   2.0624e+08   1.1003e+06
  1.2114e+00   1.2115e+00   1.9184e-01   5.9014e-05  -1.4457e-05   1.5838e-04   1.2317e-04   1.9034e-04   1.0872e+06   2.1476e+08   1.1452e+06
  1.2375e+00   1.2376e+00   2.1315e-01   9.6200e-05   1.4308e-04   5.4431e-06   1.1348e-04   1.8655e-04   1.1331e+06   2.2355e+08   1.1926e+06
  1.2642e+00   1.2643e+00   2.3448e-01  -1.3282e-04   5.1781e-05   1.3561e-04  -7.2048e-05   1.8272e-04   1.1809e+06   2.3306e+08   1.2432e+06
  1.2914e+00   1.2915e+00   2.5580e-01   6.9184e-07   1.3366e-04  -5.6565e-05  -9.0388e-06   1.7904e-04   1.2295e+06   2.4272e+08   1.2945e+06
  1.3192e+00   1.3193e+00   2.7712e-01   4.0575e-05   1.2329e-04   2.7367e-05   5.1835e-05   1.7542e-04   1.2813e+06   2.5284e+08   1.3489e+06
  1.3477e+00   1.3478e+00   2.9846e-01  -7.6180e-05  -6.0097e-06  -4.7360e-05  -1.0315e-05   1.7187e-04   1.3349e+06   2.6340e+08   1.4051e+06
  1.3767e+00   1.3769e+00   3.1978e-01   8.0529e-05  -1.3799e-04   2.4744e-05   7.5578e-05   1.6832e-04   1.3912e+06   2.7461e+08   1.4649e+06
  1.4064e+00   1.4065e+00   3.4109e-01   4.9538e-05   7.7828e-05  -7.5387e-06  -4.3804e-05   1.6498e-04   1.4481e+06   2.8588e+08   1.5247e+06
  1.4367e+00   1.4368e+00   3.6242e-01   6.7414e-05  -2.2788e-05   2.9609e-06  -4.7177e-06   1.6171e-04   1.5087e+06   2.9755e+08   1.5880e+06
  1.4677e+00   1.4678e+00   3.8374e-01   5.9301e-05   3.4337e-06   2.6468e-05  -7.0495e-05   1.5833e-04   1.5729e+06   3.1035e+08   1.6555e+06
  1.4993e+00   1.4994e+00   4.0507e-01   6.0588e-05  -1.2082e-05  -8.2544e-05  -5.5972e-05   1.5515e-04   1.6387e+06   3.2324e+08   1.7247e+06
  1.5316e+00   1.5317e+00   4.2639e-01   2.7840e-05   5.1826e-05  -1.2414e-04   2.5558e-05   1.5202e-04   1.7074e+06   3.3668e+08   1.7965e+06
  1.5646e+00   1.5648e+00   4.4771e-01   1.4902e-04  -5.6281e-05   8.4289e-05   9.1584e-06   1.4890e-04   1.7778e+06   3.5091e+08   1.8720e+06
  1.5983e+00   1.5985e+00   4.6904e-01  -1.8715e-04  -3.6964e-05  -2.0116e-05   1.1773e-04   1.4580e-04   1.8552e+06   3.6602e+08   1.9529e+06
  1.6328e+00   1.6329e+00   4.9036e-01   9.8188e-05  -6.6267e-05   1.2921e-04  -5.7927e-05   1.4295e-04   1.9315e+06   3.8074e+08   2.0321e+06
  1.6680e+00   1.6681e+00   5.1168e-01   9.3885e-05  -1.4425e-05   6.8184e-05   3.0187e-05   1.3999e-04   2.0134e+06   3.9704e+08   2.1185e+06
  1.7039e+00   1.7041e+00   5.3301e-01   9.7319e-06   5.9153e-05  -1.1538e-05   1.4612e-04   1.3716e-04   2.0978e+06   4.1363e+08   2.2073e+06
  1.7406e+00   1.7408e+00   5.5433e-01  -7.7726e-06   1.8030e-05   5.1382e-06   5.3189e-06   1.3447e-04   2.1842e+06   4.3035e+08   2.2975e+06
  1.7782e+00   1.7783e+00   5.7565e-01   1.3965e-05  -1.6906e-05  -1.1157e-05  -2.3059e-05   1.3168e-04   2.2755e+06   4.4872e+08   2.3950e+06
  1.8165e+00   1.8166e+00   5.9697e-01   3.6247e-06   5.8725e-05  -5.0719e-05  -7.1290e-05   1.2894e-04   2.3720e+06   4.6795e+08   2.4973e+06
  1.8556e+00   1.8558e+00   6.1829e-01   1.8364e-05  -4.1733e-05  -1.2673e-05  -7.4714e-05   1.2629e-04   2.4731e+06   4.8786e+08   2.6032e+06
  1.8956e+00   1.8958e+00   6.3962e-01  -2.3055e-05   1.0316e-04   3.9083e-05   7.0832e-05   1.2380e-04   2.5756e+06   5.0772e+08   2.7098e+06
  1.9365e+00   1.9367e+00   6.6095e-01  -4.4112e-05   4.5946e-05  -6.2769e-05   6.0274e-05   1.2124e-04   2.6856e+06   5.2933e+08   2.8254e+06
  1.9782e+00   1.9784e+00   6.8226e-01   7.0283e-05   9.7449e-05  -1.9659e-05  -5.5287e-05   1.1881e-04   2.7955e+06   5.5122e+08   2.9414e+06
  2.0208e+00   2.0210e+00   7.0359e-01   4.7765e-05  -2.1937e-05   2.7322e-05  -1.6395e-05   1.1643e-04   2.9112e+06   5.7396e+08   3.0637e+06
  2.0644e+00   2.0646e+00   7.2492e-01   3.4804e-05   5.0170e-05   8.3090e-06   1.5779e-05   1.1406e-04   3.0342e+06   5.9811e+08   3.1927e+06
  2.1089e+00   2.1091e+00   7.4623e-01   1.2263e-04  -1.5996e-06   5.6651e-05  -1.1877e-05   1.1170e-04   3.1646e+06   6.2361e+08   3.3292e+06
  2.1543e+00   2.1545e+00   7.6755e-01  -2.0335e-05  -2.1535e-05   7.2562e-06  -9.1099e-05   1.0944e-04   3.2954e+06   6.4966e+08   3.4671e+06
  2.2008e+00   2.2010e+00   7.8888e-01  -1.8400e-05   7.6285e-05  -1.9312e-05   8.2756e-06   1.0725e-04   3.4320e+06   6.7644e+08   3.6104e+06
  2.2482e+00   2.2484e+00   8.1020e-01   5.5260e-05  -4.5258e-05  -2.6329e-05  -1.4641e-05   1.0507e-04   3.5745e+06   7.0480e+08   3.7612e+06
  2.2967e+00   2.2969e+00   8.3153e-01   6.7117e-05  -1.6595e-05   1.3227e-05  -1.1627e-05   1.0292e-04   3.7268e+06   7.3455e+08   3.9212e+06
  2.3462e+00   2.3464e+00   8.5286e-01   4.6896e-05  -3.8288e-05  -7.8297e-05  -5.6999e-05   1.0078e-04   3.8867e+06   7.6606e+08   4.0890e+06
  2.3967e+00   2.3969e+00   8.7418e-01   4.2552e-05  -1.7437e-05   8.2877e-05   1.1253e-04   9.8807e-05   4.0456e+06   7.9705e+08   4.2548e+06
  2.4484e+00   2.4486e+00   8.9550e-01   7.5182e-05   2.4271e-05  -3.1291e-05   1.3273e-05   9.6807e-05   4.2133e+06   8.3029e+08   4.4324e+06
  2.5011e+00   2.5014e+00   9.1682e-01  -3.1645e-05   1.1939e-05   5.5839e-05  -6.3354e-05   9.4835e-05   4.3911e+06   8.6521e+08   4.6190e+06
  2.5550e+00   2.5553e+00   9.3814e-01   2.2075e-05   3.0798e-05   3.8659e-05  -1.9220e-05   9.2908e-05   4.5756e+06   9.0149e+08   4.8125e+06
  2.6101e+00   2.6104e+00   9.5947e-01  -1.0446e-05   3.7861e-05   6.4816e-06  -3.6151e-05   9.1054e-05   4.7656e+06   9.3854e+08   5.0115e+06
  2.6664e+00   2.6666e+00   9.8079e-01   5.9799e-05   3.7596e-05   2.8958e-05  -3.1271e-05   8.9181e-05   4.9655e+06   9.7832e+08   5.2236e+06
  2.7238e+00   2.7241e+00   1.0021e+00  -8.1183e-06   5.7719e-05  -3.0746e-05   2.9728e-05   8.7389e-05   5.1727e+06   1.0190e+09   5.4403e+06
  2.7825e+00   2.7828e+00   1.0234e+00   1.1397e-05   3.8153e-05  -2.9984e-05  -1.3859e-05   8.5625e-05   5.3876e+06   1.0613e+09   5.6663e+06
  2.8425e+00   2.8428e+00   1.0448e+00   1.3484e-05  -7.2969e-05   1.6068e-05  -2.2104e-05   8.3888e-05   5.6142e+06   1.1058e+09   5.9042e+06
  2.9038e+00   2.9040e+00   1.0661e+00   3.3617e-05   1.9926e-05   4.3554e-05  -8.8226e-05   8.2157e-05   5.8509e+06   1.1528e+09   6.1550e+06
  2.9663e+00   2.9666e+00   1.0874e+00   1.8057e-05  -6.6398e-05  -3.7509e-05   2.7718e-05   8.0510e-05   6.0943e+06   1.2005e+09   6.4100e+06
  3.0303e+00   3.0306e+00   1.1087e+00   3.9016e-05   4.7943e-05   1.5771e-05  -2.9559e-05   7.8897e-05   6.3461e+06   1.2501e+09   6.6746e+06
  3.0956e+00   3.0959e+00   1.1301e+00   6.8041e-05  -3.0687e-06   3.1423e-05   7.4319e-06   7.7273e-05   6.6158e+06   1.3032e+09   6.9577e+06
  3.1623e+00   3.1626e+00   1.1514e+00   5.4419e-05  -2.5127e-05  -3.1275e-05  -2.4763e-06   7.5709e-05   6.8930e+06   1.3576e+09   7.2495e+06
  3.2305e+00   3.2308e+00   1.1727e+00   7.1120e-05  -3.8257e-06  -3.4697e-05   3.2921e-05   7.4190e-05   7.1779e+06   1.4137e+09   7.5492e+06
  3.3001e+00   3.3004e+00   1.1940e+00   6.0826e-05  -5.1560e-05   2.4571e-05  -3.7879e-06   7.2707e-05   7.4753e+06   1.4720e+09   7.8603e+06
  3.3712e+00   3.3715e+00   1.2153e+00   6.8116e-05  -5.8252e-06   2.4620e-05  -2.0847e-05   7.1224e-05   7.7903e+06   1.5340e+09   8.1923e+06
  3.4439e+00   3.4442e+00   1.2367e+00   5.7077e-05   2.1308e-05   1.8199e-05  -4.4342e-05   6.9800e-05   8.1137e+06   1.5973e+09   8.5304e+06
  3.5181e+00   3.5184e+00   1.2580e+00   7.6156e-06  -2.7655e-05  -3.1121e-05   4.3614e-06   6.8386e-05   8.4495e+06   1.6639e+09   8.8842e+06
  3.5939e+00   3.5942e+00   1.2793e+00   1.1875e-06   4.8927e-06  -3.1627e-05  -4.5193e-05   6.7010e-05   8.8020e+06   1.7330e+09   9.2557e+06
  3.6714e+00   3.6717e+00   1.3006e+00   1.8953e-05   3.2850e-05   5.5276e-06   1.5522e-05   6.5657e-05   9.1693e+06   1.8052e+09   9.6404e+06
  3.7505e+00   3.7508e+00   1.3220e+00   2.3747e-05   1.5136e-06   3.0243e-05  -6.8571e-05   6.4340e-05   9.5494e+06   1.8798e+09   1.0040e+07
  3.8313e+00   3.8317e+00   1.3433e+00  -1.9461e-05   7.1658e-05   5.9197e-06  -4.4727e-05   6.3018e-05   9.9551e+06   1.9596e+09   1.0465e+07
  3.9139e+00   3.9143e+00   1.3646e+00   5.8248e-05   2.7900e-05  -2.5606e-05  -3.7140e-05   6.1745e-05   1.0367e+07   2.0411e+09   1.0900e+07
  3.9982e+00   3.9986e+00   1.3859e+00   1.6659e-05  -4.2603e-06   2.6705e-05  -6.9606e-06   6.0520e-05   1.0791e+07   2.1247e+09   1.1347e+07
  4.0844e+00   4.0848e+00   1.4072e+00   5.9419e-06  -3.8985e-05   1.4559e-05  -3.0666e-05   5.9291e-05   1.1240e+07   2.2136e+09   1.1821e+07
  4.1724e+00   4.1728e+00   1.4286e+00   1.0497e-05  -1.5721e-05   1.8016e-05   1.9574e-05   5.8097e-05   1.1712e+07   2.3056e+09   1.2313e+07
  4.2624e+00   4.2627e+00   1.4499e+00  -6.5603e-06   2.0252e-05  -2.9997e-05   1.3588e-05   5.6939e-05   1.2194e+07   2.4003e+09   1.2819e+07
  4.3542e+00   4.3546e+00   1.4712e+00   1.0596e-05   9.7979e-06   1.0159e-05  -9.0826e-06   5.5786e-05   1.2702e+07   2.5007e+09   1.3355e+07
  4.4481e+00   4.4485e+00   1.4925e+00   8.1023e-05  -7.1559e-06  -5.6877e-06  -3.0363e-06   5.4676e-05   1.3227e+07   2.6031e+09   1.3905e+07
  4.5439e+00   4.5443e+00   1.5139e+00   9.5259e-06   1.5764e-05   1.7501e-05  -2.4057e-05   5.3578e-05   1.3773e+07   2.7111e+09   1.4479e+07
  4.6419e+00   4.6423e+00   1.5352e+00   2.2792e-05   3.1972e-05  -7.7024e-06   7.2993e-06   5.2501e-05   1.4346e+07   2.8234e+09   1.5083e+07
  4.7419e+00   4.7423e+00   1.5565e+00   8.4246e-05  -3.6617e-06   1.0047e-05   1.2067e-05   5.1433e-05   1.4946e+07   2.9419e+09   1.5713e+07
  4.8441e+00   4.8445e+00   1.5778e+00   2.0982e-05  -3.4482e-05   2.0808e-05   1.6903e-05   5.0413e-05   1.5559e+07   3.0621e+09   1.6355e+07
  4.9485e+00   4.9489e+00   1.5992e+00  -2.6109e-05   5.8230e-05   1.1216e-05   4.2948e-06   4.9407e-05   1.6197e+07   3.1881e+09   1.7028e+07
  5.0552e+00   5.0556e+00   1.6205e+00   1.6116e-05  -4.0562e-06   4.2007e-06   9.2936e-06   4.8404e-05   1.6877e+07   3.3218e+09   1.7742e+07
  5.1641e+00   5.1646e+00   1.6418e+00  -3.6087e-06  -2.3962e-05   8.3468e-06  -6.3928e-06   4.7432e-05   1.7576e+07   3.4592e+09   1.8478e+07
  5.2754e+00   5.2759e+00   1.6631e+00  -7.5543e-06   2.5859e-05  -1.4152e-05   4.0677e-05   4.6481e-05   1.8304e+07   3.6022e+09   1.9243e+07
  5.3891e+00   5.3896e+00   1.6845e+00   2.0431e-05   8.2574e-06   6.8148e-06   2.6018e-05   4.5556e-05   1.9057e+07   3.7499e+09   2.0031e+07
  5.5052e+00   5.5057e+00   1.7058e+00   6.3514e-06   1.1662e-05   1.2283e-05  -4.9270e-06   4.4623e-05   1.9860e+07   3.9083e+09   2.0877e+07
  5.6239e+00   5.6244e+00   1.7271e+00  -8.6225e-06  -2.1566e-05   9.4779e-06   9.4413e-06   4.3739e-05   2.0672e+07   4.0679e+09   2.1730e+07
  5.7451e+00   5.7456e+00   1.7484e+00   5.9115e-05  -3.3930e-05  -5.5191e-06   6.3161e-06   4.2847e-05   2.1537e+07   4.2389e+09   2.2642e+07
  5.8689e+00   5.8695e+00   1.7697e+00   3.1646e-06  -3.4626e-07  -2.2890e-06   1.9785e-05   4.1994e-05   2.2427e+07   4.4128e+09   2.3574e+07
  5.9954e+00   5.9960e+00   1.7911e+00   5.5428e-05  -8.1797e-06   1.1212e-05   2.4186e-05   4.1142e-05   2.3360e+07   4.5975e+09   2.4559e+07
  6.1246e+00   6.1252e+00   1.8124e+00   3.3648e-07  -2.2609e-05  -3.5087e-05  -2.3884e-05   4.0314e-05   2.4334e+07   4.7885e+09   2.5580e+07
  6.2566e+00   6.2572e+00   1.8337e+00   1.0926e-05   7.0603e-06  -8.7630e-06  -2.7714e-06   3.9497e-05   2.5348e+07   4.9889e+09   2.6648e+07
  6.3915e+00   6.3920e+00   1.8550e+00   5.5957e-06   5.3321e-06  -2.0770e-05   4.1875e-06   3.8700e-05   2.6403e+07   5.1963e+09   2.7757e+07
  6.5292e+00   6.5298e+00   1.8764e+00   4.2198e-05   1.5152e-05   1.0275e-05   1.3332e-05   3.7918e-05   2.7504e+07   5.4126e+09   2.8915e+07
  6.6699e+00   6.6706e+00   1.8977e+00   2.5960e-05  -7.6394e-06  -5.6900e-06   1.1571e-05   3.7146e-05   2.8657e+07   5.6399e+09   3.0126e+07
  6.8137e+00   6.8143e+00   1.9190e+00   1.1835e-05   2.4663e-06  -1.3104e-05  -2.6837e-05   3.6391e-05   2.9857e+07   5.8765e+09   3.1392e+07
  6.9605e+00   6.9611e+00   1.9403e+00   5.9649e-06  -9.2927e-06  -4.2051e-06  -2.1649e-05   3.5658e-05   3.1100e+07   6.1208e+09   3.2696e+07
  7.1105e+00   7.1112e+00   1.9617e+00   7.7248e-07   1.9326e-06  -3.8165e-06   7.5623e-06   3.4927e-05   3.2411e+07   6.3795e+09   3.4077e+07
  7.2638e+00   7.2644e+00   1.9830e+00  -3.9550e-05   3.1063e-05  -1.4948e-05   1.9750e-05   3.4217e-05   3.3774e+07   6.6469e+09   3.5507e+07
  7.4203e+00   7.4210e+00   2.0043e+00  -1.0385e-05   3.5217e-06   3.9024e-05   1.2832e-05   3.3510e-05   3.5215e+07   6.9306e+09   3.7023e+07
  7.5803e+00   7.5810e+00   2.0256e+00   5.5599e-06   1.1933e-05  -2.1328e-05  -3.4835e-05   3.2834e-05   3.6681e+07   7.2185e+09   3.8563e+07
  7.7436e+00   7.7444e+00   2.0469e+00   1.3702e-05   7.5548e-06   1.8640e-05   1.4822e-05   3.2146e-05   3.8260e+07   7.5308e+09   4.0227e+07
  7.9105e+00   7.9113e+00   2.0683e+00   1.3339e-06   8.4756e-06   8.7356e-06   4.1770e-06   3.1487e-05   3.9883e+07   7.8492e+09   4.1930e+07
  8.0810e+00   8.0818e+00   2.0896e+00   7.0700e-06   1.9666e-06  -1.5613e-05   8.0171e-06   3.0841e-05   4.1568e+07   8.1814e+09   4.3705e+07
  8.2552e+00   8.2559e+00   2.1109e+00  -8.4474e-06  -1.8072e-05   4.8293e-06  -2.5833e-05   3.0207e-05   4.3339e+07   8.5283e+09   4.5561e+07
  8.4331e+00   8.4339e+00   2.1322e+00   4.1381e-06   2.1257e-06  -3.5802e-06  -8.5083e-06   2.9586e-05   4.5172e+07   8.8901e+09   4.7491e+07
  8.6148e+00   8.6156e+00   2.1536e+00   2.3627e-05   1.0457e-05  -2.3607e-05   3.1268e-05   2.8977e-05   4.7089e+07   9.2676e+09   4.9509e+07
  8.8005e+00   8.8013e+00   2.1749e+00   1.0222e-05   3.1914e-05  -1.2585e-05   1.5594e-05   2.8380e-05   4.9097e+07   9.6620e+09   5.1618e+07
  8.9902e+00   8.9910e+00   2.1962e+00  -1.1523e-05  -8.0205e-06  -2.3432e-05  -1.8504e-05   2.7800e-05   5.1166e+07   1.0069e+10   5.3793e+07
  9.1839e+00   9.1848e+00   2.2175e+00  -4.1949e-06  -6.5416e-06  -3.0611e-05  -5.3076e-06   2.7224e-05   5.3348e+07   1.0500e+10   5.6095e+07
  9.3819e+00   9.3828e+00   2.2389e+00  -1.9721e-06  -7.3189e-06  -4.4095e-06  -8.4957e-06   2.6668e-05   5.5609e+07   1.0942e+10   5.8460e+07
  9.5841e+00   9.5850e+00   2.2602e+00  -4.8389e-06   1.4225e-05  -1.5635e-05  -4.5504e-07   2.6119e-05   5.7971e+07   1.1407e+10   6.0947e+07
