#   r_nom       meanr       meanlogr       xip          xim         xip_pm       xim_im     sigma_xip      npairs       weight    npairs_weighted
  6.9584e-01   6.9588e-01  -3.6260e-01   1.7307e-04   2.4014e-04  -6.5153e-04  -3.4989e-04   5.9265e-04   1.4127e+05   2.1710e+07   1.3440e+05
  7.1083e-01   7.1090e-01  -3.4124e-01   2.7563e-04  -3.2414e-04  -3.0739e-04  -4.4828e-04   5.8206e-04   1.4706e+05   2.2531e+07   1.3958e+05
  7.2615e-01   7.2623e-01  -3.1991e-01  -2.2420e-04   2.8890e-04   2.0780e-04   2.9666e-04   5.6990e-04   1.5326e+05   2.3489e+07   1.4556e+05
  7.4180e-01   7.4189e-01  -2.9857e-01  -3.6126e-04   2.1855e-04   9.3776e-05   3.2625e-04   5.5625e-04   1.6071e+05   2.4692e+07   1.5289e+05
  7.5779e-01   7.5785e-01  -2.7729e-01   1.7910e-04  -5.8572e-05   2.0007e-04  -1.7732e-04   5.4638e-04   1.6701e+05   2.5572e+07   1.5857e+05
  7.7412e-01   7.7418e-01  -2.5597e-01   2.3479e-04   1.2039e-05   2.7709e-04   2.0265e-04   5.3470e-04   1.7403e+05   2.6674e+07   1.6536e+05
  7.9081e-01   7.9089e-01  -2.3462e-01  -1.3060e-04   1.0992e-04   2.7355e-04  -5.6646e-04   5.2407e-04   1.8154e+05   2.7775e+07   1.7219e+05
  8.0785e-01   8.0792e-01  -2.1331e-01  -1.9720e-04   3.3305e-05   1.0332e-04   4.7273e-04   5.1261e-04   1.8968e+05   2.9050e+07   1.7988e+05
  8.2526e-01   8.2535e-01  -1.9196e-01  -4.8675e-04  -6.2442e-04   2.6129e-04  -7.6189e-05   5.0157e-04   1.9793e+05   3.0311e+07   1.8787e+05
  8.4305e-01   8.4312e-01  -1.7066e-01  -2.9776e-04  -1.6769e-04  -1.5946e-05   2.9172e-04   4.9134e-04   2.0562e+05   3.1568e+07   1.9555e+05
  8.6122e-01   8.6129e-01  -1.4934e-01   3.2284e-04   9.7519e-05  -1.7450e-04  -3.6851e-04   4.8113e-04   2.1505e+05   3.2949e+07   2.0408e+05
  8.7978e-01   8.7986e-01  -1.2801e-01  -2.8321e-04  -4.0325e-05   1.6005e-04   6.3621e-05   4.7200e-04   2.2377e+05   3.4289e+07   2.1258e+05
  8.9874e-01   8.9883e-01  -1.0669e-01  -1.0057e-04  -4.9450e-05  -1.3379e-04   1.2748e-04   4.6152e-04   2.3400e+05   3.5829e+07   2.2206e+05
  9.1811e-01   9.1820e-01  -8.5366e-02   2.1172e-04   9.7125e-05  -1.1605e-04   2.2477e-05   4.5281e-04   2.4312e+05   3.7207e+07   2.3078e+05
  9.3790e-01   9.3799e-01  -6.4038e-02   1.9219e-04   2.0344e-04   3.1647e-05  -1.8753e-04   4.4265e-04   2.5405e+05   3.8944e+07   2.4119e+05
  9.5811e-01   9.5820e-01  -4.2723e-02   2.7226e-05  -6.5368e-05   2.1639e-04  -1.1436e-05   4.3342e-04   2.6527e+05   4.0596e+07   2.5171e+05
  9.7876e-01   9.7886e-01  -2.1382e-02   1.2701e-06   1.6790e-04  -2.4334e-04   4.7238e-04   4.2423e-04   2.7610e+05   4.2355e+07   2.6259e+05
  9.9985e-01   9.9995e-01  -6.7966e-05   3.7023e-04   1.1920e-04   1.1899e-04  -7.0197e-05   4.1662e-04   2.8769e+05   4.4003e+07   2.7291e+05
  1.0214e+00   1.0215e+00   2.1253e-02  -4.5370e-04  -1.1026e-05   4.1763e-05   2.0231e-04   4.0757e-04   3.0055e+05   4.5953e+07   2.8502e+05
  1.0434e+00   1.0435e+00   4.2556e-02   3.1605e-06   1.5663e-05   1.2436e-05  -6.2642e-05   3.9890e-04   3.1302e+05   4.7937e+07   2.9718e+05
  1.0659e+00   1.0660e+00   6.3906e-02  -1.6661e-04  -4.0854e-04  -1.0651e-04   1.7937e-04   3.9106e-04   3.2642e+05   4.9896e+07   3.0946e+05
  1.0889e+00   1.0890e+00   8.5216e-02   1.8905e-04   1.4767e-04  -1.0062e-04   4.9957e-05   3.8305e-04   3.4060e+05   5.2057e+07   3.2296e+05
  1.1123e+00   1.1125e+00   1.0654e-01  -8.0196e-06   1.6761e-04   2.0079e-04   1.4654e-04   3.7459e-04   3.5578e+05   5.4391e+07   3.3747e+05
  1.1363e+00   1.1364e+00   1.2786e-01  -7.2927e-05   8.8973e-05  -1.3370e-04  -8.4577e-05   3.6740e-04   3.6946e+05   5.6537e+07   3.5060e+05
  1.1608e+00   1.1609e+00   1.4920e-01  -3.0812e-05   2.5784e-04   6.3709e-05  -2.0653e-04   3.5971e-04   3.8488e+05   5.8991e+07   3.6591e+05
  1.1858e+00   1.1859e+00   1.7052e-01  -6.8825e-05  -1.2033e-04  -1.1103e-04  -1.9619e-05   3.5244e-04   4.0194e+05   6.1461e+07   3.8106e+05
  1.2114e+00   1.2115e+00   1.9184e-01  -1.6360e-04   1.2558e-04   1.7231e-04  -4.4242e-05   3.4470e-04   4.1937e+05   6.4238e+07   3.9816e+05
  1.2375e+00   1.2376e+00   2.1318e-01  -2.6217e-04   1.6623e-04  -2.8591e-04  -8.1570e-05   3.3766e-04   4.3749e+05   6.6955e+07   4.1526e+05
  1.2642e+00   1.2643e+00   2.3448e-01   1.8435e-04   6.7549e-05  -1.3656e-05  -2.5078e-04   3.3092e-04   4.5618e+05   6.9725e+07   4.3244e+05
  1.2914e+00   1.2915e+00   2.5580e-01   1.0167e-04   9.6973e-05   1.2870e-05   1.9988e-04   3.2404e-04   4.7474e+05   7.2685e+07   4.5071e+05
  1.3192e+00   1.3193e+00   2.7713e-01   2.2939e-04   1.1847e-05   9.0586e-05  -1.1340e-04   3.1770e-04   4.9397e+05   7.5652e+07   4.6888e+05
  1.3477e+00   1.3478e+00   2.9844e-01  -1.1802e-05  -2.3384e-04   1.6398e-04   1.7862e-04   3.1073e-04   5.1679e+05   7.8999e+07   4.9005e+05
  1.3767e+00   1.3768e+00   3.1977e-01   7.1428e-05   3.4534e-05   1.7652e-04   3.8071e-05   3.0473e-04   5.3844e+05   8.2320e+07   5.1051e+05
  1.4064e+00   1.4065e+00   3.4109e-01   1.8143e-04   1.3917e-04  -1.5874e-04   3.2619e-04   2.9836e-04   5.6048e+05   8.5765e+07   5.3198e+05
  1.4367e+00   1.4368e+00   3.6243e-01   2.2892e-04  -1.9696e-04   1.6498e-04  -1.1167e-04   2.9200e-04   5.8448e+05   8.9518e+07   5.5481e+05
  1.4677e+00   1.4678e+00   3.8375e-01  -3.3037e-05  -6.1695e-05   2.0413e-04  -1.5806e-04   2.8591e-04   6.1018e+05   9.3365e+07   5.7885e+05
  1.4993e+00   1.4994e+00   4.0507e-01   3.6025e-04   8.0601e-05   5.3315e-06  -1.0226e-04   2.8031e-04   6.3543e+05   9.7151e+07   6.0267e+05
  1.5316e+00   1.5318e+00   4.2639e-01  -1.2681e-04  -4.1966e-05   2.5828e-05   2.9330e-05   2.7440e-04   6.6270e+05   1.0142e+08   6.2869e+05
  1.5646e+00   1.5648e+00   4.4771e-01  -7.2961e-05  -1.3518e-04  -1.1388e-05   1.7979e-04   2.6878e-04   6.9112e+05   1.0572e+08   6.5556e+05
  1.5983e+00   1.5985e+00   4.6905e-01   3.4433e-05   1.8808e-05   1.4796e-04   4.0780e-05   2.6334e-04   7.1949e+05   1.1008e+08   6.8251e+05
  1.6328e+00   1.6329e+00   4.9036e-01  -2.3873e-04  -8.7831e-05   3.3495e-04  -1.1095e-04   2.5803e-04   7.5019e+05   1.1472e+08   7.1150e+05
  1.6680e+00   1.6681e+00   5.1168e-01  -6.4430e-05  -1.0099e-04  -1.9571e-04   8.6056e-05   2.5247e-04   7.8211e+05   1.1966e+08   7.4206e+05
  1.7039e+00   1.7041e+00   5.3300e-01   2.4689e-04   1.2779e-05   7.2979e-05   5.6479e-06   2.4736e-04   8.1483e+05   1.2478e+08   7.7339e+05
  1.7406e+00   1.7408e+00   5.5433e-01   7.1393e-05  -7.0019e-05   5.8298e-05   2.0802e-04   2.4199e-04   8.5109e+05   1.3032e+08   8.0769e+05
  1.7782e+00   1.7783e+00   5.7566e-01  -6.2884e-05  -8.0922e-05  -2.5450e-04  -1.1286e-04   2.3735e-04   8.8585e+05   1.3550e+08   8.4048e+05
  1.8165e+00   1.8166e+00   5.9698e-01   1.3534e-04  -9.0741e-05  -1.8799e-05  -3.8625e-05   2.3230e-04   9.2512e+05   1.4152e+08   8.7739e+05
  1.8556e+00   1.8558e+00   6.1830e-01  -5.4090e-05   4.5542e-05   1.0380e-04  -1.4282e-04   2.2764e-04   9.6358e+05   1.4727e+08   9.1345e+05
  1.8956e+00   1.8958e+00   6.3962e-01   6.9283e-05  -5.3663e-05  -2.2330e-04   2.9858e-05   2.2275e-04   1.0062e+06   1.5389e+08   9.5429e+05
  1.9365e+00   1.9367e+00   6.6096e-01   5.2028e-05  -8.0570e-05   1.7246e-05   9.9477e-05   2.1858e-04   1.0447e+06   1.5981e+08   9.9123e+05
  1.9782e+00   1.9784e+00   6.8227e-01   6.0783e-05  -6.5385e-05   2.4534e-05  -3.5229e-05   2.1384e-04   1.0919e+06   1.6696e+08   1.0356e+06
  2.0208e+00   2.0210e+00   7.0359e-01   4.3247e-05  -4.2986e-05  -2.0401e-05  -2.6028e-04   2.0953e-04   1.1379e+06   1.7394e+08   1.0789e+06
  2.0644e+00   2.0646e+00   7.2492e-01  -7.0602e-05   2.5026e-05  -3.4859e-05   4.6697e-05   2.0497e-04   1.1884e+06   1.8185e+08   1.1272e+06
  2.1089e+00   2.1091e+00   7.4624e-01  -7.3565e-05  -6.3026e-05  -1.8969e-05  -1.2925e-04   2.0085e-04   1.2373e+06   1.8932e+08   1.1742e+06
  2.1543e+00   2.1545e+00   7.6755e-01  -1.6574e-05   4.0363e-05   2.2436e-04  -9.2620e-05   1.9683e-04   1.2900e+06   1.9713e+08   1.2231e+06
  2.2008e+00   2.2010e+00   7.8889e-01   1.3867e-04  -1.2069e-04  -4.9410e-05   4.2955e-05   1.9290e-04   1.3422e+06   2.0530e+08   1.2729e+06
  2.2482e+00   2.2484e+00   8.1020e-01   1.2941e-04   1.2447e-04   5.2330e-05   1.3141e-04   1.8893e-04   1.3999e+06   2.1398e+08   1.3268e+06
  2.2967e+00   2.2969e+00   8.3153e-01   1.9071e-04  -1.5244e-04   1.1278e-04  -3.5035e-05   1.8499e-04   1.4616e+06   2.2323e+08   1.3853e+06
  2.3462e+00   2.3464e+00   8.5285e-01   1.1377e-04   1.1354e-04   7.8121e-05   5.0825e-05   1.8114e-04   1.5234e+06   2.3269e+08   1.4442e+06
  2.3967e+00   2.3969e+00   8.7417e-01   9.0046e-05   1.5540e-04  -1.0036e-04  -2.9856e-05   1.7753e-04   1.5880e+06   2.4233e+08   1.5037e+06
  2.4484e+00   2.4486e+00   8.9550e-01   9.4858e-05  -3.8217e-05  -7.1298e-05   1.1202e-05   1.7378e-04   1.6545e+06   2.5281e+08   1.5683e+06
  2.5011e+00   2.5014e+00   9.1682e-01   3.5845e-05  -3.6425e-05  -6.5219e-05  -1.4521e-04   1.7006e-04   1.7289e+06   2.6406e+08   1.6385e+06
  2.5550e+00   2.5553e+00   9.3813e-01   3.2728e-05   1.2559e-04   5.5666e-05   1.1686e-04   1.6679e-04   1.7974e+06   2.7454e+08   1.7034e+06
  2.6101e+00   2.6104e+00   9.5948e-01   1.4035e-05   1.2496e-04  -4.6933e-05  -6.8803e-05   1.6338e-04   1.8731e+06   2.8610e+08   1.7753e+06
  2.6664e+00   2.6666e+00   9.8079e-01  -4.7809e-05  -2.2062e-04  -1.8228e-04   7.7318e-05   1.5991e-04   1.9552e+06   2.9865e+08   1.8534e+06
  2.7238e+00   2.7241e+00   1.0021e+00  -1.1196e-04  -4.2643e-05   2.2920e-05   5.1562e-05   1.5676e-04   2.0365e+06   3.1095e+08   1.9300e+06
  2.7825e+00   2.7828e+00   1.0234e+00  -1.2446e-04  -1.0993e-07  -6.1331e-05   1.9233e-05   1.5356e-04   2.1210e+06   3.2393e+08   2.0099e+06
  2.8425e+00   2.8428e+00   1.0448e+00   4.0370e-05   1.5398e-06  -4.6397e-05  -9.0767e-05   1.5031e-04   2.2122e+06   3.3810e+08   2.0978e+06
  2.9038e+00   2.9040e+00   1.0661e+00  -6.3967e-07   5.7901e-05   2.3344e-05  -5.2619e-05   1.4726e-04   2.3065e+06   3.5216e+08   2.1858e+06
  2.9663e+00   2.9666e+00   1.0874e+00   1.3793e-06   3.5787e-05   9.3191e-06  -9.0386e-05   1.4425e-04   2.4048e+06   3.6714e+08   2.2783e+06
  3.0303e+00   3.0306e+00   1.1087e+00  -7.6724e-05  -2.8227e-05  -2.0602e-05  -4.0753e-06   1.4140e-04   2.5017e+06   3.8190e+08   2.3705e+06
  3.0956e+00   3.0959e+00   1.1301e+00  -8.6783e-06  -2.9315e-05   6.3205e-05  -5.0420e-05   1.3831e-04   2.6147e+06   3.9936e+08   2.4787e+06
  3.1623e+00   3.1626e+00   1.1514e+00   8.3242e-06  -2.3854e-06   4.6415e-05  -4.3571e-05   1.3557e-04   2.7209e+06   4.1567e+08   2.5790e+06
  3.2305e+00   3.2308e+00   1.1727e+00   6.5950e-05  -5.0873e-05  -2.0733e-05   9.5779e-05   1.3287e-04   2.8363e+06   4.3297e+08   2.6865e+06
  3.3001e+00   3.3004e+00   1.1940e+00   9.2790e-05   3.5356e-05   4.3382e-05   2.2403e-05   1.3020e-04   2.9513e+06   4.5058e+08   2.7965e+06
  3.3712e+00   3.3715e+00   1.2153e+00   8.3897e-05   5.2118e-07   6.3413e-05   1.1034e-05   1.2737e-04   3.0848e+06   4.7094e+08   2.9225e+06
  3.4439e+00   3.4441e+00   1.2367e+00  -1.4704e-05  -9.6985e-07   8.0300e-05   1.9056e-06   1.2486e-04   3.2105e+06   4.9007e+08   3.0415e+06
  3.5181e+00   3.5184e+00   1.2580e+00  -1.7799e-04   2.7939e-05  -1.2594e-05   5.3820e-05   1.2236e-04   3.3440e+06   5.1045e+08   3.1676e+06
  3.5939e+00   3.5942e+00   1.2793e+00   6.5401e-05   3.2199e-05  -6.6867e-05  -4.3569e-05   1.1988e-04   3.4849e+06   5.3170e+08   3.3010e+06
  3.6714e+00   3.6717e+00   1.3006e+00  -1.6338e-05  -1.2253e-05  -4.5118e-05   1.0769e-04   1.1748e-04   3.6280e+06   5.5374e+08   3.4375e+06
  3.7505e+00   3.7508e+00   1.3220e+00  -3.3637e-05  -5.8950e-06   3.0481e-06   5.8133e-05   1.1502e-04   3.7840e+06   5.7764e+08   3.5857e+06
  3.8313e+00   3.8316e+00   1.3433e+00   1.1331e-05  -4.3521e-05   2.0320e-05  -4.0592e-05   1.1268e-04   3.9432e+06   6.0191e+08   3.7358e+06
  3.9139e+00   3.9143e+00   1.3646e+00   6.0165e-06   4.8810e-05  -5.0329e-06   1.6475e-05   1.1036e-04   4.1087e+06   6.2718e+08   3.8931e+06
  3.9982e+00   3.9986e+00   1.3859e+00   8.0375e-05  -3.1381e-05  -3.6459e-05   8.0277e-05   1.0818e-04   4.2784e+06   6.5288e+08   4.0528e+06
  4.0844e+00   4.0848e+00   1.4073e+00   2.3685e-05   5.1822e-05  -2.1705e-05   4.2290e-05   1.0594e-04   4.4601e+06   6.8079e+08   4.2259e+06
  4.1724e+00   4.1728e+00   1.4286e+00   1.8334e-05  -8.2304e-06  -6.6876e-05  -7.6733e-06   1.0380e-04   4.6469e+06   7.0914e+08   4.4021e+06
  4.2624e+00   4.2628e+00   1.4499e+00   1.4629e-05  -8.3421e-06   6.0075e-06   1.1895e-05   1.0173e-04   4.8424e+06   7.3869e+08   4.5861e+06
  4.3542e+00   4.3546e+00   1.4712e+00   1.0354e-06   1.9992e-05  -8.1034e-05   1.6330e-05   9.9685e-05   5.0417e+06   7.6915e+08   4.7753e+06
  4.4481e+00   4.4485e+00   1.4925e+00  -1.6812e-05   1.9049e-05   1.4742e-05   5.8979e-05   9.7627e-05   5.2544e+06   8.0166e+08   4.9780e+06
  4.5439e+00   4.5444e+00   1.5139e+00   1.7882e-06   1.1534e-05   1.5830e-05  -4.8998e-05   9.5641e-05   5.4780e+06   8.3544e+08   5.1876e+06
  4.6419e+00   4.6423e+00   1.5352e+00   6.0785e-05  -8.7781e-05  -8.9990e-05   2.8663e-05   9.3696e-05   5.7064e+06   8.7062e+08   5.4045e+06
  4.7419e+00   4.7423e+00   1.5565e+00  -1.2787e-05  -2.3857e-05  -1.7907e-05  -8.1806e-06   9.1816e-05   5.9424e+06   9.0639e+08   5.6280e+06
  4.8441e+00   4.8446e+00   1.5778e+00   2.2159e-05  -3.2832e-05   1.4193e-05   1.1195e-05   8.9966e-05   6.1916e+06   9.4435e+08   5.8632e+06
  4.9485e+00   4.9489e+00   1.5992e+00   9.1922e-06   6.3907e-05   3.2030e-05   6.1306e-05   8.8150e-05   6.4483e+06   9.8357e+08   6.1065e+06
  5.0552e+00   5.0556e+00   1.6205e+00  -1.6563e-05  -8.8073e-05  -3.7902e-05  -5.0019e-05   8.6359e-05   6.7200e+06   1.0248e+09   6.3648e+06
  5.1641e+00   5.1646e+00   1.6418e+00   3.5981e-05  -1.6896e-05   2.1935e-05  -8.4307e-05   8.4580e-05   7.0049e+06   1.0685e+09   6.6370e+06
  5.2754e+00   5.2759e+00   1.6631e+00   2.9308e-05   3.9778e-05  -2.6606e-05   8.0293e-06   8.2880e-05   7.2976e+06   1.1126e+09   6.9102e+06
  5.3891e+00   5.3896e+00   1.6845e+00   7.9543e-05   4.5406e-06   2.6960e-05   9.0066e-06   8.1229e-05   7.5979e+06   1.1584e+09   7.1938e+06
  5.5052e+00   5.5058e+00   1.7058e+00  -1.9556e-05   3.9431e-06   4.9053e-05   3.2652e-05   7.9579e-05   7.9211e+06   1.2073e+09   7.4992e+06
  5.6239e+00   5.6244e+00   1.7271e+00  -2.1080e-05  -3.8150e-05   9.3127e-06  -2.7941e-05   7.7966e-05   8.2451e+06   1.2576e+09   7.8085e+06
  5.7451e+00   5.7456e+00   1.7484e+00  -2.4169e-05   5.0325e-05  -7.2150e-05   3.6300e-05   7.6392e-05   8.5916e+06   1.3100e+09   8.1348e+06
  5.8689e+00   5.8695e+00   1.7697e+00  -3.9876e-05   3.4273e-05   1.8678e-05   3.8870e-05   7.4856e-05   8.9498e+06   1.3647e+09   8.4742e+06
  5.9954e+00   5.9960e+00   1.7911e+00   1.2690e-05   3.6185e-05  -1.7537e-05   2.5049e-05   7.3308e-05   9.3352e+06   1.4228e+09   8.8380e+06
  6.1246e+00   6.1252e+00   1.8124e+00  -3.0102e-05   1.1129e-05   1.7115e-05   3.0951e-05   7.1850e-05   9.7153e+06   1.4808e+09   9.1978e+06
  6.2566e+00   6.2572e+00   1.8337e+00   4.4097e-05  -3.6947e-05  -7.9942e-07   4.0377e-05   7.0363e-05   1.0130e+07   1.5443e+09   9.5921e+06
  6.3915e+00   6.3920e+00   1.8550e+00   5.2350e-05   2.2915e-05  -1.4138e-05  -2.3368e-05   6.8941e-05   1.0558e+07   1.6088e+09   9.9934e+06
  6.5292e+00   6.5298e+00   1.8764e+00  -4.1624e-05  -9.4121e-05  -3.0231e-06   7.6915e-06   6.7563e-05   1.0995e+07   1.6750e+09   1.0406e+07
  6.6699e+00   6.6706e+00   1.8977e+00   2.1420e-05   3.2727e-05   2.6084e-05  -2.6499e-05   6.6164e-05   1.1459e+07   1.7465e+09   1.0849e+07
  6.8137e+00   6.8143e+00   1.9190e+00  -2.2228e-05  -2.1099e-05  -5.8611e-06  -1.0888e-06   6.4808e-05   1.1946e+07   1.8205e+09   1.1310e+07
  6.9605e+00   6.9612e+00   1.9403e+00   2.7436e-05  -3.4322e-05  -1.3363e-05  -2.6028e-05   6.3467e-05   1.2447e+07   1.8978e+09   1.1788e+07
  7.1105e+00   7.1112e+00   1.9616e+00   7.8575e-05   6.0074e-05  -1.0302e-06  -3.4794e-05   6.2176e-05   1.2974e+07   1.9773e+09   1.2283e+07
  7.2638e+00   7.2644e+00   1.9830e+00  -3.0173e-05  -5.7049e-06   1.5914e-05  -3.1596e-05   6.0886e-05   1.3534e+07   2.0626e+09   1.2812e+07
  7.4203e+00   7.4210e+00   2.0043e+00   4.7852e-05  -2.1367e-05   2.1916e-05   6.1965e-06   5.9620e-05   1.4108e+07   2.1506e+09   1.3359e+07
  7.5803e+00   7.5810e+00   2.0256e+00   1.3410e-05  -3.1432e-06   8.2014e-06  -8.6213e-06   5.8387e-05   1.4716e+07   2.2428e+09   1.3933e+07
  7.7436e+00   7.7443e+00   2.0469e+00   2.5538e-05   1.2009e-05   1.2281e-05  -3.9976e-05   5.7200e-05   1.5340e+07   2.3374e+09   1.4522e+07
  7.9105e+00   7.9113e+00   2.0683e+00   1.4200e-05  -1.8488e-05  -2.3869e-05   3.9915e-05   5.6005e-05   1.5991e+07   2.4372e+09   1.5140e+07
  8.0810e+00   8.0817e+00   2.0896e+00  -7.1376e-06   3.3989e-05  -3.7540e-07   8.9907e-07   5.4858e-05   1.6672e+07   2.5406e+09   1.5784e+07
  8.2552e+00   8.2559e+00   2.1109e+00   6.5008e-05  -5.5033e-05  -4.6312e-05   1.0987e-05   5.3731e-05   1.7382e+07   2.6486e+09   1.6454e+07
  8.4331e+00   8.4339e+00   2.1322e+00  -2.2649e-05   7.4344e-06  -1.7410e-05  -3.6882e-05   5.2618e-05   1.8122e+07   2.7621e+09   1.7159e+07
  8.6148e+00   8.6156e+00   2.1536e+00   8.6770e-06   3.6571e-05  -2.4691e-05  -5.8880e-06   5.1534e-05   1.8892e+07   2.8788e+09   1.7886e+07
  8.8005e+00   8.8013e+00   2.1749e+00  -1.0729e-05  -8.5153e-06  -2.0436e-05   2.5904e-05   5.0478e-05   1.9694e+07   3.0006e+09   1.8644e+07
  8.9902e+00   8.9911e+00   2.1962e+00  -4.3366e-05   2.2725e-05   1.1689e-05  -2.4562e-06   4.9438e-05   2.0533e+07   3.1282e+09   1.9437e+07
  9.1839e+00   9.1848e+00   2.2175e+00  -7.1713e-06   5.0113e-06  -2.1593e-05  -2.2817e-05   4.8401e-05   2.1428e+07   3.2641e+09   2.0282e+07
  9.3819e+00   9.3827e+00   2.2389e+00   9.5614e-07   5.2028e-05   1.8600e-05   1.2805e-05   4.7411e-05   2.2324e+07   3.4014e+09   2.1136e+07
  9.5841e+00   9.5850e+00   2.2602e+00  -4.0988e-05   2.3060e-05   1.1259e-05  -4.3210e-05   4.6442e-05   2.3279e+07   3.5458e+09   2.2034e+07
