#   r_nom       meanr       meanlogr       xip          xim         xip_pm       xim_im     sigma_xip      npairs       weight    npairs_weighted
  6.1227e-01   6.1233e-01  -4.9050e-01   3.1090e-04  -1.2187e-04  -5.2520e-06   9.6599e-05   4.6417e-04   2.2722e+05   3.0904e+07   2.0176e+05
  6.2547e-01   6.2552e-01  -4.6918e-01   1.8107e-04   2.7867e-04   3.1009e-04  -1.3162e-04   4.5415e-04   2.3703e+05   3.2246e+07   2.1054e+05
  6.3895e-01   6.3901e-01  -4.4785e-01   1.3945e-04   1.4339e-05   4.2531e-06  -7.3358e-05   4.4509e-04   2.4736e+05   3.3616e+07   2.1954e+05
  6.5272e-01   6.5279e-01  -4.2652e-01   1.3685e-04   2.0406e-04  -1.8757e-04   2.2293e-05   4.3545e-04   2.5806e+05   3.5106e+07   2.2918e+05
  6.6679e-01   6.6685e-01  -4.0521e-01   1.0473e-04  -1.3346e-04   2.3403e-04   3.5504e-04   4.2678e-04   2.6877e+05   3.6525e+07   2.3851e+05
  6.8116e-01   6.8122e-01  -3.8389e-01  -9.9898e-05  -9.3691e-05   2.6185e-04   1.2561e-05   4.1883e-04   2.7964e+05   3.7937e+07   2.4807e+05
  6.9584e-01   6.9590e-01  -3.6257e-01   1.0500e-04  -1.7953e-04   3.4045e-05   1.6496e-04   4.0988e-04   2.9230e+05   3.9663e+07   2.5914e+05
  7.1083e-01   7.1091e-01  -3.4123e-01   5.3605e-05  -2.8364e-04   1.4115e-04  -1.3340e-04   4.0087e-04   3.0487e+05   4.1405e+07   2.7065e+05
  7.2615e-01   7.2622e-01  -3.1992e-01   1.5276e-04   3.9556e-05   2.2668e-04  -8.7446e-05   3.9276e-04   3.1770e+05   4.3152e+07   2.8209e+05
  7.4180e-01   7.4189e-01  -2.9857e-01  -2.1414e-05  -7.8160e-05  -7.9512e-05   2.9597e-04   3.8415e-04   3.3243e+05   4.5156e+07   2.9512e+05
  7.5779e-01   7.5788e-01  -2.7725e-01   1.1176e-04   4.6044e-05   5.4452e-05   1.5386e-04   3.7628e-04   3.4633e+05   4.7040e+07   3.0749e+05
  7.7412e-01   7.7420e-01  -2.5595e-01  -1.5230e-04  -4.0780e-04  -5.2915e-04   1.7824e-05   3.6900e-04   3.6126e+05   4.8886e+07   3.2015e+05
  7.9081e-01   7.9088e-01  -2.3463e-01   1.6890e-04  -3.7135e-05  -1.1293e-05   1.4684e-04   3.6027e-04   3.7721e+05   5.1279e+07   3.3492e+05
  8.0785e-01   8.0792e-01  -2.1332e-01  -1.4589e-04  -1.5360e-05  -1.5016e-04   1.7069e-04   3.5354e-04   3.9237e+05   5.3272e+07   3.4798e+05
  8.2526e-01   8.2534e-01  -1.9197e-01   1.2073e-04  -1.0050e-04   5.6053e-05   8.0376e-05   3.4665e-04   4.0866e+05   5.5405e+07   3.6227e+05
  8.4305e-01   8.4313e-01  -1.7065e-01  -1.5615e-04   2.9520e-05   3.9617e-05  -1.6904e-04   3.3929e-04   4.2708e+05   5.7857e+07   3.7844e+05
  8.6122e-01   8.6129e-01  -1.4934e-01  -5.0605e-05  -9.5949e-05  -2.4309e-05   4.3974e-05   3.3253e-04   4.4460e+05   6.0207e+07   3.9381e+05
  8.7978e-01   8.7987e-01  -1.2800e-01   3.6983e-05  -7.0587e-05  -8.2862e-05   1.7933e-04   3.2519e-04   4.6426e+05   6.2976e+07   4.1178e+05
  8.9874e-01   8.9883e-01  -1.0668e-01   1.5833e-04  -7.5663e-05   1.8014e-04  -1.0202e-04   3.1848e-04   4.8420e+05   6.5672e+07   4.2959e+05
  9.1811e-01   9.1820e-01  -8.5361e-02  -1.4642e-04   2.8040e-05  -2.0521e-04   6.8513e-05   3.1178e-04   5.0598e+05   6.8512e+07   4.4825e+05
  9.3790e-01   9.3800e-01  -6.4028e-02   8.1356e-05   7.2733e-05   5.6121e-06   3.5450e-04   3.0500e-04   5.2738e+05   7.1567e+07   4.6791e+05
  9.5811e-01   9.5820e-01  -4.2717e-02   1.2214e-04  -1.6652e-05  -2.4639e-04  -1.2788e-04   2.9912e-04   5.4880e+05   7.4392e+07   4.8652e+05
  9.7876e-01   9.7885e-01  -2.1400e-02   2.4436e-05  -1.8117e-05  -7.9226e-05   2.2853e-04   2.9313e-04   5.7211e+05   7.7509e+07   5.0708e+05
  9.9985e-01   9.9994e-01  -8.1021e-05   2.6918e-04  -2.6868e-04  -2.2716e-04   1.7764e-05   2.8680e-04   5.9736e+05   8.0924e+07   5.2941e+05
  1.0214e+00   1.0215e+00   2.1248e-02   2.9092e-04   3.0904e-04   2.8902e-04  -1.8361e-04   2.8131e-04   6.2193e+05   8.4176e+07   5.5077e+05
  1.0434e+00   1.0435e+00   4.2571e-02   5.3671e-06   1.1390e-04   8.5803e-05  -1.4143e-05   2.7506e-04   6.4856e+05   8.8032e+07   5.7543e+05
  1.0659e+00   1.0660e+00   6.3889e-02   1.5818e-04   9.2142e-05   2.4925e-04  -1.2544e-04   2.6912e-04   6.7812e+05   9.1971e+07   6.0134e+05
  1.0889e+00   1.0890e+00   8.5219e-02   1.8977e-04  -2.3670e-04  -2.0583e-05   1.3301e-04   2.6394e-04   7.0636e+05   9.5635e+07   6.2587e+05
  1.1123e+00   1.1124e+00   1.0654e-01   9.8673e-05   5.5360e-05   8.1904e-05   2.1464e-04   2.5851e-04   7.3605e+05   9.9603e+07   6.5201e+05
  1.1363e+00   1.1364e+00   1.2786e-01  -3.7096e-05   1.7380e-04   2.4843e-05  -6.3192e-05   2.5329e-04   7.6666e+05   1.0378e+08   6.7925e+05
  1.1608e+00   1.1609e+00   1.4918e-01   2.5317e-04  -1.0121e-04   7.3971e-05  -4.7256e-06   2.4799e-04   7.9972e+05   1.0825e+08   7.0869e+05
  1.1858e+00   1.1859e+00   1.7052e-01  -1.1367e-04   1.6545e-05   4.6942e-05   5.6101e-05   2.4294e-04   8.3358e+05   1.1281e+08   7.3846e+05
  1.2114e+00   1.2115e+00   1.9183e-01   1.3235e-04  -1.3363e-04   8.4096e-05   2.7170e-06   2.3766e-04   8.7076e+05   1.1793e+08   7.7136e+05
  1.2375e+00   1.2376e+00   2.1315e-01  -4.6600e-05   3.6795e-05   3.1071e-05  -3.3252e-05   2.3309e-04   9.0604e+05   1.2266e+08   8.0222e+05
  1.2642e+00   1.2643e+00   2.3448e-01   1.4091e-04   6.3792e-05  -2.3135e-04   6.7135e-05   2.2790e-04   9.4732e+05   1.2821e+08   8.3896e+05
  1.2914e+00   1.2915e+00   2.5582e-01   2.0694e-04   2.2081e-04  -2.2180e-05   2.7898e-05   2.2353e-04   9.8516e+05   1.3335e+08   8.7277e+05
  1.3192e+00   1.3194e+00   2.7713e-01  -3.1200e-04   9.6980e-05   1.3764e-04  -1.3627e-04   2.1858e-04   1.0285e+06   1.3934e+08   9.1156e+05
  1.3477e+00   1.3478e+00   2.9846e-01   8.1240e-06   2.4312e-04  -8.4800e-05   2.2821e-04   2.1434e-04   1.0711e+06   1.4497e+08   9.4868e+05
  1.3767e+00   1.3768e+00   3.1976e-01   9.1410e-05  -1.0469e-04  -2.3692e-04   5.2009e-05   2.0981e-04   1.1168e+06   1.5132e+08   9.8994e+05
  1.4064e+00   1.4065e+00   3.4110e-01   2.4437e-05   2.0418e-05   6.9676e-05   1.9677e-05   2.0568e-04   1.1637e+06   1.5747e+08   1.0313e+06
  1.4367e+00   1.4368e+00   3.6242e-01   1.2688e-05  -2.3188e-05  -4.3062e-05  -4.5433e-05   2.0116e-04   1.2156e+06   1.6462e+08   1.0771e+06
  1.4677e+00   1.4678e+00   3.8376e-01   1.2433e-04   2.3640e-05  -3.1171e-05   5.4237e-05   1.9728e-04   1.2647e+06   1.7114e+08   1.1205e+06
  1.4993e+00   1.4994e+00   4.0506e-01  -2.3401e-06   3.6069e-05   7.2378e-05   3.1597e-05   1.9311e-04   1.3205e+06   1.7857e+08   1.1693e+06
  1.5316e+00   1.5318e+00   4.2639e-01   4.4236e-05   1.0057e-04   1.2330e-05   3.2430e-05   1.8908e-04   1.3785e+06   1.8632e+08   1.2202e+06
  1.5646e+00   1.5648e+00   4.4772e-01   1.1720e-04   1.3951e-04  -2.7050e-05   9.8064e-06   1.8516e-04   1.4338e+06   1.9426e+08   1.2709e+06
  1.5983e+00   1.5985e+00   4.6904e-01   1.0560e-04  -2.0501e-05   3.5139e-05   9.2167e-05   1.8139e-04   1.4959e+06   2.0246e+08   1.3250e+06
  1.6328e+00   1.6329e+00   4.9036e-01   2.8772e-04   4.4753e-05   4.8979e-05   5.6890e-05   1.7769e-04   1.5594e+06   2.1097e+08   1.3812e+06
  1.6680e+00   1.6681e+00   5.1168e-01  -1.5910e-04   3.3383e-05  -1.8714e-04   6.5662e-05   1.7403e-04   1.6251e+06   2.1996e+08   1.4392e+06
  1.7039e+00   1.7041e+00   5.3300e-01  -2.8465e-05   3.3309e-06   6.1799e-05   1.2240e-04   1.7039e-04   1.6965e+06   2.2947e+08   1.5029e+06
  1.7406e+00   1.7408e+00   5.5432e-01  -9.4207e-05   5.7590e-05   1.0231e-04  -2.4665e-05   1.6705e-04   1.7647e+06   2.3873e+08   1.5629e+06
  1.7782e+00   1.7783e+00   5.7565e-01   2.5318e-05   1.0727e-04   6.8435e-05   8.6859e-05   1.6350e-04   1.8423e+06   2.4914e+08   1.6314e+06
  1.8165e+00   1.8166e+00   5.9698e-01   1.4211e-04   6.7725e-06  -1.4881e-06   7.0524e-05   1.6031e-04   1.9173e+06   2.5921e+08   1.6980e+06
  1.8556e+00   1.8558e+00   6.1830e-01   1.1650e-04  -2.1970e-04  -1.3131e-05  -8.4587e-05   1.5688e-04   2.0022e+06   2.7063e+08   1.7734e+06
  1.8956e+00   1.8958e+00   6.3962e-01   1.2113e-04  -1.3209e-04  -4.3260e-05  -6.7052e-05   1.5364e-04   2.0868e+06   2.8221e+08   1.8476e+06
  1.9365e+00   1.9366e+00   6.6094e-01   3.1325e-05   6.8778e-06  -3.8352e-06   6.9261e-05   1.5049e-04   2.1772e+06   2.9417e+08   1.9272e+06
  1.9782e+00   1.9784e+00   6.8226e-01   2.6509e-05  -1.1157e-06  -1.8456e-04   1.6432e-05   1.4750e-04   2.2679e+06   3.0619e+08   2.0069e+06
  2.0208e+00   2.0210e+00   7.0359e-01   9.9762e-05   1.0411e-04  -4.8568e-05  -6.9355e-05   1.4432e-04   2.3664e+06   3.1977e+08   2.0950e+06
  2.0644e+00   2.0646e+00   7.2492e-01   8.5453e-05  -8.1720e-05  -6.7887e-05   5.3034e-05   1.4135e-04   2.4683e+06   3.3341e+08   2.1846e+06
  2.1089e+00   2.1091e+00   7.4624e-01   1.6826e-05  -5.7976e-05   4.8026e-05  -4.5376e-05   1.3854e-04   2.5689e+06   3.4708e+08   2.2741e+06
  2.1543e+00   2.1545e+00   7.6756e-01   1.1729e-05   8.6278e-05  -9.1704e-05   3.8180e-05   1.3563e-04   2.6807e+06   3.6214e+08   2.3724e+06
  2.2008e+00   2.2010e+00   7.8888e-01   2.6794e-05   5.1698e-05  -5.8941e-05  -4.6694e-05   1.3282e-04   2.7967e+06   3.7762e+08   2.4746e+06
  2.2482e+00   2.2484e+00   8.1020e-01  -2.6619e-05  -4.6787e-05  -2.0347e-05   1.5280e-04   1.3010e-04   2.9141e+06   3.9365e+08   2.5792e+06
  2.2967e+00   2.2969e+00   8.3153e-01  -7.5666e-05  -1.0572e-04  -5.7170e-06  -5.1751e-05   1.2738e-04   3.0382e+06   4.1058e+08   2.6898e+06
  2.3462e+00   2.3464e+00   8.5286e-01  -5.4129e-05  -7.7161e-05   5.4558e-05  -4.0753e-05   1.2478e-04   3.1671e+06   4.2779e+08   2.8035e+06
  2.3967e+00   2.3969e+00   8.7417e-01  -6.2474e-05   7.9500e-05   8.4149e-05  -8.3394e-07   1.2225e-04   3.3011e+06   4.4573e+08   2.9213e+06
  2.4484e+00   2.4486e+00   8.9550e-01   1.4195e-04   1.4916e-04  -2.1887e-06  -7.7357e-05   1.1978e-04   3.4378e+06   4.6452e+08   3.0439e+06
  2.5011e+00   2.5014e+00   9.1683e-01   4.3412e-05  -1.6296e-05   1.7801e-05   1.0707e-04   1.1734e-04   3.5829e+06   4.8386e+08   3.1710e+06
  2.5550e+00   2.5553e+00   9.3815e-01   4.5359e-05   6.5755e-05   6.0499e-05  -7.7724e-05   1.1492e-04   3.7372e+06   5.0454e+08   3.3063e+06
  2.6101e+00   2.6104e+00   9.5947e-01   1.5210e-05   2.2129e-05   5.8939e-05  -4.8189e-05   1.1259e-04   3.8941e+06   5.2557e+08   3.4446e+06
  2.6664e+00   2.6666e+00   9.8079e-01   6.5030e-05   4.5661e-06  -2.0614e-05   9.6774e-05   1.1025e-04   4.0580e+06   5.4814e+08   3.5921e+06
  2.7238e+00   2.7241e+00   1.0021e+00   1.3582e-04   5.1028e-05  -8.9297e-05  -4.3684e-05   1.0797e-04   4.2345e+06   5.7149e+08   3.7462e+06
  2.7825e+00   2.7828e+00   1.0234e+00  -4.3354e-06  -8.3046e-06  -5.4474e-05  -4.0445e-05   1.0576e-04   4.4122e+06   5.9574e+08   3.9048e+06
  2.8425e+00   2.8428e+00   1.0448e+00   6.8982e-05   4.6901e-05  -1.1843e-04  -6.9404e-05   1.0360e-04   4.6002e+06   6.2088e+08   4.0691e+06
  2.9038e+00   2.9040e+00   1.0661e+00   2.8595e-05   6.1829e-05   2.6834e-05  -8.6822e-05   1.0151e-04   4.7912e+06   6.4670e+08   4.2395e+06
  2.9663e+00   2.9666e+00   1.0874e+00   1.6284e-04  -3.7907e-05   4.1533e-05  -2.7365e-06   9.9407e-05   4.9963e+06   6.7432e+08   4.4205e+06
  3.0303e+00   3.0305e+00   1.1087e+00   7.5272e-05   6.8761e-06   6.6934e-05   3.4676e-05   9.7405e-05   5.2053e+06   7.0229e+08   4.6045e+06
  3.0956e+00   3.0959e+00   1.1301e+00  -1.9671e-05  -1.7825e-06  -5.0864e-05   5.0554e-06   9.5390e-05   5.4259e+06   7.3214e+08   4.7994e+06
  3.1623e+00   3.1626e+00   1.1514e+00  -1.1517e-05  -3.8590e-05   1.0944e-04   3.1150e-06   9.3437e-05   5.6554e+06   7.6322e+08   5.0016e+06
  3.2305e+00   3.2308e+00   1.1727e+00  -3.8788e-06   1.7273e-05   5.3473e-05   7.6104e-05   9.1543e-05   5.8956e+06   7.9536e+08   5.2143e+06
  3.3001e+00   3.3004e+00   1.1940e+00  -7.3666e-06   2.2902e-05   1.8327e-05  -4.0521e-08   8.9669e-05   6.1421e+06   8.2895e+08   5.4348e+06
  3.3712e+00   3.3715e+00   1.2153e+00   9.9684e-05  -5.5300e-05  -1.7738e-05  -3.9793e-05   8.7860e-05   6.4001e+06   8.6344e+08   5.6608e+06
  3.4439e+00   3.4442e+00   1.2367e+00   3.4706e-06  -7.9866e-06  -4.9671e-05  -8.4612e-05   8.6084e-05   6.6695e+06   8.9954e+08   5.8979e+06
  3.5181e+00   3.5184e+00   1.2580e+00   8.1860e-06   7.3389e-06  -4.7710e-05  -7.8219e-06   8.4332e-05   6.9478e+06   9.3719e+08   6.1441e+06
  3.5939e+00   3.5942e+00   1.2793e+00   6.7640e-05   2.0458e-05   1.7078e-05  -4.6046e-05   8.2588e-05   7.2431e+06   9.7712e+08   6.4057e+06
  3.6714e+00   3.6717e+00   1.3006e+00  -1.9558e-05  -2.2361e-05   4.1773e-05   2.6057e-05   8.0942e-05   7.5500e+06   1.0174e+09   6.6725e+06
  3.7505e+00   3.7509e+00   1.3220e+00   3.6902e-06   1.0012e-05  -3.8078e-05   4.7808e-05   7.9302e-05   7.8617e+06   1.0600e+09   6.9511e+06
  3.8313e+00   3.8317e+00   1.3433e+00   1.9748e-05  -7.3798e-05   1.6718e-05  -6.8678e-06   7.7670e-05   8.1927e+06   1.1048e+09   7.2452e+06
  3.9139e+00   3.9142e+00   1.3646e+00  -1.0197e-05  -1.6826e-05  -4.9139e-05   1.0465e-07   7.6088e-05   8.5381e+06   1.1515e+09   7.5518e+06
  3.9982e+00   3.9986e+00   1.3859e+00  -1.8225e-05   6.3797e-06   3.0162e-05  -3.2655e-05   7.4560e-05   8.8945e+06   1.1992e+09   7.8631e+06
  4.0844e+00   4.0848e+00   1.4072e+00   2.1941e-05  -3.0705e-06  -7.0311e-05  -3.6765e-05   7.3045e-05   9.2716e+06   1.2493e+09   8.1934e+06
  4.1724e+00   4.1728e+00   1.4286e+00  -1.4180e-05   1.3575e-05   9.6204e-06  -4.4630e-05   7.1538e-05   9.6604e+06   1.3024e+09   8.5429e+06
  4.2624e+00   4.2627e+00   1.4499e+00   3.9210e-06  -9.6895e-06   6.0050e-06  -5.2204e-05   7.0088e-05   1.0063e+07   1.3568e+09   8.8977e+06
  4.3542e+00   4.3546e+00   1.4712e+00   5.4835e-05   3.9066e-05  -2.9401e-06   2.0302e-05   6.8674e-05   1.0485e+07   1.4133e+09   9.2700e+06
  4.4481e+00   4.4485e+00   1.4925e+00   4.1932e-05   1.6567e-05   3.2894e-05  -4.3779e-05   6.7291e-05   1.0925e+07   1.4722e+09   9.6579e+06
  4.5439e+00   4.5444e+00   1.5139e+00   1.9707e-05  -1.9901e-05   1.7139e-05  -1.3930e-05   6.5933e-05   1.1380e+07   1.5334e+09   1.0059e+07
  4.6419e+00   4.6423e+00   1.5352e+00   5.9429e-05  -1.8308e-05  -2.5964e-05   1.3985e-05   6.4578e-05   1.1862e+07   1.5985e+09   1.0486e+07
  4.7419e+00   4.7423e+00   1.5565e+00   1.6654e-05   4.8180e-05  -5.0976e-06  -1.8943e-06   6.3278e-05   1.2359e+07   1.6648e+09   1.0923e+07
  4.8441e+00   4.8446e+00   1.5778e+00   2.3873e-05  -3.0558e-05   1.0296e-05  -2.4047e-05   6.2007e-05   1.2874e+07   1.7342e+09   1.1377e+07
  4.9485e+00   4.9490e+00   1.5992e+00   6.0421e-05  -2.6143e-05  -2.3862e-05   4.1701e-05   6.0745e-05   1.3416e+07   1.8067e+09   1.1853e+07
  5.0552e+00   5.0556e+00   1.6205e+00   3.5629e-05   2.7145e-05  -2.8222e-05   4.1246e-05   5.9508e-05   1.3976e+07   1.8830e+09   1.2354e+07
  5.1641e+00   5.1646e+00   1.6418e+00   5.5547e-05   1.2866e-06  -1.4684e-06   1.5193e-05   5.8319e-05   1.4553e+07   1.9603e+09   1.2862e+07
  5.2754e+00   5.2759e+00   1.6631e+00   3.7402e-05   9.9339e-06   9.2800e-06  -8.3408e-06   5.7126e-05   1.5168e+07   2.0430e+09   1.3405e+07
  5.3891e+00   5.3896e+00   1.6844e+00   3.5933e-06   2.3625e-05   3.8773e-05  -1.8476e-05   5.5975e-05   1.5798e+07   2.1280e+09   1.3961e+07
  5.5052e+00   5.5058e+00   1.7058e+00   1.8349e-05  -3.3576e-05  -3.9020e-06   2.2341e-05   5.4841e-05   1.6458e+07   2.2167e+09   1.4544e+07
  5.6239e+00   5.6244e+00   1.7271e+00   5.0840e-06   2.3562e-05  -4.8530e-06   2.3772e-05   5.3733e-05   1.7145e+07   2.3091e+09   1.5151e+07
  5.7451e+00   5.7456e+00   1.7484e+00   3.8574e-05   9.8644e-06   2.2797e-05  -3.2495e-05   5.2659e-05   1.7862e+07   2.4043e+09   1.5782e+07
  5.8689e+00   5.8695e+00   1.7697e+00   5.8170e-05  -1.2357e-05  -2.5544e-06   6.0262e-06   5.1575e-05   1.8619e+07   2.5068e+09   1.6448e+07
  5.9954e+00   5.9959e+00   1.7911e+00   2.2635e-05  -1.4563e-05  -4.6811e-06  -1.1194e-05   5.0534e-05   1.9391e+07   2.6111e+09   1.7138e+07
  6.1246e+00   6.1252e+00   1.8124e+00  -1.5364e-06   5.5568e-06  -1.4054e-05  -1.6747e-05   4.9507e-05   2.0204e+07   2.7202e+09   1.7851e+07
  6.2566e+00   6.2572e+00   1.8337e+00  -7.6252e-06  -1.5107e-05   1.9961e-05  -3.3781e-05   4.8499e-05   2.1057e+07   2.8352e+09   1.8602e+07
  6.3915e+00   6.3920e+00   1.8550e+00  -5.2378e-06  -5.5157e-07   2.6916e-05   3.5437e-05   4.7511e-05   2.1943e+07   2.9540e+09   1.9388e+07
  6.5292e+00   6.5298e+00   1.8764e+00   7.6331e-06   5.8476e-06   1.0041e-05   6.5924e-06   4.6534e-05   2.2871e+07   3.0793e+09   2.0208e+07
  6.6699e+00   6.6706e+00   1.8977e+00   3.4723e-05   2.1848e-05   1.3205e-06  -4.3121e-05   4.5606e-05   2.3820e+07   3.2062e+09   2.1047e+07
  6.8137e+00   6.8143e+00   1.9190e+00  -9.0937e-06  -1.7511e-05   2.2673e-05   2.1528e-05   4.4669e-05   2.4823e+07   3.3418e+09   2.1932e+07
  6.9605e+00   6.9612e+00   1.9403e+00  -9.3827e-07  -2.0877e-05   8.2550e-06  -3.0047e-05   4.3752e-05   2.5877e+07   3.4835e+09   2.2861e+07
  7.1105e+00   7.1112e+00   1.9617e+00  -6.8744e-06  -2.1134e-06  -3.4980e-05  -3.0181e-05   4.2853e-05   2.6972e+07   3.6313e+09   2.3834e+07
  7.2638e+00   7.2645e+00   1.9830e+00   2.7225e-05   1.5358e-05   4.5955e-05   6.1939e-06   4.1964e-05   2.8129e+07   3.7867e+09   2.4852e+07
  7.4203e+00   7.4211e+00   2.0043e+00   3.6668e-06   6.1447e-06   1.4807e-05  -8.8068e-06   4.1088e-05   2.9331e+07   3.9499e+09   2.5919e+07
  7.5803e+00   7.5810e+00   2.0256e+00  -1.5053e-05  -7.5410e-06   5.6835e-06  -4.0551e-05   4.0246e-05   3.0581e+07   4.1167e+09   2.7018e+07
  7.7436e+00   7.7443e+00   2.0469e+00   3.8248e-05  -1.7480e-05  -2.4332e-05   7.8977e-06   3.9418e-05   3.1876e+07   4.2915e+09   2.8160e+07
  7.9105e+00   7.9113e+00   2.0683e+00   1.0308e-05  -1.0392e-06   2.2548e-05   3.2065e-05   3.8601e-05   3.3242e+07   4.4750e+09   2.9371e+07
  8.0810e+00   8.0817e+00   2.0896e+00   3.2650e-05   4.7135e-05   2.1811e-05   1.9983e-06   3.7816e-05   3.4654e+07   4.6635e+09   3.0608e+07
  8.2552e+00   8.2559e+00   2.1109e+00   1.3834e-05   7.8574e-06   1.6389e-05  -2.2568e-05   3.7026e-05   3.6138e+07   4.8644e+09   3.1928e+07
  8.4331e+00   8.4339e+00   2.1322e+00   3.0215e-05   3.0505e-05   2.1276e-05   2.7829e-06   3.6264e-05   3.7675e+07   5.0709e+09   3.3284e+07
  8.6148e+00   8.6157e+00   2.1536e+00   5.5743e-06  -7.8783e-06   1.7366e-05  -1.4030e-05   3.5520e-05   3.9277e+07   5.2858e+09   3.4695e+07
  8.8005e+00   8.8013e+00   2.1749e+00   2.2019e-05  -1.6893e-05   4.5432e-05   1.2325e-05   3.4777e-05   4.0961e+07   5.5129e+09   3.6188e+07
  8.9902e+00   8.9910e+00   2.1962e+00   3.7603e-05  -1.4509e-05  -1.6643e-05  -2.6753e-06   3.4066e-05   4.2701e+07   5.7460e+09   3.7720e+07
  9.1839e+00   9.1848e+00   2.2175e+00  -5.2843e-06   2.3873e-05  -1.4281e-05   3.3064e-05   3.3356e-05   4.4527e+07   5.9923e+09   3.9334e+07
  9.3819e+00   9.3828e+00   2.2389e+00  -2.7972e-05   7.8878e-06  -1.5355e-06  -9.2233e-06   3.2675e-05   4.6421e+07   6.2462e+09   4.1006e+07
  9.5841e+00   9.5850e+00   2.2602e+00   2.1694e-05  -2.0316e-05  -2.3966e-05   3.4765e-06   3.2001e-05   4.8403e+07   6.5121e+09   4.2750e+07
