#   r_nom       meanr       meanlogr       xip          xim         xip_pm       xim_im     sigma_xip      npairs       weight    npairs_weighted
  5.166600000000e-01   5.166644990844e-01  -6.603600000000e-01  -2.544322898458e-03   1.970707570460e-03  -2.679547490231e-04  -1.025455320635e-03   2.764544116125e-03   5.155827770591e+03   9.424000000000e+05   5.297300000000e+03
  5.174900000000e-01   5.174900000000e-01  -6.587645198499e-01   1.006663938630e-03  -1.212671372977e-03   1.283382491741e-03   1.253570231816e-03   2.743763796321e-03   5.208937031679e+03   9.577200000000e+05   5.357700000000e+03
  5.183200000000e-01   5.183200000000e-01  -6.571645293043e-01   1.268096200147e-04   4.852778029804e-04   2.876271407848e-03  -1.971188035267e-04   2.755306162661e-03   5.199427372317e+03   9.478100000000e+05   5.308100000000e+03
  5.191500000000e-01   5.191454482721e-01  -6.555745517279e-01  -1.837320757435e-04   6.171310345583e-04  -2.505591500082e-03   6.138998740347e-04   2.711262912371e-03   5.316865429931e+03   9.790100000000e+05   5.477700000000e+03
  5.199800000000e-01   5.199800000000e-01  -6.539600000000e-01   2.534230403910e-03   3.435129527850e-03   1.605619559203e-04  -1.509527323866e-03   2.721124445886e-03   5.242478993759e+03   9.702600000000e+05   5.422000000000e+03
  5.208100000000e-01   5.208100000000e-01  -6.523700000000e-01  -3.567056183480e-05  -2.537777988239e-03   7.850968455183e-04   2.181987275825e-03   2.715042587143e-03   5.278188420282e+03   9.746200000000e+05   5.458900000000e+03
  5.216500000000e-01   5.216491578259e-01  -6.507616843482e-01   9.765018147798e-04  -5.427961393693e-04  -5.063194739137e-04   2.379038101293e-04   2.698704135321e-03   5.299521959573e+03   9.871800000000e+05   5.504800000000e+03
  5.224800000000e-01   5.224800000000e-01  -6.491700000000e-01  -4.673043389073e-04   8.228027355812e-04  -1.161120276928e-03   3.835797177604e-04   2.711042089308e-03   5.252043887859e+03   9.796100000000e+05   5.459900000000e+03
  5.233200000000e-01   5.233153641508e-01  -6.475692716984e-01  -6.149684089072e-04   3.319699669288e-03  -2.124312295142e-03  -2.340268435364e-03   2.725725297971e-03   5.287228480026e+03   9.652100000000e+05   5.442800000000e+03
  5.241500000000e-01   5.241544551207e-01  -6.459610897585e-01   6.803595184913e-04  -5.114970851335e-05   1.346711578976e-03  -5.979339813205e-04   2.688261047592e-03   5.383951058470e+03   1.001010000000e+06   5.578300000000e+03
  5.249900000000e-01   5.250000000000e-01  -6.443600000000e-01   9.181259339689e-06  -1.406181103464e-03  -1.246839684935e-03   2.889201551400e-03   2.721349086391e-03   5.297035491669e+03   9.690100000000e+05   5.433800000000e+03
  5.258300000000e-01   5.258300000000e-01  -6.427755328570e-01   1.073519323983e-03   1.458370116962e-03  -1.441338257917e-03  -6.436698710417e-04   2.675251451733e-03   5.475035159704e+03   1.009240000000e+06   5.668500000000e+03
  5.266700000000e-01   5.266753764922e-01  -6.411692470156e-01  -1.669834536272e-03  -1.663561299357e-03   5.800557851240e-04   3.600354086318e-03   2.665872318773e-03   5.479699991788e+03   1.008640000000e+06   5.662800000000e+03
  5.275200000000e-01   5.275153602290e-01  -6.395792795420e-01   6.229970065076e-04  -2.319983955051e-03  -1.145428819210e-03   5.666990021692e-04   2.672772227482e-03   5.446962089091e+03   1.003750000000e+06   5.624200000000e+03
  5.283600000000e-01   5.283600000000e-01  -6.379745508601e-01   2.195962624761e-04  -2.002056041622e-03  -9.812993206626e-04   1.164317116161e-03   2.666250048289e-03   5.486991889916e+03   1.011880000000e+06   5.650800000000e+03
  5.292100000000e-01   5.292053975202e-01  -6.363692049596e-01  -3.111984066059e-04   2.322907096943e-03  -5.668805046824e-04  -1.541550299601e-03   2.641840998243e-03   5.568604852205e+03   1.028100000000e+06   5.734300000000e+03
  5.300500000000e-01   5.300600000000e-01  -6.347653201023e-01  -2.193256769163e-03  -3.637295686690e-04   7.828781093764e-04  -1.011139116698e-03   2.670795765310e-03   5.529502328420e+03   1.004800000000e+06   5.668500000000e+03
  5.309000000000e-01   5.309054112110e-01  -6.331745887890e-01  -8.974665369099e-05   1.728785175172e-03  -1.162155995470e-03  -1.485883579163e-03   2.671797913391e-03   5.474469106681e+03   1.006650000000e+06   5.651600000000e+03
  5.317500000000e-01   5.317553601271e-01  -6.315746398729e-01  -1.948654167530e-05  -1.920105862302e-03  -1.454799367447e-03  -2.483910551757e-03   2.631547499096e-03   5.597194029154e+03   1.035810000000e+06   5.792400000000e+03
  5.326000000000e-01   5.326053643058e-01  -6.299746356942e-01   7.004822638178e-04  -2.033655284633e-04   2.525298216842e-03  -1.180777342853e-03   2.629753199447e-03   5.586690702017e+03   1.037130000000e+06   5.798700000000e+03
  5.334600000000e-01   5.334600000000e-01  -6.283800000000e-01  -8.799232072487e-04   1.864459024793e-03  -1.828979161652e-04   4.465030394416e-03   2.627737890277e-03   5.624593940899e+03   1.042710000000e+06   5.816200000000e+03
  5.343100000000e-01   5.343100000000e-01  -6.267754874604e-01  -4.933867169629e-04  -7.816740712416e-04  -1.455427862753e-05   8.833244970373e-04   2.629762764966e-03   5.635833390014e+03   1.042210000000e+06   5.805600000000e+03
  5.351700000000e-01   5.351646264943e-01  -6.251807470114e-01   8.151861584506e-04  -4.374533543302e-04  -5.126813048774e-04   1.299991804277e-04   2.645768956277e-03   5.584606790097e+03   1.024680000000e+06   5.746900000000e+03
  5.360200000000e-01   5.360200000000e-01  -6.235854710218e-01  -1.878369121526e-03  -3.014352205315e-03   2.211186643673e-03  -5.143899573950e-04   2.610314304830e-03   5.692634188142e+03   1.056910000000e+06   5.914800000000e+03
  5.368800000000e-01   5.368800000000e-01  -6.219800000000e-01   8.356393485042e-04  -5.056700639223e-04   6.939424381147e-04   2.967350963948e-03   2.618470715895e-03   5.683839635317e+03   1.044750000000e+06   5.866500000000e+03
  5.377400000000e-01   5.377400000000e-01  -6.203855055868e-01   3.253759230836e-04   1.284670317367e-03  -1.079405733391e-03   4.302091572109e-04   2.647434737628e-03   5.608406012407e+03   1.028980000000e+06   5.772500000000e+03
  5.386000000000e-01   5.386000000000e-01  -6.187745378674e-01  -7.251443730237e-04   3.158510424550e-03  -1.268021044010e-03  -1.653127054067e-04   2.640689372115e-03   5.657933633404e+03   1.032260000000e+06   5.787300000000e+03
  5.394600000000e-01   5.394600000000e-01  -6.171800000000e-01   2.773735449014e-04  -1.178959458013e-03  -1.064939917850e-03  -1.354292297991e-04   2.619146893551e-03   5.696090764726e+03   1.048030000000e+06   5.867300000000e+03
  5.403300000000e-01   5.403245107948e-01  -6.155809784103e-01   3.042711307068e-04  -7.777482260726e-05   1.885669031903e-03   1.386409825358e-04   2.628214298721e-03   5.676608230273e+03   1.042500000000e+06   5.817600000000e+03
  5.411900000000e-01   5.411890053411e-01  -6.139864919883e-01  -5.533400080621e-04  -2.202674140885e-03  -6.170995364305e-04   1.318624009876e-03   2.601876286452e-03   5.789450146603e+03   1.064950000000e+06   5.953800000000e+03
  5.420600000000e-01   5.420500000000e-01  -6.123945744826e-01  -1.111948363875e-03  -2.052312478656e-04  -6.736766853357e-04   2.252661939075e-03   2.623629914832e-03   5.646864351124e+03   1.044770000000e+06   5.856400000000e+03
  5.429200000000e-01   5.429300000000e-01  -6.107800000000e-01   5.930974196545e-04   1.276145365595e-03  -1.517408694037e-04   6.554645179268e-04   2.610010992314e-03   5.753886773304e+03   1.055890000000e+06   5.921300000000e+03
  5.437900000000e-01   5.437946033104e-01  -6.091807933792e-01   1.702016468130e-03   2.636421945441e-03  -8.390575142321e-04  -2.043851023726e-04   2.573167722866e-03   5.863245858737e+03   1.083800000000e+06   6.077800000000e+03
  5.446600000000e-01   5.446645163431e-01  -6.075854836569e-01  -1.120395294618e-03  -1.728270434398e-03   1.398661771452e-03  -1.518581860612e-03   2.627487097970e-03   5.738752564800e+03   1.043310000000e+06   5.877100000000e+03
  5.455300000000e-01   5.455345512135e-01  -6.059854487865e-01   2.495119325399e-04  -4.486238117604e-04  -6.373299346460e-04   1.012396608611e-04   2.592062694072e-03   5.764979271428e+03   1.070910000000e+06   5.982800000000e+03
  5.464100000000e-01   5.464100000000e-01  -6.043854757795e-01  -7.754077022207e-04   1.010153236682e-03   9.984059855022e-04  -8.203125359567e-04   2.566112429337e-03   5.909196645907e+03   1.093780000000e+06   6.083700000000e+03
  5.472800000000e-01   5.472800000000e-01  -6.027953654432e-01   1.943601407794e-03  -4.921806140979e-04   8.399934068607e-04  -1.054827643737e-03   2.592697575885e-03   5.810494385162e+03   1.067790000000e+06   6.002300000000e+03
  5.481600000000e-01   5.481500000000e-01  -6.012000000000e-01  -1.381626762181e-03  -6.608591337647e-05   5.492754852766e-04  -1.193182750561e-03   2.582525895320e-03   5.913281660804e+03   1.080380000000e+06   6.058400000000e+03
  5.490400000000e-01   5.490400000000e-01  -5.995845558050e-01   4.431184229531e-04  -1.093518502976e-03   2.556948872841e-03   9.247216486126e-04   2.559439885991e-03   5.975788567210e+03   1.098650000000e+06   6.148200000000e+03
  5.499100000000e-01   5.499100000000e-01  -5.979953094942e-01  -2.670034947438e-04  -2.056144389703e-03   5.541022918633e-04   1.727210533896e-03   2.580335656460e-03   5.847243795157e+03   1.075310000000e+06   6.040500000000e+03
  5.507900000000e-01   5.507900000000e-01  -5.964045025719e-01  -1.302604766417e-03  -6.901558842066e-04  -1.513956606844e-04   3.521770821231e-03   2.564879523486e-03   5.940500736470e+03   1.096790000000e+06   6.162700000000e+03
  5.516800000000e-01   5.516754018123e-01  -5.947945981877e-01  -3.840530556405e-04  -1.560287481450e-03   2.740445249553e-03   4.955113260691e-04   2.548123611601e-03   6.005321973050e+03   1.106050000000e+06   6.213100000000e+03
  5.525600000000e-01   5.525600000000e-01  -5.931954696213e-01   1.781010674686e-03   8.206742470172e-04  -8.555010465569e-04   2.606461657048e-03   2.561720222819e-03   5.976664287042e+03   1.098000000000e+06   6.168800000000e+03
  5.534400000000e-01   5.534455613683e-01  -5.915944386317e-01   9.564597089501e-04  -9.958256342522e-04  -2.479142157688e-03   1.428603237666e-04   2.554903178205e-03   5.991163659925e+03   1.107190000000e+06   6.174200000000e+03
  5.543300000000e-01   5.543300000000e-01  -5.900000000000e-01   1.404074689728e-03  -7.080368847923e-04   4.739783598678e-04  -7.353864697791e-05   2.523371484740e-03   6.115669382823e+03   1.129840000000e+06   6.325100000000e+03
  5.552200000000e-01   5.552145864116e-01  -5.884054135884e-01   3.707736613221e-03   7.474999516082e-06   9.447997557828e-04  -1.516786706778e-04   2.546724470766e-03   6.005414223848e+03   1.106570000000e+06   6.199400000000e+03
  5.561000000000e-01   5.561044909816e-01  -5.868000000000e-01   4.359254745532e-04   9.096488404917e-04  -7.516995363280e-04   6.689653286504e-04   2.575802525428e-03   5.916481809319e+03   1.087060000000e+06   6.093100000000e+03
  5.570000000000e-01   5.569954559230e-01  -5.852045440770e-01  -6.910438235341e-04   2.479927553942e-04  -1.743180834504e-03  -1.748382990766e-03   2.524775952436e-03   6.129880259842e+03   1.129070000000e+06   6.335500000000e+03
  5.578900000000e-01   5.578855032547e-01  -5.835989934906e-01   1.010362467888e-03   7.251983385863e-05  -6.465321547696e-04  -1.602882082770e-03   2.528277583653e-03   6.142335793491e+03   1.127690000000e+06   6.313900000000e+03
  5.587800000000e-01   5.587800000000e-01  -5.819953980552e-01   5.934227148391e-04  -9.616897746857e-04  -1.783264566369e-03   1.084453933117e-04   2.523381306898e-03   6.148087832814e+03   1.127420000000e+06   6.324500000000e+03
  5.596700000000e-01   5.596754352370e-01  -5.804000000000e-01   1.784275934702e-03  -5.292715288748e-04  -7.738241817863e-05   3.789610018032e-05   2.525860140625e-03   6.067589719155e+03   1.126840000000e+06   6.266700000000e+03
  5.605700000000e-01   5.605700000000e-01  -5.788053493087e-01   3.097240984131e-04   1.668753439887e-03   1.348998750934e-03   1.535897013765e-04   2.475060146744e-03   6.353161732555e+03   1.169490000000e+06   6.560100000000e+03
  5.614700000000e-01   5.614700000000e-01  -5.772000000000e-01   3.216098840888e-04   3.539175780587e-04  -7.601148940439e-04   9.395950561035e-04   2.500049433511e-03   6.282788075369e+03   1.152870000000e+06   6.479100000000e+03
  5.623700000000e-01   5.623700000000e-01  -5.756000000000e-01   3.527952110137e-03   3.151839623345e-04   8.014971160420e-04  -1.789197010380e-03   2.502820700729e-03   6.223873070685e+03   1.149760000000e+06   6.435600000000e+03
  5.632700000000e-01   5.632700000000e-01  -5.740000000000e-01  -6.867968752988e-04  -4.006444014741e-04  -7.802399515813e-04  -1.434882428953e-04   2.499730579483e-03   6.297016436377e+03   1.159650000000e+06   6.485100000000e+03
  5.641700000000e-01   5.641655136615e-01  -5.724100000000e-01  -4.281748846208e-04  -1.241904597707e-03  -1.926697862300e-03  -7.226988882073e-04   2.517419194334e-03   6.149617874307e+03   1.138720000000e+06   6.357300000000e+03
  5.650700000000e-01   5.650754763078e-01  -5.707890473845e-01   7.679697289018e-04  -1.411906847501e-04   2.304688567998e-04  -1.048229790018e-03   2.486520404099e-03   6.231771898906e+03   1.163640000000e+06   6.495800000000e+03
  5.659700000000e-01   5.659800000000e-01  -5.692000000000e-01   9.586794477195e-04  -4.352424449271e-04  -1.075844061433e-03   2.543068405213e-03   2.499333505157e-03   6.262401216786e+03   1.151260000000e+06   6.446000000000e+03
  5.668800000000e-01   5.668800000000e-01  -5.676100000000e-01   1.418093648320e-04  -1.353690533254e-03  -1.021064514118e-04  -8.388160225644e-04   2.504786523838e-03   6.248465811701e+03   1.147630000000e+06   6.417200000000e+03
  5.677900000000e-01   5.677855150562e-01  -5.660089698876e-01   7.019444294371e-04   1.376204644063e-03  -8.383134141265e-04   5.910295573338e-04   2.494159337332e-03   6.335266687362e+03   1.159380000000e+06   6.485700000000e+03
  5.687000000000e-01   5.686900000000e-01  -5.644155448441e-01  -4.683275688539e-05   6.863997999181e-05  -5.485849711246e-04   7.628590047444e-04   2.471438174424e-03   6.411048978131e+03   1.181980000000e+06   6.597300000000e+03
  5.696100000000e-01   5.696054585093e-01  -5.628090829813e-01   1.112450438752e-03  -2.177725690149e-03   3.269726203842e-04  -7.358135658809e-04   2.472609977332e-03   6.416157728735e+03   1.177260000000e+06   6.605100000000e+03
  5.705200000000e-01   5.705145831783e-01  -5.612108336435e-01   9.589207275772e-04  -1.769732837737e-03   8.404180870860e-04  -4.283019296613e-04   2.504617176337e-03   6.239462316578e+03   1.145180000000e+06   6.448800000000e+03
  5.714300000000e-01   5.714400000000e-01  -5.596000000000e-01   4.362415748127e-04   7.833622465136e-04   2.156228525668e-03  -6.025674012545e-04   2.479349676831e-03   6.410924738289e+03   1.172920000000e+06   6.568400000000e+03
  5.723500000000e-01   5.723491309765e-01  -5.580063035352e-01   2.499668257900e-04   1.734941859941e-04  -3.983087310666e-04   7.615851860692e-04   2.455116056320e-03   6.438654051896e+03   1.192270000000e+06   6.661500000000e+03
  5.732600000000e-01   5.732600000000e-01  -5.564200000000e-01  -7.732628636721e-04  -3.385078561051e-04   1.431246351171e-03  -7.050947042799e-04   2.473263053134e-03   6.427904479689e+03   1.175510000000e+06   6.607600000000e+03
  5.741800000000e-01   5.741800000000e-01  -5.548100000000e-01  -1.621199840864e-03  -1.331764743776e-03   2.601352475020e-03   9.155751077992e-04   2.484204101921e-03   6.376637436769e+03   1.165090000000e+06   6.535300000000e+03
  5.751000000000e-01   5.751000000000e-01  -5.532089074130e-01   2.702598880484e-04   4.754334765507e-04   9.078834677761e-04   1.449523255522e-03   2.472414872144e-03   6.386515795017e+03   1.181840000000e+06   6.610000000000e+03
  5.760200000000e-01   5.760153329683e-01  -5.516193340635e-01  -1.769606203036e-03  -9.182667904840e-04  -9.976206899699e-05   7.502759547930e-04   2.473472199156e-03   6.313546467715e+03   1.171800000000e+06   6.574200000000e+03
  5.769400000000e-01   5.769446539584e-01  -5.500106920832e-01   9.412036707490e-04  -1.041782910059e-03  -1.513857121235e-03  -1.820717557699e-03   2.459913252536e-03   6.444195527760e+03   1.183960000000e+06   6.646600000000e+03
  5.778600000000e-01   5.778644791821e-01  -5.484210416358e-01  -9.670003779037e-04   1.787117292043e-03   1.491589702009e-03   1.365545684313e-03   2.444464035326e-03   6.535042540030e+03   1.208190000000e+06   6.758600000000e+03
  5.787900000000e-01   5.787845443578e-01  -5.468263669266e-01   1.677454144740e-03  -7.651755480359e-05  -5.796777887892e-04  -3.188070672355e-04   2.429310735579e-03   6.527221154519e+03   1.220580000000e+06   6.797000000000e+03
  5.797200000000e-01   5.797145398330e-01  -5.452154601670e-01   1.024928424199e-03   8.740621972586e-04   8.887464495517e-04  -1.402109538287e-03   2.436504801965e-03   6.540411378499e+03   1.212650000000e+06   6.792100000000e+03
  5.806400000000e-01   5.806454182986e-01  -5.436145817014e-01   5.588720401567e-04   1.101320364681e-03  -1.883422108975e-03   7.910917821396e-04   2.462316602308e-03   6.440131209843e+03   1.185240000000e+06   6.663900000000e+03
  5.815700000000e-01   5.815745892233e-01  -5.420208215533e-01  -1.019290741880e-03  -7.032399276106e-04  -1.139295488666e-04   3.133475681903e-03   2.446234218140e-03   6.524957087981e+03   1.200430000000e+06   6.727500000000e+03
  5.825000000000e-01   5.825000000000e-01  -5.404200000000e-01  -8.601094983819e-04  -3.575195485437e-03  -1.284977762136e-03  -3.150116877023e-04   2.436915140090e-03   6.562454495080e+03   1.210020000000e+06   6.798000000000e+03
  5.834400000000e-01   5.834354389786e-01  -5.388236830641e-01   3.071484170514e-04   6.849031477424e-04  -1.618275879977e-04   1.139685070687e-03   2.405113061791e-03   6.710535373575e+03   1.243090000000e+06   6.932000000000e+03
  5.843700000000e-01   5.843700000000e-01  -5.372300000000e-01  -3.123391537225e-04  -8.827088521837e-04   1.214467115911e-03  -7.262022898421e-04   2.413847428899e-03   6.701233095483e+03   1.232360000000e+06   6.907900000000e+03
  5.853000000000e-01   5.853100000000e-01  -5.356200000000e-01   8.908795987236e-04  -1.137128714429e-03   3.205951829348e-05   1.023314862963e-03   2.428833499851e-03   6.697528648688e+03   1.223250000000e+06   6.863100000000e+03
  5.862400000000e-01   5.862345279594e-01  -5.340309440811e-01   5.353410198496e-04  -7.292418051914e-04   5.924984130679e-04   9.853811281726e-04   2.414607846007e-03   6.822678799416e+03   1.234960000000e+06   6.942200000000e+03
  5.871800000000e-01   5.871845333410e-01  -5.324154666590e-01   1.010892032441e-03  -1.080325650038e-03  -1.012142069174e-03   2.834691251675e-04   2.407516116249e-03   6.759506638801e+03   1.242830000000e+06   6.941900000000e+03
  5.881200000000e-01   5.881244791833e-01  -5.308110416334e-01   1.462066933622e-03  -1.518460584058e-03   2.041976227292e-03   1.539793379609e-04   2.422447673325e-03   6.682224928869e+03   1.230260000000e+06   6.886300000000e+03
  5.890600000000e-01   5.890600000000e-01  -5.292300000000e-01   7.910389638254e-05  -1.038543568251e-03  -1.578214519747e-03  -7.910233561242e-04   2.401096457871e-03   6.810969461097e+03   1.246990000000e+06   6.991100000000e+03
  5.900000000000e-01   5.900055040616e-01  -5.276244959384e-01  -1.594113610945e-03   5.317181171441e-04   5.033187002993e-04   3.997157058572e-04   2.403056122940e-03   6.806579904769e+03   1.249650000000e+06   7.017000000000e+03
  5.909500000000e-01   5.909453970894e-01  -5.260246029106e-01   8.259950228690e-04   1.400933305613e-03  -4.993779209979e-05  -1.664864939709e-03   2.400490637349e-03   6.759791860701e+03   1.245580000000e+06   6.974500000000e+03
  5.918900000000e-01   5.918945971618e-01  -5.244254028382e-01  -1.466852473223e-03   6.148929689795e-04  -5.779991048991e-04  -2.699175711331e-04   2.390875927354e-03   6.767045145409e+03   1.256940000000e+06   7.011500000000e+03
  5.928400000000e-01   5.928400000000e-01  -5.228245140241e-01  -6.933161600969e-04   9.572799070197e-05  -1.242261422990e-04   6.246995918390e-04   2.371226674108e-03   6.939435423721e+03   1.282610000000e+06   7.141300000000e+03
  5.937900000000e-01   5.937900000000e-01  -5.212254788579e-01  -1.738077454756e-03  -1.328335310880e-03  -2.136029498608e-03   1.534973615981e-03   2.387901264709e-03   6.905837820279e+03   1.263600000000e+06   7.078300000000e+03
  5.947400000000e-01   5.947400000000e-01  -5.196353642981e-01   8.425071022530e-04  -1.002933859272e-03  -3.990548845754e-04   4.519545289428e-04   2.363892489095e-03   6.981257336612e+03   1.284090000000e+06   7.212500000000e+03
  5.956900000000e-01   5.956800000000e-01  -5.180500000000e-01   2.014883571768e-03   9.567626461375e-04  -3.702218632880e-04   1.937746524864e-03   2.376762472356e-03   6.968547194358e+03   1.275660000000e+06   7.150800000000e+03
  5.966500000000e-01   5.966500000000e-01  -5.164245767999e-01  -2.354905502641e-04   1.569238360438e-03   2.385912993387e-03  -3.751694355114e-04   2.362515172438e-03   6.972544227181e+03   1.287690000000e+06   7.212900000000e+03
  5.976000000000e-01   5.976000000000e-01  -5.148300000000e-01  -1.422415157541e-03   7.079598271643e-04   9.900502829612e-04  -3.472876766595e-04   2.368331355617e-03   6.990876912090e+03   1.279100000000e+06   7.191800000000e+03
  5.985600000000e-01   5.985600000000e-01  -5.132300000000e-01   8.204927048648e-04  -6.470182443318e-04  -9.265424741285e-04  -1.096456091023e-03   2.359437835587e-03   6.981872814654e+03   1.289920000000e+06   7.237700000000e+03
  5.995100000000e-01   5.995100000000e-01  -5.116354959797e-01   2.107661581746e-03  -4.732158719111e-04  -4.682634180430e-04  -1.735135643742e-03   2.377618123249e-03   6.939471593717e+03   1.275790000000e+06   7.126300000000e+03
  6.004700000000e-01   6.004800000000e-01  -5.100245546125e-01   1.235118085432e-03  -2.177364247391e-03   1.193040676221e-03  -2.701141366356e-04   2.361836152234e-03   6.940690527606e+03   1.289550000000e+06   7.187000000000e+03
  6.014400000000e-01   6.014400000000e-01  -5.084300000000e-01   1.226303439338e-03   4.254203424525e-04   4.386941146856e-04  -7.789627368538e-04   2.355197562838e-03   7.036738235859e+03   1.297300000000e+06   7.230200000000e+03
  6.024000000000e-01   6.024000000000e-01  -5.068400000000e-01  -2.382732051649e-04  -5.636430099126e-04   8.755283808511e-04   8.517831556701e-04   2.342240231061e-03   7.096128310565e+03   1.313340000000e+06   7.334100000000e+03
  6.033600000000e-01   6.033600000000e-01  -5.052400000000e-01   6.183461447006e-04   3.937084055785e-04   3.427345597411e-05   4.366319702289e-04   2.347683038657e-03   7.042648649478e+03   1.304580000000e+06   7.292300000000e+03
  6.043300000000e-01   6.043244396703e-01  -5.036455603297e-01  -2.236959658953e-04   7.207571664287e-04  -4.041496042671e-04  -1.050760578379e-03   2.333230558689e-03   7.187715214169e+03   1.329250000000e+06   7.424200000000e+03
  6.053000000000e-01   6.053055655110e-01  -5.020244344890e-01  -1.070703917612e-03   1.083883507554e-04   1.946600007547e-03   1.039794730866e-03   2.331950619117e-03   7.223246153912e+03   1.329680000000e+06   7.433100000000e+03
  6.062600000000e-01   6.062654409645e-01  -5.004391180710e-01   5.257897305987e-04   7.537174362528e-04  -1.023862477827e-03   9.473034035477e-04   2.369484182264e-03   7.050156097563e+03   1.281290000000e+06   7.216000000000e+03
