#   r_nom       meanr       meanlogr       xip          xim         xip_pm       xim_im     sigma_xip      npairs       weight    npairs_weighted
  5.7433e-01   5.7440e-01  -5.5445e-01   9.0469e-05   2.3307e-04   1.8027e-05  -7.9708e-05   3.8360e-04   3.1684e+05   4.6384e+07   2.8498e+05
  5.8671e-01   5.8676e-01  -5.3315e-01  -1.7227e-05  -2.2517e-04   4.3787e-05   4.0519e-04   3.7520e-04   3.3124e+05   4.8506e+07   2.9814e+05
  5.9936e-01   5.9941e-01  -5.1184e-01   3.2935e-04  -2.3321e-04   1.0913e-04   4.2391e-04   3.6799e-04   3.4417e+05   5.0398e+07   3.0982e+05
  6.1227e-01   6.1233e-01  -4.9050e-01   2.0189e-05  -6.8245e-05  -2.6728e-05  -3.0868e-04   3.5982e-04   3.6022e+05   5.2753e+07   3.2410e+05
  6.2547e-01   6.2553e-01  -4.6918e-01  -5.1383e-05   1.0425e-04   1.1665e-04   1.0631e-04   3.5323e-04   3.7418e+05   5.4713e+07   3.3639e+05
  6.3895e-01   6.3902e-01  -4.4784e-01  -6.3260e-05   8.0535e-05   4.8933e-05   2.6155e-04   3.4589e-04   3.9004e+05   5.7063e+07   3.5096e+05
  6.5272e-01   6.5278e-01  -4.2654e-01   2.0792e-04  -8.9857e-05   1.9013e-04  -1.8465e-04   3.3918e-04   4.0527e+05   5.9345e+07   3.6457e+05
  6.6679e-01   6.6685e-01  -4.0521e-01  -1.0184e-04   6.2269e-05  -5.9456e-05  -1.1609e-04   3.3171e-04   4.2428e+05   6.2047e+07   3.8140e+05
  6.8116e-01   6.8122e-01  -3.8389e-01  -5.1086e-05  -1.0846e-04  -2.0553e-05  -8.9571e-05   3.2541e-04   4.4111e+05   6.4500e+07   3.9667e+05
  6.9584e-01   6.9592e-01  -3.6255e-01   1.0896e-04   1.0555e-05   3.2864e-05   6.4377e-05   3.1841e-04   4.6069e+05   6.7320e+07   4.1411e+05
  7.1083e-01   7.1090e-01  -3.4124e-01   1.4193e-04   2.5162e-04   1.2352e-04   2.7217e-04   3.1261e-04   4.7884e+05   6.9882e+07   4.3000e+05
  7.2615e-01   7.2623e-01  -3.1991e-01   3.6251e-04   1.0469e-04   4.9986e-05  -7.3405e-05   3.0567e-04   4.9974e+05   7.3081e+07   4.4938e+05
  7.4180e-01   7.4187e-01  -2.9860e-01  -2.1830e-05  -1.1124e-04   1.6404e-04   3.9159e-05   2.9964e-04   5.2090e+05   7.6039e+07   4.6787e+05
  7.5779e-01   7.5787e-01  -2.7726e-01   1.0543e-04  -1.8852e-04   1.6422e-06   8.1543e-05   2.9331e-04   5.4316e+05   7.9373e+07   4.8828e+05
  7.7412e-01   7.7420e-01  -2.5595e-01   6.2961e-05   1.7540e-04   6.6446e-05   1.4204e-04   2.8778e-04   5.6463e+05   8.2435e+07   5.0718e+05
  7.9081e-01   7.9088e-01  -2.3462e-01  -1.6639e-04   1.7724e-04  -1.5008e-04   3.9187e-06   2.8088e-04   5.9122e+05   8.6501e+07   5.3185e+05
  8.0785e-01   8.0792e-01  -2.1331e-01  -5.0277e-05   1.0314e-04  -1.2807e-04  -1.9981e-05   2.7581e-04   6.1441e+05   8.9770e+07   5.5221e+05
  8.2526e-01   8.2533e-01  -1.9199e-01  -6.4855e-05   7.9124e-06  -6.6599e-06  -3.0529e-05   2.6990e-04   6.4100e+05   9.3758e+07   5.7642e+05
  8.4305e-01   8.4311e-01  -1.7067e-01   4.7367e-05   5.1328e-05   9.3547e-05  -8.5744e-05   2.6454e-04   6.6777e+05   9.7590e+07   6.0007e+05
  8.6122e-01   8.6129e-01  -1.4934e-01   3.2796e-05  -1.0569e-05  -1.2085e-04   2.5659e-05   2.5915e-04   6.9607e+05   1.0162e+08   6.2540e+05
  8.7978e-01   8.7986e-01  -1.2801e-01   9.4231e-06  -3.2105e-05   8.5458e-05  -5.6866e-05   2.5435e-04   7.2363e+05   1.0558e+08   6.4966e+05
  8.9874e-01   8.9882e-01  -1.0669e-01   4.5183e-05  -7.0971e-05  -1.7770e-04  -2.5582e-05   2.4856e-04   7.5689e+05   1.1052e+08   6.8040e+05
  9.1811e-01   9.1820e-01  -8.5364e-02   7.6268e-05   1.0736e-05  -2.2662e-04  -2.7154e-05   2.4340e-04   7.8929e+05   1.1523e+08   7.0890e+05
  9.3790e-01   9.3799e-01  -6.4039e-02   1.1670e-04   1.4152e-05  -1.3298e-04  -1.3797e-04   2.3855e-04   8.2101e+05   1.1998e+08   7.3808e+05
  9.5811e-01   9.5820e-01  -4.2716e-02   1.1259e-04   8.5948e-05  -5.4798e-05   1.2478e-05   2.3378e-04   8.5584e+05   1.2496e+08   7.6894e+05
  9.7876e-01   9.7884e-01  -2.1404e-02  -1.3108e-04   6.6152e-05  -6.8625e-05  -2.2802e-04   2.2897e-04   8.9206e+05   1.3025e+08   8.0198e+05
  9.9985e-01   9.9995e-01  -7.3035e-05   3.1552e-04   1.5146e-04  -5.7250e-05  -2.6488e-05   2.2447e-04   9.2915e+05   1.3549e+08   8.3402e+05
  1.0214e+00   1.0215e+00   2.1243e-02   3.0180e-04  -1.1137e-05  -1.7949e-05   4.4387e-05   2.1978e-04   9.6845e+05   1.4134e+08   8.7011e+05
  1.0434e+00   1.0435e+00   4.2562e-02   1.2963e-05   2.7350e-05   1.1593e-04   4.1133e-05   2.1539e-04   1.0085e+06   1.4715e+08   9.0619e+05
  1.0659e+00   1.0660e+00   6.3896e-02   1.2900e-04  -1.4370e-04   1.4686e-04  -1.8849e-04   2.1099e-04   1.0514e+06   1.5340e+08   9.4437e+05
  1.0889e+00   1.0890e+00   8.5217e-02   3.0622e-05   1.8730e-04   1.1922e-04  -5.3803e-06   2.0667e-04   1.0958e+06   1.5981e+08   9.8380e+05
  1.1123e+00   1.1125e+00   1.0655e-01  -3.4241e-05   7.0134e-05  -8.0386e-05   1.6053e-05   2.0247e-04   1.1418e+06   1.6660e+08   1.0254e+06
  1.1363e+00   1.1364e+00   1.2786e-01   1.7610e-05   1.8874e-05   5.3114e-05   7.1038e-05   1.9828e-04   1.1904e+06   1.7371e+08   1.0695e+06
  1.1608e+00   1.1609e+00   1.4918e-01  -1.3142e-06  -6.9809e-06  -3.1736e-05  -8.5101e-05   1.9409e-04   1.2417e+06   1.8126e+08   1.1159e+06
  1.1858e+00   1.1859e+00   1.7051e-01  -6.3180e-05  -2.8086e-05   1.2931e-04   2.0947e-05   1.9036e-04   1.2918e+06   1.8846e+08   1.1603e+06
  1.2114e+00   1.2115e+00   1.9184e-01   1.0533e-04   1.9700e-04  -5.6887e-05   3.5635e-05   1.8643e-04   1.3472e+06   1.9648e+08   1.2101e+06
  1.2375e+00   1.2376e+00   2.1316e-01   7.5969e-05  -2.5559e-06   4.4829e-05  -9.8755e-05   1.8282e-04   1.4021e+06   2.0428e+08   1.2587e+06
  1.2642e+00   1.2643e+00   2.3449e-01  -6.3848e-05   2.6186e-05  -7.8652e-05  -4.2265e-05   1.7897e-04   1.4635e+06   2.1328e+08   1.3137e+06
  1.2914e+00   1.2915e+00   2.5580e-01   1.8855e-04   3.3388e-05  -7.1803e-05  -9.8592e-05   1.7531e-04   1.5244e+06   2.2219e+08   1.3682e+06
  1.3192e+00   1.3194e+00   2.7712e-01   1.2140e-04  -2.3444e-05  -1.4551e-05   1.4268e-04   1.7178e-04   1.5864e+06   2.3139e+08   1.4253e+06
  1.3477e+00   1.3478e+00   2.9846e-01  -4.1965e-05   1.3553e-04  -1.3087e-04   1.2423e-04   1.6839e-04   1.6523e+06   2.4086e+08   1.4832e+06
  1.3767e+00   1.3769e+00   3.1978e-01   9.3685e-05   3.5971e-05   2.3211e-05  -2.3659e-04   1.6483e-04   1.7232e+06   2.5136e+08   1.5478e+06
  1.4064e+00   1.4065e+00   3.4110e-01  -2.0098e-05   9.6416e-05   1.1298e-04  -1.0501e-04   1.6145e-04   1.7969e+06   2.6185e+08   1.6125e+06
  1.4367e+00   1.4368e+00   3.6242e-01   2.5848e-05   3.8885e-05   1.3402e-05   1.8276e-05   1.5831e-04   1.8707e+06   2.7245e+08   1.6786e+06
  1.4677e+00   1.4678e+00   3.8375e-01   1.3804e-04   8.0472e-05  -1.0376e-04   4.3381e-05   1.5504e-04   1.9504e+06   2.8410e+08   1.7502e+06
  1.4993e+00   1.4994e+00   4.0506e-01   1.4906e-04   1.0420e-04   7.0995e-05   4.5292e-05   1.5187e-04   2.0327e+06   2.9611e+08   1.8240e+06
  1.5316e+00   1.5317e+00   4.2638e-01   4.8944e-06  -1.2784e-04  -4.4731e-05   1.1228e-04   1.4873e-04   2.1189e+06   3.0875e+08   1.9014e+06
  1.5646e+00   1.5647e+00   4.4771e-01   1.2427e-04   1.6694e-06   5.0237e-05   1.1834e-04   1.4575e-04   2.2090e+06   3.2158e+08   1.9813e+06
  1.5983e+00   1.5985e+00   4.6904e-01   1.0399e-04   8.2655e-05  -4.0984e-05   1.0846e-06   1.4274e-04   2.3017e+06   3.3514e+08   2.0655e+06
  1.6328e+00   1.6329e+00   4.9036e-01  -1.7356e-05  -1.3409e-04  -3.2520e-05   4.6226e-05   1.3967e-04   2.4012e+06   3.5004e+08   2.1563e+06
  1.6680e+00   1.6681e+00   5.1168e-01   1.4796e-04   2.1822e-05  -3.3762e-05  -5.3640e-06   1.3704e-04   2.4989e+06   3.6371e+08   2.2411e+06
  1.7039e+00   1.7041e+00   5.3300e-01   9.7792e-05   1.3508e-05  -1.6484e-05  -5.1658e-05   1.3421e-04   2.6048e+06   3.7914e+08   2.3363e+06
  1.7406e+00   1.7408e+00   5.5433e-01   1.3408e-04   1.1550e-06   2.5216e-05   8.5205e-05   1.3146e-04   2.7145e+06   3.9532e+08   2.4357e+06
  1.7782e+00   1.7783e+00   5.7565e-01  -8.1364e-05  -8.2488e-05  -2.1832e-06  -6.2405e-05   1.2868e-04   2.8301e+06   4.1244e+08   2.5401e+06
  1.8165e+00   1.8166e+00   5.9697e-01   8.6442e-05   2.6795e-05  -9.0716e-05  -4.0027e-06   1.2615e-04   2.9478e+06   4.2917e+08   2.6440e+06
  1.8556e+00   1.8558e+00   6.1830e-01   5.9989e-05   1.1451e-04   6.5609e-06   5.9410e-06   1.2359e-04   3.0733e+06   4.4716e+08   2.7559e+06
  1.8956e+00   1.8958e+00   6.3962e-01   1.1996e-04   6.4567e-05   3.1383e-06  -5.0234e-05   1.2108e-04   3.2011e+06   4.6592e+08   2.8713e+06
  1.9365e+00   1.9366e+00   6.6094e-01   6.6808e-05  -4.5183e-05  -1.2928e-04  -5.8291e-05   1.1861e-04   3.3347e+06   4.8555e+08   2.9918e+06
  1.9782e+00   1.9784e+00   6.8226e-01   3.6905e-05   4.2999e-05   5.5490e-05  -7.5873e-05   1.1611e-04   3.4789e+06   5.0650e+08   3.1210e+06
  2.0208e+00   2.0210e+00   7.0359e-01   2.0494e-05   6.1786e-05   4.1044e-05  -4.3219e-05   1.1379e-04   3.6238e+06   5.2759e+08   3.2511e+06
  2.0644e+00   2.0646e+00   7.2491e-01   2.4491e-05   3.4279e-05  -1.0381e-05   4.5426e-05   1.1146e-04   3.7779e+06   5.4985e+08   3.3883e+06
  2.1089e+00   2.1091e+00   7.4624e-01   3.9853e-05   7.6143e-05  -4.1299e-05   2.3106e-05   1.0925e-04   3.9339e+06   5.7223e+08   3.5269e+06
  2.1543e+00   2.1546e+00   7.6757e-01   5.5123e-05   4.9182e-06   3.4175e-05   9.1367e-05   1.0695e-04   4.0993e+06   5.9707e+08   3.6788e+06
  2.2008e+00   2.2010e+00   7.8888e-01   2.3153e-05   3.3853e-05   4.3491e-05   1.1586e-04   1.0481e-04   4.2731e+06   6.2186e+08   3.8321e+06
  2.2482e+00   2.2484e+00   8.1020e-01   9.0487e-05   2.7381e-05   5.2107e-05  -5.5438e-06   1.0266e-04   4.4526e+06   6.4821e+08   3.9943e+06
  2.2967e+00   2.2969e+00   8.3152e-01   7.7861e-05  -7.0884e-05  -2.5949e-06   2.3009e-05   1.0058e-04   4.6413e+06   6.7531e+08   4.1624e+06
  2.3462e+00   2.3464e+00   8.5285e-01   1.9998e-05  -7.2894e-06  -3.8807e-05   1.0585e-04   9.8506e-05   4.8373e+06   7.0405e+08   4.3389e+06
  2.3967e+00   2.3969e+00   8.7417e-01   7.4651e-05   1.0956e-05   3.8030e-05  -4.5150e-05   9.6466e-05   5.0442e+06   7.3410e+08   4.5242e+06
  2.4484e+00   2.4486e+00   8.9549e-01   4.8356e-05   2.5255e-05   1.0367e-06  -2.6064e-05   9.4547e-05   5.2520e+06   7.6410e+08   4.7105e+06
  2.5011e+00   2.5014e+00   9.1682e-01   2.0855e-05   7.1286e-05   9.3769e-05  -2.8047e-05   9.2601e-05   5.4741e+06   7.9669e+08   4.9115e+06
  2.5550e+00   2.5553e+00   9.3815e-01   1.2265e-05  -4.4608e-05  -1.8921e-05  -4.9818e-05   9.0754e-05   5.7026e+06   8.2944e+08   5.1135e+06
  2.6101e+00   2.6103e+00   9.5947e-01  -3.5258e-05   7.3643e-05   5.2521e-05   3.5694e-06   8.8881e-05   5.9458e+06   8.6484e+08   5.3313e+06
  2.6664e+00   2.6666e+00   9.8079e-01   7.3996e-05   4.1861e-05  -1.6133e-05  -3.8607e-05   8.7061e-05   6.1957e+06   9.0120e+08   5.5565e+06
  2.7238e+00   2.7241e+00   1.0021e+00  -6.7528e-06   5.7874e-05   4.5102e-05   1.1968e-05   8.5320e-05   6.4520e+06   9.3847e+08   5.7855e+06
  2.7825e+00   2.7828e+00   1.0234e+00   3.8515e-06   8.0246e-05  -6.7826e-05  -1.0285e-05   8.3595e-05   6.7258e+06   9.7771e+08   6.0287e+06
  2.8425e+00   2.8428e+00   1.0448e+00   1.8441e-05   4.8793e-05   6.2986e-06   1.5941e-05   8.1866e-05   7.0115e+06   1.0195e+09   6.2868e+06
  2.9038e+00   2.9040e+00   1.0661e+00  -1.0561e-05   1.6414e-05   7.5244e-05  -5.7042e-05   8.0223e-05   7.2984e+06   1.0616e+09   6.5448e+06
  2.9663e+00   2.9666e+00   1.0874e+00   7.1858e-05   4.7834e-05  -3.9323e-05   3.5624e-05   7.8566e-05   7.6100e+06   1.1067e+09   6.8234e+06
  3.0303e+00   3.0306e+00   1.1087e+00   4.8013e-05  -3.5749e-05   5.6486e-05  -6.9603e-05   7.7003e-05   7.9282e+06   1.1522e+09   7.1056e+06
  3.0956e+00   3.0959e+00   1.1300e+00   4.7589e-05  -7.6157e-06   6.7161e-05  -1.0834e-04   7.5442e-05   8.2587e+06   1.2005e+09   7.4032e+06
  3.1623e+00   3.1626e+00   1.1514e+00   9.0854e-05   2.7575e-05   1.1964e-05   4.7084e-05   7.3885e-05   8.6081e+06   1.2516e+09   7.7167e+06
  3.2305e+00   3.2308e+00   1.1727e+00   3.6039e-05   3.6540e-05  -2.8670e-05   4.0748e-05   7.2412e-05   8.9651e+06   1.3030e+09   8.0365e+06
  3.3001e+00   3.3004e+00   1.1940e+00   8.0897e-05   5.7263e-06   3.5261e-05   3.2218e-05   7.0943e-05   9.3439e+06   1.3576e+09   8.3746e+06
  3.3712e+00   3.3715e+00   1.2153e+00   2.1142e-05  -1.9079e-05   4.4233e-05  -2.2863e-06   6.9493e-05   9.7314e+06   1.4149e+09   8.7262e+06
  3.4439e+00   3.4442e+00   1.2367e+00   4.6089e-05   7.2834e-05  -3.6836e-05  -9.1802e-06   6.8100e-05   1.0142e+07   1.4732e+09   9.0891e+06
  3.5181e+00   3.5184e+00   1.2580e+00   3.9352e-05   1.5022e-05   9.1336e-05  -5.1523e-08   6.6716e-05   1.0565e+07   1.5350e+09   9.4693e+06
  3.5939e+00   3.5942e+00   1.2793e+00   5.2231e-05   4.2346e-05  -5.7860e-07  -3.8314e-05   6.5378e-05   1.1007e+07   1.5987e+09   9.8623e+06
  3.6714e+00   3.6717e+00   1.3006e+00  -2.5299e-05  -8.7191e-06  -4.7376e-05  -2.1102e-05   6.4057e-05   1.1463e+07   1.6652e+09   1.0272e+07
  3.7505e+00   3.7508e+00   1.3220e+00  -4.8801e-05   1.8184e-05   9.4481e-06   4.2609e-05   6.2754e-05   1.1947e+07   1.7350e+09   1.0704e+07
  3.8313e+00   3.8317e+00   1.3433e+00  -1.3724e-05   2.5734e-06   3.4615e-05   2.7436e-05   6.1491e-05   1.2444e+07   1.8072e+09   1.1150e+07
  3.9139e+00   3.9142e+00   1.3646e+00   9.2749e-06   4.7976e-05   2.1599e-05  -2.4683e-06   6.0253e-05   1.2961e+07   1.8821e+09   1.1613e+07
  3.9982e+00   3.9986e+00   1.3859e+00   6.1512e-05   1.5386e-05   7.5500e-06   4.8632e-06   5.9041e-05   1.3497e+07   1.9602e+09   1.2092e+07
  4.0844e+00   4.0848e+00   1.4072e+00   4.3124e-05   3.4247e-06   6.0014e-06   2.6538e-06   5.7855e-05   1.4066e+07   2.0416e+09   1.2599e+07
  4.1724e+00   4.1728e+00   1.4286e+00  -6.5928e-06   2.9795e-05  -1.2747e-05   1.6556e-05   5.6685e-05   1.4646e+07   2.1266e+09   1.3122e+07
  4.2624e+00   4.2628e+00   1.4499e+00   4.7329e-05   1.8538e-05  -1.8555e-05   1.9313e-06   5.5530e-05   1.5262e+07   2.2161e+09   1.3675e+07
  4.3542e+00   4.3546e+00   1.4712e+00   7.7313e-06   1.6068e-05  -2.9322e-05   1.4721e-05   5.4409e-05   1.5897e+07   2.3084e+09   1.4242e+07
  4.4481e+00   4.4485e+00   1.4925e+00   1.1556e-05   1.8490e-06  -2.5032e-05  -2.2212e-05   5.3320e-05   1.6554e+07   2.4037e+09   1.4831e+07
  4.5439e+00   4.5444e+00   1.5139e+00   4.6579e-05   1.3731e-05   3.2246e-05   2.2188e-05   5.2234e-05   1.7251e+07   2.5047e+09   1.5454e+07
  4.6419e+00   4.6423e+00   1.5352e+00   2.4874e-05   2.4946e-05   5.1237e-05  -8.8742e-06   5.1187e-05   1.7967e+07   2.6080e+09   1.6096e+07
  4.7419e+00   4.7424e+00   1.5565e+00   3.0387e-05   1.2070e-05  -3.6735e-06   4.4183e-06   5.0158e-05   1.8713e+07   2.7167e+09   1.6766e+07
  4.8441e+00   4.8445e+00   1.5778e+00   5.5297e-05  -2.8061e-05   1.0029e-05   5.2307e-06   4.9155e-05   1.9486e+07   2.8288e+09   1.7455e+07
  4.9485e+00   4.9490e+00   1.5992e+00  -1.0889e-05   1.2774e-05  -5.5810e-06   2.3969e-05   4.8178e-05   2.0293e+07   2.9447e+09   1.8174e+07
  5.0552e+00   5.0556e+00   1.6205e+00   7.4417e-06  -1.0014e-05   2.0540e-05  -5.7831e-05   4.7194e-05   2.1146e+07   3.0686e+09   1.8941e+07
  5.1641e+00   5.1646e+00   1.6418e+00   6.3175e-05  -2.1966e-05  -1.5108e-05  -2.2874e-05   4.6240e-05   2.2022e+07   3.1963e+09   1.9728e+07
  5.2754e+00   5.2759e+00   1.6631e+00   7.3652e-05   1.6992e-05  -3.5902e-05  -1.1538e-05   4.5315e-05   2.2933e+07   3.3282e+09   2.0542e+07
  5.3891e+00   5.3896e+00   1.6845e+00   4.7124e-05  -2.1408e-06   1.1669e-05   1.7985e-05   4.4411e-05   2.3884e+07   3.4652e+09   2.1391e+07
  5.5052e+00   5.5058e+00   1.7058e+00   3.5273e-05  -2.8578e-06  -4.2705e-06   2.4524e-05   4.3506e-05   2.4885e+07   3.6108e+09   2.2288e+07
  5.6239e+00   5.6244e+00   1.7271e+00  -1.3987e-06   3.3724e-05  -7.7750e-07   9.3758e-06   4.2643e-05   2.5902e+07   3.7587e+09   2.3200e+07
  5.7451e+00   5.7456e+00   1.7484e+00   1.0227e-05   6.9841e-06  -2.2883e-05   1.6510e-05   4.1774e-05   2.6989e+07   3.9165e+09   2.4174e+07
  5.8689e+00   5.8695e+00   1.7697e+00   4.0688e-06  -2.4489e-05  -5.7164e-06   2.2741e-05   4.0936e-05   2.8112e+07   4.0790e+09   2.5180e+07
  5.9954e+00   5.9960e+00   1.7911e+00   3.6797e-06   2.1258e-05   1.1546e-05   3.0089e-05   4.0120e-05   2.9268e+07   4.2467e+09   2.6216e+07
  6.1246e+00   6.1252e+00   1.8124e+00   4.7391e-05   6.6100e-06  -5.7084e-06  -1.5069e-05   3.9304e-05   3.0495e+07   4.4245e+09   2.7313e+07
  6.2566e+00   6.2572e+00   1.8337e+00   1.7385e-05   6.3465e-06  -2.4828e-05   3.2514e-05   3.8510e-05   3.1767e+07   4.6089e+09   2.8454e+07
  6.3915e+00   6.3920e+00   1.8550e+00   4.8949e-05   1.5021e-05  -3.5292e-05  -8.4680e-06   3.7733e-05   3.3084e+07   4.8003e+09   2.9632e+07
  6.5292e+00   6.5298e+00   1.8764e+00   1.3526e-05   3.6433e-05  -1.6632e-05   2.3029e-05   3.6957e-05   3.4485e+07   5.0040e+09   3.0887e+07
  6.6699e+00   6.6705e+00   1.8977e+00  -4.2135e-06   1.5521e-05  -3.8284e-05   2.3933e-05   3.6221e-05   3.5911e+07   5.2096e+09   3.2161e+07
  6.8137e+00   6.8143e+00   1.9190e+00   1.4799e-05  -1.0355e-05  -6.0632e-06   3.4365e-05   3.5481e-05   3.7414e+07   5.4295e+09   3.3515e+07
  6.9605e+00   6.9612e+00   1.9403e+00   1.3323e-05   4.8247e-05  -3.4818e-06  -2.4178e-05   3.4754e-05   3.8996e+07   5.6582e+09   3.4927e+07
  7.1105e+00   7.1112e+00   1.9617e+00  -5.7442e-06   1.6424e-05   4.1927e-06   7.4819e-06   3.4045e-05   4.0637e+07   5.8968e+09   3.6399e+07
  7.2638e+00   7.2645e+00   1.9830e+00   5.2969e-05  -3.3904e-06  -2.2457e-05   9.2462e-06   3.3344e-05   4.2371e+07   6.1474e+09   3.7948e+07
  7.4203e+00   7.4211e+00   2.0043e+00   4.2659e-06  -1.2905e-05  -2.9207e-05   1.7405e-05   3.2660e-05   4.4158e+07   6.4074e+09   3.9554e+07
  7.5803e+00   7.5809e+00   2.0256e+00  -5.3604e-06   1.6888e-05   8.7229e-07  -3.2459e-05   3.1989e-05   4.6033e+07   6.6789e+09   4.1230e+07
  7.7436e+00   7.7444e+00   2.0469e+00   1.2470e-05   2.3737e-05  -1.7323e-05  -1.7053e-05   3.1325e-05   4.7999e+07   6.9647e+09   4.2996e+07
  7.9105e+00   7.9113e+00   2.0683e+00  -1.4240e-05   1.5199e-05  -2.2755e-05   1.3781e-05   3.0684e-05   5.0031e+07   7.2589e+09   4.4811e+07
  8.0810e+00   8.0818e+00   2.0896e+00   2.0565e-05   4.0742e-06   1.9648e-05  -2.2569e-05   3.0049e-05   5.2161e+07   7.5688e+09   4.6726e+07
  8.2552e+00   8.2559e+00   2.1109e+00   2.4182e-05   2.2287e-05  -6.2603e-06  -5.6377e-08   2.9438e-05   5.4358e+07   7.8860e+09   4.8686e+07
  8.4331e+00   8.4339e+00   2.1322e+00  -1.6112e-05   6.6458e-06  -2.5358e-05   2.3637e-05   2.8828e-05   5.6680e+07   8.2237e+09   5.0769e+07
  8.6148e+00   8.6157e+00   2.1536e+00   5.6411e-06   4.5653e-06   1.1046e-05  -8.7132e-07   2.8242e-05   5.9057e+07   8.5678e+09   5.2899e+07
  8.8005e+00   8.8013e+00   2.1749e+00  -5.2111e-06   1.3061e-06  -8.3241e-06   3.1930e-05   2.7657e-05   6.1595e+07   8.9351e+09   5.5170e+07
  8.9902e+00   8.9910e+00   2.1962e+00   1.5540e-07   1.3084e-06  -3.7854e-06   7.0471e-06   2.7094e-05   6.4179e+07   9.3098e+09   5.7486e+07
  9.1839e+00   9.1848e+00   2.2175e+00   1.0585e-05   2.0152e-05  -1.6236e-05  -9.1871e-06   2.6536e-05   6.6918e+07   9.7051e+09   5.9931e+07
  9.3819e+00   9.3827e+00   2.2388e+00   2.8987e-06  -8.3389e-06  -1.1691e-05  -1.3969e-05   2.5992e-05   6.9760e+07   1.0116e+10   6.2474e+07
  9.5841e+00   9.5850e+00   2.2602e+00   1.2448e-05  -1.7474e-05  -1.6755e-05   2.8538e-05   2.5459e-05   7.2707e+07   1.0544e+10   6.5116e+07
