#   r_nom       meanr       meanlogr       xip          xim         xip_pm       xim_im     sigma_xip      npairs       weight    npairs_weighted
  7.5779e-01   7.5787e-01  -2.7726e-01  -2.5326e-04   4.2440e-04  -1.2306e-20   2.2828e-05   7.0676e-04   6.6016e+04   1.8816e+07   8.6044e+04
  7.7412e-01   7.7418e-01  -2.5597e-01   7.8322e-04   6.7476e-04   1.4055e-20  -2.5096e-04   6.9162e-04   6.9063e+04   1.9656e+07   8.9938e+04
  7.9081e-01   7.9088e-01  -2.3463e-01   8.9684e-04   5.9339e-04  -4.8816e-20   1.0488e-04   6.7899e-04   7.1583e+04   2.0390e+07   9.3226e+04
  8.0785e-01   8.0789e-01  -2.1335e-01   6.8458e-04   4.3131e-04  -2.3069e-21   6.0513e-04   6.6336e-04   7.4973e+04   2.1368e+07   9.7766e+04
  8.2526e-01   8.2531e-01  -1.9202e-01   3.5197e-04   2.9405e-04  -2.6962e-20  -9.1330e-04   6.5224e-04   7.7373e+04   2.2102e+07   1.0099e+05
  8.4305e-01   8.4313e-01  -1.7065e-01   3.5754e-04  -2.8500e-05   1.4870e-20   9.3903e-05   6.3872e-04   8.0855e+04   2.3033e+07   1.0534e+05
  8.6122e-01   8.6134e-01  -1.4928e-01  -2.4977e-04   1.9868e-05  -3.0535e-20   2.6983e-04   6.2505e-04   8.4470e+04   2.4062e+07   1.1004e+05
  8.7978e-01   8.7989e-01  -1.2798e-01   2.1440e-04  -4.3244e-04  -1.9157e-20   1.9667e-04   6.1095e-04   8.8159e+04   2.5175e+07   1.1491e+05
  8.9874e-01   8.9881e-01  -1.0670e-01   8.4289e-04   2.4935e-04  -3.3301e-20   1.6181e-04   6.0077e-04   9.1473e+04   2.6037e+07   1.1910e+05
  9.1811e-01   9.1820e-01  -8.5365e-02   4.3388e-05  -1.2766e-04   1.0332e-20   2.0162e-04   5.8672e-04   9.5722e+04   2.7294e+07   1.2481e+05
  9.3790e-01   9.3794e-01  -6.4080e-02  -1.1483e-04  -1.6759e-04  -2.0510e-20   2.1103e-04   5.7443e-04   9.9726e+04   2.8482e+07   1.3011e+05
  9.5811e-01   9.5817e-01  -4.2743e-02   3.3695e-04  -1.5209e-04   3.5651e-20  -3.8315e-04   5.6081e-04   1.0472e+05   2.9876e+07   1.3656e+05
  9.7876e-01   9.7886e-01  -2.1381e-02  -8.8573e-04  -3.9304e-04   2.5838e-20   1.8982e-04   5.5237e-04   1.0806e+05   3.0790e+07   1.4076e+05
  9.9985e-01   9.9995e-01  -6.7153e-05   5.2660e-04   6.9041e-05  -5.1298e-21   2.4457e-04   5.4190e-04   1.1223e+05   3.2009e+07   1.4640e+05
  1.0214e+00   1.0215e+00   2.1261e-02   3.3540e-04   3.1517e-04  -3.6783e-20  -1.6314e-04   5.3132e-04   1.1678e+05   3.3288e+07   1.5221e+05
  1.0434e+00   1.0435e+00   4.2569e-02   3.9668e-05  -2.4938e-04  -2.1641e-20   3.3830e-04   5.2073e-04   1.2149e+05   3.4653e+07   1.5846e+05
  1.0659e+00   1.0660e+00   6.3864e-02  -4.9269e-04  -3.0239e-04   2.1513e-20   7.2683e-04   5.1040e-04   1.2638e+05   3.6059e+07   1.6484e+05
  1.0889e+00   1.0890e+00   8.5220e-02   1.5195e-04   6.6104e-04  -3.1752e-20  -3.7394e-04   4.9969e-04   1.3196e+05   3.7630e+07   1.7209e+05
  1.1123e+00   1.1125e+00   1.0656e-01   5.7956e-04  -3.5571e-04   1.7380e-20   9.5855e-05   4.8904e-04   1.3786e+05   3.9296e+07   1.7972e+05
  1.1363e+00   1.1364e+00   1.2784e-01  -8.9751e-05   2.0649e-06   2.4859e-20  -4.8583e-04   4.7933e-04   1.4362e+05   4.0910e+07   1.8709e+05
  1.1608e+00   1.1609e+00   1.4919e-01  -7.1743e-04   1.4878e-04  -7.4143e-21   9.5143e-06   4.7069e-04   1.4879e+05   4.2431e+07   1.9400e+05
  1.1858e+00   1.1860e+00   1.7053e-01  -2.4991e-04   9.1899e-05   1.1290e-20  -3.2254e-05   4.5972e-04   1.5577e+05   4.4468e+07   2.0320e+05
  1.2114e+00   1.2115e+00   1.9185e-01  -2.1966e-04   1.0671e-03   4.0493e-20  -4.6943e-04   4.5153e-04   1.6175e+05   4.6114e+07   2.1081e+05
  1.2375e+00   1.2376e+00   2.1320e-01  -1.7137e-04  -3.8347e-04  -6.2919e-21   3.1078e-04   4.4241e-04   1.6845e+05   4.8033e+07   2.1958e+05
  1.2642e+00   1.2642e+00   2.3446e-01   5.1689e-04   5.5338e-04  -1.8960e-20   1.5355e-04   4.3344e-04   1.7551e+05   5.0016e+07   2.2880e+05
  1.2914e+00   1.2914e+00   2.5578e-01  -1.6839e-04   1.5145e-04   3.6829e-20  -2.7514e-04   4.2452e-04   1.8299e+05   5.2142e+07   2.3853e+05
  1.3192e+00   1.3194e+00   2.7711e-01  -2.9971e-04  -2.9687e-04  -1.8086e-20   7.9313e-05   4.1652e-04   1.9048e+05   5.4162e+07   2.4792e+05
  1.3477e+00   1.3479e+00   2.9850e-01   6.3032e-04   4.1206e-04   1.7122e-20   2.3904e-05   4.0810e-04   1.9811e+05   5.6436e+07   2.5804e+05
  1.3767e+00   1.3768e+00   3.1975e-01  -1.3042e-04   1.9317e-04   1.6754e-20   3.2574e-04   3.9913e-04   2.0730e+05   5.9022e+07   2.7015e+05
  1.4064e+00   1.4066e+00   3.4113e-01   1.9352e-04   2.7049e-04  -4.2128e-20  -3.3615e-04   3.9177e-04   2.1503e+05   6.1220e+07   2.8015e+05
  1.4367e+00   1.4368e+00   3.6240e-01   2.8186e-04  -3.7090e-04  -3.5022e-20   2.9899e-04   3.8351e-04   2.2429e+05   6.3908e+07   2.9225e+05
  1.4677e+00   1.4678e+00   3.8375e-01  -1.6342e-04   1.0725e-05  -2.3845e-20   2.1449e-05   3.7616e-04   2.3319e+05   6.6418e+07   3.0384e+05
  1.4993e+00   1.4994e+00   4.0508e-01   1.0149e-04  -3.5105e-04  -4.2046e-20   6.7768e-04   3.6818e-04   2.4360e+05   6.9340e+07   3.1730e+05
  1.5316e+00   1.5317e+00   4.2636e-01  -2.3230e-05   2.7782e-04   7.7672e-21  -1.0731e-06   3.6109e-04   2.5334e+05   7.2094e+07   3.3000e+05
  1.5646e+00   1.5647e+00   4.4768e-01  -8.5385e-06  -2.8159e-04  -4.6607e-20   1.7602e-04   3.5314e-04   2.6474e+05   7.5364e+07   3.4480e+05
  1.5983e+00   1.5985e+00   4.6903e-01  -2.1682e-06   3.0884e-04   2.4856e-20  -2.0449e-05   3.4661e-04   2.7480e+05   7.8239e+07   3.5803e+05
  1.6328e+00   1.6329e+00   4.9035e-01   2.0859e-04  -2.9465e-05   6.8388e-21   1.8170e-05   3.3903e-04   2.8718e+05   8.1761e+07   3.7412e+05
  1.6680e+00   1.6681e+00   5.1169e-01  -2.5427e-04   3.7520e-04   3.6258e-20  -9.8174e-05   3.3248e-04   2.9860e+05   8.5039e+07   3.8905e+05
  1.7039e+00   1.7041e+00   5.3300e-01   2.7549e-05  -3.8246e-04   4.8427e-21   3.4000e-04   3.2578e-04   3.1095e+05   8.8559e+07   4.0502e+05
  1.7406e+00   1.7408e+00   5.5431e-01  -1.1922e-04   2.9623e-05   1.4443e-20  -3.3812e-04   3.1943e-04   3.2383e+05   9.2122e+07   4.2163e+05
  1.7782e+00   1.7784e+00   5.7567e-01  -6.2194e-05  -1.0025e-04   1.9226e-20  -2.1576e-04   3.1282e-04   3.3778e+05   9.6059e+07   4.3967e+05
  1.8165e+00   1.8166e+00   5.9697e-01  -4.3448e-06  -3.1394e-05   6.3533e-21   1.5435e-04   3.0632e-04   3.5192e+05   1.0018e+08   4.5830e+05
  1.8556e+00   1.8558e+00   6.1829e-01   4.6718e-05   2.1252e-04  -3.0403e-20  -3.9514e-04   3.0057e-04   3.6546e+05   1.0406e+08   4.7608e+05
  1.8956e+00   1.8958e+00   6.3962e-01   1.4670e-04   2.6863e-04  -9.4002e-21  -2.5183e-04   2.9487e-04   3.7990e+05   1.0813e+08   4.9466e+05
  1.9365e+00   1.9367e+00   6.6094e-01  -9.1884e-05   6.1161e-06  -5.9628e-20   4.1822e-04   2.8839e-04   3.9697e+05   1.1303e+08   5.1721e+05
  1.9782e+00   1.9784e+00   6.8227e-01   4.6371e-05  -1.0166e-04   3.4377e-20  -5.2709e-05   2.8220e-04   4.1479e+05   1.1802e+08   5.4014e+05
  2.0208e+00   2.0210e+00   7.0358e-01  -5.5905e-05   3.9341e-05  -3.6591e-20  -5.3401e-05   2.7660e-04   4.3162e+05   1.2286e+08   5.6212e+05
  2.0644e+00   2.0646e+00   7.2492e-01   2.3870e-04   1.0354e-04  -3.1271e-20   3.7486e-06   2.7205e-04   4.4641e+05   1.2697e+08   5.8107e+05
  2.1089e+00   2.1091e+00   7.4624e-01   2.4760e-05  -7.5579e-05  -4.4971e-20   1.2443e-04   2.6589e-04   4.6740e+05   1.3297e+08   6.0852e+05
  2.1543e+00   2.1545e+00   7.6754e-01  -1.9901e-04  -3.6052e-05   4.1276e-20   1.5419e-04   2.6041e-04   4.8772e+05   1.3866e+08   6.3464e+05
  2.2008e+00   2.2009e+00   7.8887e-01   1.1886e-04   5.6482e-05   3.3568e-20   1.2419e-04   2.5502e-04   5.0775e+05   1.4452e+08   6.6138e+05
  2.2482e+00   2.2484e+00   8.1020e-01   7.8101e-05   1.1056e-05  -1.1814e-20  -1.2593e-05   2.5000e-04   5.2846e+05   1.5040e+08   6.8820e+05
  2.2967e+00   2.2969e+00   8.3153e-01  -7.5458e-06   1.0791e-04   3.3021e-20   4.0216e-04   2.4531e-04   5.4906e+05   1.5621e+08   7.1489e+05
  2.3462e+00   2.3464e+00   8.5285e-01  -1.8895e-04  -6.8564e-05   4.6400e-20   1.2371e-04   2.4015e-04   5.7286e+05   1.6298e+08   7.4594e+05
  2.3967e+00   2.3969e+00   8.7416e-01  -8.9062e-05  -4.1713e-04   2.2719e-20   1.1703e-04   2.3492e-04   5.9866e+05   1.7032e+08   7.7935e+05
  2.4484e+00   2.4486e+00   8.9549e-01  -1.1371e-05   1.7990e-04  -1.2140e-20   1.0721e-04   2.3097e-04   6.1892e+05   1.7624e+08   8.0657e+05
  2.5011e+00   2.5014e+00   9.1683e-01  -6.4871e-07   1.8251e-05  -9.6868e-21   1.4362e-04   2.2573e-04   6.4880e+05   1.8450e+08   8.4456e+05
  2.5550e+00   2.5553e+00   9.3814e-01  -9.2108e-05   2.0971e-04  -3.0773e-20   3.9384e-04   2.2129e-04   6.7464e+05   1.9195e+08   8.7848e+05
  2.6101e+00   2.6103e+00   9.5946e-01   2.6936e-05   1.9568e-04   1.7831e-21   9.0159e-05   2.1665e-04   7.0285e+05   2.0022e+08   9.1593e+05
  2.6664e+00   2.6666e+00   9.8079e-01   2.5169e-04  -2.4408e-04   3.5547e-20  -2.9450e-04   2.1234e-04   7.3314e+05   2.0851e+08   9.5440e+05
  2.7238e+00   2.7241e+00   1.0021e+00   4.3633e-05  -1.3506e-05   6.1520e-20   2.9859e-04   2.0810e-04   7.6266e+05   2.1707e+08   9.9318e+05
  2.7825e+00   2.7828e+00   1.0234e+00   1.0390e-04  -3.4081e-05  -2.5184e-20   1.9378e-04   2.0418e-04   7.9216e+05   2.2548e+08   1.0318e+06
  2.8425e+00   2.8428e+00   1.0448e+00   6.7199e-05   2.0192e-04   2.8623e-21   1.1386e-04   1.9990e-04   8.2705e+05   2.3523e+08   1.0766e+06
  2.9038e+00   2.9041e+00   1.0661e+00   1.1700e-04   2.9622e-04   2.5082e-20   4.2709e-05   1.9580e-04   8.6155e+05   2.4519e+08   1.1219e+06
  2.9663e+00   2.9666e+00   1.0874e+00   5.3979e-05  -3.1988e-04  -3.4843e-20  -1.3308e-05   1.9215e-04   8.9536e+05   2.5463e+08   1.1654e+06
  3.0303e+00   3.0306e+00   1.1087e+00  -1.1194e-04  -9.4201e-05   4.7036e-21  -3.8956e-05   1.8826e-04   9.3267e+05   2.6522e+08   1.2139e+06
  3.0956e+00   3.0959e+00   1.1300e+00  -4.9613e-05   6.0343e-05   5.6047e-20  -1.1169e-04   1.8439e-04   9.7200e+05   2.7644e+08   1.2653e+06
  3.1623e+00   3.1626e+00   1.1514e+00  -3.1549e-05   1.4213e-04  -8.0483e-20   6.5476e-05   1.8068e-04   1.0135e+06   2.8796e+08   1.3188e+06
  3.2305e+00   3.2307e+00   1.1727e+00   4.1865e-05   2.6746e-04   8.0427e-21  -2.3836e-04   1.7715e-04   1.0532e+06   2.9951e+08   1.3709e+06
  3.3001e+00   3.3004e+00   1.1940e+00  -5.2195e-05   3.7367e-05  -9.1010e-21   1.2795e-04   1.7351e-04   1.0978e+06   3.1219e+08   1.4292e+06
  3.3712e+00   3.3715e+00   1.2153e+00   7.7413e-05  -4.6765e-06   9.7085e-21   7.8985e-05   1.7006e-04   1.1435e+06   3.2508e+08   1.4880e+06
  3.4439e+00   3.4442e+00   1.2367e+00   2.3240e-04   1.5576e-05  -3.9402e-21  -7.9024e-05   1.6666e-04   1.1909e+06   3.3848e+08   1.5497e+06
  3.5181e+00   3.5184e+00   1.2580e+00   1.0675e-04  -2.7004e-05  -4.9401e-20   7.1376e-06   1.6343e-04   1.2379e+06   3.5193e+08   1.6112e+06
  3.5939e+00   3.5943e+00   1.2793e+00   2.2645e-04   9.0137e-05  -2.3757e-20  -9.8360e-05   1.6009e-04   1.2905e+06   3.6681e+08   1.6792e+06
  3.6714e+00   3.6717e+00   1.3006e+00   7.4423e-05  -2.7500e-05  -1.8084e-20  -1.1704e-05   1.5696e-04   1.3416e+06   3.8157e+08   1.7465e+06
  3.7505e+00   3.7508e+00   1.3220e+00  -1.4962e-04   6.7798e-05   1.0817e-20   1.3418e-04   1.5373e-04   1.3994e+06   3.9778e+08   1.8210e+06
  3.8313e+00   3.8316e+00   1.3433e+00  -3.4559e-05   6.3849e-05   4.4567e-20  -5.6260e-05   1.5077e-04   1.4548e+06   4.1355e+08   1.8934e+06
  3.9139e+00   3.9142e+00   1.3646e+00   1.9112e-04   7.5961e-06   3.9698e-20  -1.5952e-05   1.4783e-04   1.5130e+06   4.3021e+08   1.9695e+06
  3.9982e+00   3.9987e+00   1.3859e+00   3.0474e-04   1.8690e-04  -8.6814e-20   1.2531e-04   1.4468e-04   1.5791e+06   4.4909e+08   2.0555e+06
  4.0844e+00   4.0847e+00   1.4072e+00   6.5359e-05  -8.3254e-06  -1.9174e-20  -6.1081e-05   1.4201e-04   1.6399e+06   4.6612e+08   2.1339e+06
  4.1724e+00   4.1727e+00   1.4286e+00   8.8170e-05  -2.8291e-04   5.3459e-20  -2.8564e-05   1.3921e-04   1.7065e+06   4.8507e+08   2.2207e+06
  4.2624e+00   4.2628e+00   1.4499e+00   6.9704e-05   1.4540e-04  -5.0832e-22   2.1548e-05   1.3635e-04   1.7797e+06   5.0566e+08   2.3155e+06
  4.3542e+00   4.3546e+00   1.4712e+00   2.5706e-05   3.3915e-05  -1.9978e-20  -5.0022e-05   1.3359e-04   1.8536e+06   5.2673e+08   2.4116e+06
  4.4481e+00   4.4484e+00   1.4925e+00  -6.9196e-05  -4.5787e-05   1.4842e-20  -1.7374e-04   1.3099e-04   1.9269e+06   5.4781e+08   2.5082e+06
  4.5439e+00   4.5443e+00   1.5139e+00   8.5190e-06   3.5250e-05  -1.8299e-20  -8.8905e-05   1.2832e-04   2.0096e+06   5.7099e+08   2.6146e+06
  4.6419e+00   4.6423e+00   1.5352e+00  -7.6915e-06  -5.8583e-05  -2.2296e-20   8.4411e-05   1.2579e-04   2.0902e+06   5.9402e+08   2.7202e+06
  4.7419e+00   4.7424e+00   1.5565e+00  -2.7415e-05  -4.1406e-05   1.4089e-20  -3.3242e-05   1.2339e-04   2.1736e+06   6.1758e+08   2.8281e+06
  4.8441e+00   4.8446e+00   1.5778e+00   6.4746e-05   4.3678e-06  -7.7281e-20   1.2927e-04   1.2082e-04   2.2659e+06   6.4400e+08   2.9488e+06
  4.9485e+00   4.9489e+00   1.5991e+00   1.4342e-05   5.4358e-05   1.2132e-19   1.0063e-04   1.1853e-04   2.3557e+06   6.6923e+08   3.0647e+06
  5.0552e+00   5.0556e+00   1.6205e+00   9.4251e-05   1.2434e-04   4.1592e-20  -8.9164e-05   1.1608e-04   2.4552e+06   6.9755e+08   3.1940e+06
  5.1641e+00   5.1645e+00   1.6418e+00  -4.9064e-05  -4.7053e-05   2.6223e-21   2.5203e-05   1.1382e-04   2.5527e+06   7.2557e+08   3.3219e+06
  5.2754e+00   5.2758e+00   1.6631e+00   7.9507e-05  -1.0078e-04  -4.0586e-20  -1.1484e-05   1.1158e-04   2.6572e+06   7.5508e+08   3.4576e+06
  5.3891e+00   5.3896e+00   1.6845e+00   5.6826e-05  -7.0145e-05  -1.2306e-20  -6.5677e-05   1.0920e-04   2.7753e+06   7.8833e+08   3.6104e+06
  5.5052e+00   5.5057e+00   1.7058e+00  -4.8927e-05   1.0749e-04   3.6210e-20  -1.3063e-04   1.0715e-04   2.8828e+06   8.1896e+08   3.7505e+06
  5.6239e+00   5.6245e+00   1.7271e+00   1.0987e-04   9.6177e-05  -1.1467e-19  -7.7342e-05   1.0500e-04   3.0026e+06   8.5266e+08   3.9048e+06
  5.7451e+00   5.7456e+00   1.7484e+00  -1.2940e-05  -3.0577e-05   5.5377e-20   1.3674e-06   1.0297e-04   3.1211e+06   8.8676e+08   4.0610e+06
  5.8689e+00   5.8694e+00   1.7697e+00  -3.6124e-05   1.0490e-04  -6.7997e-20  -8.5487e-05   1.0083e-04   3.2550e+06   9.2475e+08   4.2346e+06
  5.9954e+00   5.9960e+00   1.7911e+00   1.1953e-05   7.2343e-05   7.1914e-21  -1.0491e-04   9.8888e-05   3.3836e+06   9.6138e+08   4.4027e+06
  6.1246e+00   6.1251e+00   1.8124e+00   6.0448e-05  -9.0108e-05  -1.2809e-20  -5.8184e-05   9.6837e-05   3.5280e+06   1.0025e+09   4.5911e+06
  6.2566e+00   6.2571e+00   1.8337e+00  -8.7879e-06   3.2764e-05  -4.5912e-20  -1.3162e-05   9.4986e-05   3.6655e+06   1.0420e+09   4.7707e+06
  6.3915e+00   6.3920e+00   1.8550e+00  -5.0459e-05  -9.6805e-08  -5.6588e-21   1.4802e-05   9.3064e-05   3.8210e+06   1.0856e+09   4.9708e+06
  6.5292e+00   6.5298e+00   1.8764e+00   7.1464e-05   1.8037e-06   1.0358e-19   3.0650e-05   9.1203e-05   3.9796e+06   1.1303e+09   5.1765e+06
  6.6699e+00   6.6706e+00   1.8977e+00   3.8092e-05   2.8885e-05  -1.5029e-20   6.4676e-05   8.9420e-05   4.1395e+06   1.1758e+09   5.3847e+06
  6.8137e+00   6.8143e+00   1.9190e+00   8.8083e-05  -2.8771e-05  -3.5637e-20  -8.7339e-05   8.7570e-05   4.3159e+06   1.2260e+09   5.6143e+06
  6.9605e+00   6.9612e+00   1.9403e+00  -2.0852e-05   1.8923e-05   9.5875e-20   5.8615e-05   8.5832e-05   4.4944e+06   1.2762e+09   5.8455e+06
  7.1105e+00   7.1112e+00   1.9617e+00  -3.2349e-05   7.8860e-06   2.0016e-20   2.8866e-05   8.4095e-05   4.6796e+06   1.3293e+09   6.0877e+06
  7.2638e+00   7.2645e+00   1.9830e+00   7.0200e-05  -6.2554e-05  -8.4551e-21  -7.0958e-05   8.2408e-05   4.8746e+06   1.3845e+09   6.3405e+06
  7.4203e+00   7.4211e+00   2.0043e+00  -4.5904e-05   2.7295e-05  -1.8260e-20   2.7878e-05   8.0726e-05   5.0793e+06   1.4428e+09   6.6072e+06
  7.5803e+00   7.5810e+00   2.0256e+00  -6.1078e-05   5.7699e-05   2.7070e-21   2.5700e-05   7.9071e-05   5.2946e+06   1.5040e+09   6.8870e+06
  7.7436e+00   7.7444e+00   2.0470e+00  -6.1555e-05  -3.5505e-05  -3.6986e-21  -6.1606e-05   7.7476e-05   5.5137e+06   1.5662e+09   7.1728e+06
  7.9105e+00   7.9113e+00   2.0683e+00  -2.7440e-05   1.0857e-05   3.9154e-21  -2.7310e-05   7.5903e-05   5.7439e+06   1.6319e+09   7.4727e+06
  8.0810e+00   8.0817e+00   2.0896e+00   6.6024e-05   1.9754e-06  -1.5703e-20   7.1323e-05   7.4325e-05   5.9893e+06   1.7019e+09   7.7925e+06
  8.2552e+00   8.2560e+00   2.1109e+00  -4.1589e-05  -2.2639e-05   3.9690e-20  -1.2000e-05   7.2874e-05   6.2321e+06   1.7703e+09   8.1067e+06
  8.4331e+00   8.4339e+00   2.1322e+00  -5.4411e-05   4.5836e-06  -1.0554e-19  -6.3218e-05   7.1365e-05   6.4970e+06   1.8461e+09   8.4540e+06
  8.6148e+00   8.6157e+00   2.1536e+00  -6.0616e-05  -1.8109e-05   2.0309e-20   5.8821e-06   6.9870e-05   6.7789e+06   1.9258e+09   8.8187e+06
  8.8005e+00   8.8013e+00   2.1749e+00  -1.2195e-05  -7.8607e-05  -3.2111e-20   6.6699e-05   6.8505e-05   7.0547e+06   2.0034e+09   9.1755e+06
  8.9902e+00   8.9910e+00   2.1962e+00  -1.4908e-05  -1.6264e-05  -2.0767e-20   7.4112e-05   6.7087e-05   7.3531e+06   2.0889e+09   9.5661e+06
  9.1839e+00   9.1848e+00   2.2175e+00   6.1019e-05  -2.8365e-05  -2.8453e-20  -3.2414e-06   6.5704e-05   7.6661e+06   2.1779e+09   9.9735e+06
  9.3819e+00   9.3828e+00   2.2389e+00  -9.0454e-06  -9.8545e-06   1.0016e-19  -5.3014e-06   6.4384e-05   7.9855e+06   2.2679e+09   1.0387e+07
  9.5841e+00   9.5850e+00   2.2602e+00  -4.5101e-05  -3.9419e-05  -4.3037e-20  -1.4957e-05   6.3101e-05   8.3122e+06   2.3612e+09   1.0813e+07
