#   r_nom       meanr       meanlogr       xip          xim         xip_pm       xim_im     sigma_xip      npairs       weight    npairs_weighted
  4.8426e-01   4.8430e-01  -7.2507e-01  -4.3798e-04   4.7672e-04   5.8021e-04  -4.6053e-04   6.8104e-04   8.5371e+04   1.9180e+07   9.6657e+04
  4.9470e-01   4.9474e-01  -7.0375e-01   1.2610e-05  -5.8150e-05   2.9702e-04  -1.2700e-03   6.7142e-04   8.8093e+04   1.9739e+07   9.9570e+04
  5.0536e-01   5.0540e-01  -6.8242e-01  -3.4077e-04   2.1085e-04   2.9369e-04  -2.0333e-04   6.5494e-04   9.2377e+04   2.0741e+07   1.0460e+05
  5.1625e-01   5.1631e-01  -6.6105e-01  -2.0595e-04   1.1536e-04   2.1581e-05  -7.2875e-05   6.4231e-04   9.5929e+04   2.1555e+07   1.0870e+05
  5.2738e-01   5.2742e-01  -6.3977e-01  -2.2601e-04   1.3918e-04  -1.0269e-04  -1.9222e-05   6.2848e-04   1.0021e+05   2.2519e+07   1.1352e+05
  5.3874e-01   5.3881e-01  -6.1841e-01   4.4389e-04  -1.5381e-04   3.6160e-04  -1.8669e-04   6.1700e-04   1.0462e+05   2.3380e+07   1.1807e+05
  5.5035e-01   5.5039e-01  -5.9714e-01  -1.6198e-04   3.4836e-04  -2.7561e-04  -4.9910e-04   6.0407e-04   1.0871e+05   2.4389e+07   1.2300e+05
  5.6222e-01   5.6226e-01  -5.7580e-01   7.4001e-05  -3.2792e-04   2.2214e-04  -1.3629e-04   5.9056e-04   1.1373e+05   2.5507e+07   1.2866e+05
  5.7433e-01   5.7437e-01  -5.5450e-01  -2.8218e-04   1.0937e-05  -2.0376e-04   6.4707e-04   5.7930e-04   1.1823e+05   2.6516e+07   1.3378e+05
  5.8671e-01   5.8675e-01  -5.3316e-01  -1.0357e-04  -7.5392e-05   1.3660e-05   5.6397e-04   5.6740e-04   1.2315e+05   2.7634e+07   1.3938e+05
  5.9936e-01   5.9942e-01  -5.1181e-01   2.6276e-04   4.7165e-04   3.4674e-04   1.2272e-04   5.5494e-04   1.2872e+05   2.8896e+07   1.4572e+05
  6.1227e-01   6.1233e-01  -4.9049e-01  -2.2293e-04  -2.8905e-04   4.9984e-04  -4.0109e-04   5.4343e-04   1.3433e+05   3.0133e+07   1.5200e+05
  6.2547e-01   6.2553e-01  -4.6918e-01   4.6374e-04  -3.4383e-04   6.6015e-04  -1.4016e-04   5.3310e-04   1.3964e+05   3.1303e+07   1.5803e+05
  6.3895e-01   6.3902e-01  -4.4784e-01  -2.1359e-04  -3.3056e-06  -2.5857e-04  -2.0081e-04   5.2139e-04   1.4582e+05   3.2728e+07   1.6509e+05
  6.5272e-01   6.5277e-01  -4.2655e-01   3.3840e-04   3.5479e-04  -5.5003e-04  -2.6737e-04   5.1043e-04   1.5214e+05   3.4150e+07   1.7229e+05
  6.6679e-01   6.6683e-01  -4.0523e-01  -4.9950e-04   2.3473e-05  -1.0590e-04  -3.3037e-05   5.0041e-04   1.5843e+05   3.5544e+07   1.7936e+05
  6.8116e-01   6.8122e-01  -3.8388e-01  -6.2965e-05  -6.9437e-06  -3.8357e-05   1.3538e-05   4.8968e-04   1.6514e+05   3.7096e+07   1.8724e+05
  6.9584e-01   6.9589e-01  -3.6258e-01  -5.9109e-05  -1.4886e-04  -4.2061e-04  -4.5660e-04   4.8005e-04   1.7201e+05   3.8593e+07   1.9476e+05
  7.1083e-01   7.1089e-01  -3.4126e-01  -5.4283e-05  -4.7034e-04  -6.4113e-05  -1.4163e-04   4.6928e-04   1.8002e+05   4.0415e+07   2.0387e+05
  7.2615e-01   7.2622e-01  -3.1992e-01   1.6523e-04  -3.7711e-04  -4.7015e-04  -2.0646e-04   4.6121e-04   1.8692e+05   4.1825e+07   2.1121e+05
  7.4180e-01   7.4187e-01  -2.9860e-01  -2.3463e-04  -2.6203e-04   9.1937e-05   1.9537e-04   4.5118e-04   1.9518e+05   4.3705e+07   2.2059e+05
  7.5779e-01   7.5786e-01  -2.7728e-01   8.9055e-05   8.1384e-05   6.2490e-05  -3.2396e-04   4.4088e-04   2.0398e+05   4.5762e+07   2.3080e+05
  7.7412e-01   7.7420e-01  -2.5595e-01   4.8647e-04  -1.8285e-04  -3.0016e-04  -1.6273e-04   4.3261e-04   2.1198e+05   4.7541e+07   2.3978e+05
  7.9081e-01   7.9086e-01  -2.3465e-01  -2.5792e-04  -1.5735e-04   7.3669e-05  -1.5506e-04   4.2369e-04   2.2065e+05   4.9573e+07   2.4996e+05
  8.0785e-01   8.0794e-01  -2.1328e-01  -1.2204e-04  -1.8365e-04  -1.2943e-04   2.0642e-05   4.1456e-04   2.3061e+05   5.1790e+07   2.6107e+05
  8.2526e-01   8.2533e-01  -1.9199e-01   7.5626e-05   2.2852e-04  -1.2081e-04  -3.0566e-04   4.0666e-04   2.3993e+05   5.3819e+07   2.7164e+05
  8.4305e-01   8.4314e-01  -1.7064e-01   3.5108e-04  -6.1349e-05   3.2216e-04  -2.5477e-04   3.9801e-04   2.5046e+05   5.6171e+07   2.8336e+05
  8.6122e-01   8.6129e-01  -1.4934e-01  -2.9547e-04   1.4233e-04   2.0016e-04  -1.0019e-04   3.8963e-04   2.6115e+05   5.8592e+07   2.9556e+05
  8.7978e-01   8.7986e-01  -1.2802e-01  -9.3562e-05   1.3904e-04  -7.4315e-06   9.1069e-05   3.8229e-04   2.7187e+05   6.0878e+07   3.0731e+05
  8.9874e-01   8.9881e-01  -1.0670e-01  -3.0556e-04   1.3790e-04   1.3564e-04  -4.4928e-05   3.7381e-04   2.8375e+05   6.3666e+07   3.2132e+05
  9.1811e-01   9.1819e-01  -8.5371e-02   1.3552e-04  -7.1519e-05  -1.7666e-04   2.8453e-05   3.6623e-04   2.9585e+05   6.6329e+07   3.3482e+05
  9.3790e-01   9.3799e-01  -6.4036e-02   1.5255e-04  -6.4736e-05   3.5026e-04   2.4104e-05   3.5886e-04   3.0833e+05   6.9087e+07   3.4862e+05
  9.5811e-01   9.5820e-01  -4.2721e-02  -5.0830e-05   5.5587e-05   3.0782e-04  -1.8828e-04   3.5084e-04   3.2230e+05   7.2282e+07   3.6467e+05
  9.7876e-01   9.7887e-01  -2.1377e-02  -4.9615e-05  -3.2494e-04  -1.2061e-04   8.2838e-05   3.4419e-04   3.3482e+05   7.5097e+07   3.7875e+05
  9.9985e-01   9.9994e-01  -7.9505e-05  -1.4366e-04  -1.5481e-04   3.8701e-04   7.9783e-05   3.3684e-04   3.4984e+05   7.8426e+07   3.9581e+05
  1.0214e+00   1.0215e+00   2.1266e-02  -2.4898e-04   1.1701e-04   1.2184e-04   2.0885e-04   3.3004e-04   3.6380e+05   8.1677e+07   4.1187e+05
  1.0434e+00   1.0435e+00   4.2576e-02   7.4016e-07   8.6363e-05   2.4757e-05   2.0805e-04   3.2323e-04   3.8002e+05   8.5189e+07   4.2975e+05
  1.0659e+00   1.0660e+00   6.3901e-02  -3.0073e-04   1.1721e-04   1.2560e-05  -2.9158e-04   3.1657e-04   3.9575e+05   8.8778e+07   4.4793e+05
  1.0889e+00   1.0890e+00   8.5222e-02   1.7642e-04  -1.6759e-04  -2.0571e-04  -5.1412e-05   3.1028e-04   4.1209e+05   9.2445e+07   4.6648e+05
  1.1123e+00   1.1125e+00   1.0655e-01   1.0917e-04  -1.7220e-04  -2.3217e-04  -1.7784e-04   3.0360e-04   4.3040e+05   9.6535e+07   4.8713e+05
  1.1363e+00   1.1364e+00   1.2786e-01  -5.8442e-05  -6.7708e-05   7.8096e-05   2.8598e-04   2.9769e-04   4.4805e+05   1.0041e+08   5.0682e+05
  1.1608e+00   1.1609e+00   1.4920e-01  -4.5009e-05  -2.9972e-05   9.7049e-05  -4.3747e-05   2.9149e-04   4.6753e+05   1.0474e+08   5.2881e+05
  1.1858e+00   1.1859e+00   1.7050e-01   6.0290e-05   4.9779e-05  -1.0436e-04   2.1332e-04   2.8562e-04   4.8634e+05   1.0904e+08   5.5020e+05
  1.2114e+00   1.2115e+00   1.9184e-01   2.3270e-04   1.5293e-04  -2.3559e-04   2.5235e-04   2.7967e-04   5.0748e+05   1.1376e+08   5.7405e+05
  1.2375e+00   1.2376e+00   2.1316e-01  -9.0069e-05   1.0765e-05  -2.1229e-06  -9.6797e-05   2.7404e-04   5.2896e+05   1.1851e+08   5.9839e+05
  1.2642e+00   1.2643e+00   2.3448e-01   2.8598e-04  -9.7464e-05   1.2442e-04   1.1787e-04   2.6827e-04   5.5156e+05   1.2361e+08   6.2399e+05
  1.2914e+00   1.2915e+00   2.5579e-01  -3.5825e-05   4.6132e-05   6.1392e-05   9.6484e-05   2.6274e-04   5.7513e+05   1.2892e+08   6.5046e+05
  1.3192e+00   1.3193e+00   2.7713e-01   6.6530e-05  -4.0535e-05   7.3443e-05   1.8081e-04   2.5742e-04   5.9926e+05   1.3425e+08   6.7780e+05
  1.3477e+00   1.3478e+00   2.9846e-01   3.1372e-04   2.1140e-05   1.6389e-04  -8.8242e-05   2.5223e-04   6.2406e+05   1.3988e+08   7.0583e+05
  1.3767e+00   1.3769e+00   3.1978e-01   7.3131e-06  -3.3433e-05   1.1096e-04   1.0662e-04   2.4701e-04   6.5032e+05   1.4584e+08   7.3575e+05
  1.4064e+00   1.4065e+00   3.4110e-01   2.3557e-04  -1.4341e-04  -2.5531e-05  -1.7300e-04   2.4186e-04   6.7904e+05   1.5210e+08   7.6774e+05
  1.4367e+00   1.4368e+00   3.6241e-01   1.5811e-04  -6.1963e-05   8.8126e-05  -2.1510e-04   2.3693e-04   7.0618e+05   1.5849e+08   7.9937e+05
  1.4677e+00   1.4678e+00   3.8374e-01   3.2325e-04  -4.8689e-05   9.3914e-05  -8.8257e-05   2.3224e-04   7.3673e+05   1.6498e+08   8.3276e+05
  1.4993e+00   1.4994e+00   4.0507e-01   1.2155e-04   6.5225e-05   8.6009e-05  -1.6419e-04   2.2738e-04   7.6800e+05   1.7206e+08   8.6849e+05
  1.5316e+00   1.5317e+00   4.2638e-01  -2.2619e-06  -6.3796e-05  -1.1394e-04  -1.0206e-04   2.2263e-04   8.0057e+05   1.7951e+08   9.0554e+05
  1.5646e+00   1.5648e+00   4.4771e-01  -1.5763e-04  -9.9690e-05   1.3941e-04   1.4048e-04   2.1806e-04   8.3475e+05   1.8713e+08   9.4429e+05
  1.5983e+00   1.5985e+00   4.6905e-01   6.3990e-06  -4.2167e-05   2.1007e-04   1.1284e-05   2.1388e-04   8.6857e+05   1.9454e+08   9.8176e+05
  1.6328e+00   1.6329e+00   4.9035e-01   2.3209e-06   1.4958e-04  -7.8356e-05   1.4129e-05   2.0929e-04   9.0641e+05   2.0315e+08   1.0251e+06
  1.6680e+00   1.6681e+00   5.1166e-01  -9.9557e-05   1.6367e-04   2.8187e-04  -5.4015e-06   2.0519e-04   9.4245e+05   2.1135e+08   1.0665e+06
  1.7039e+00   1.7041e+00   5.3300e-01  -1.1447e-05   9.5340e-05   1.2317e-05   5.8458e-05   2.0069e-04   9.8516e+05   2.2093e+08   1.1147e+06
  1.7406e+00   1.7408e+00   5.5434e-01   2.1291e-04  -4.2088e-05  -3.9595e-05   3.2956e-05   1.9660e-04   1.0264e+06   2.3020e+08   1.1615e+06
  1.7782e+00   1.7783e+00   5.7565e-01  -5.0204e-05  -5.5049e-05   6.2114e-06   1.1325e-05   1.9245e-04   1.0718e+06   2.4022e+08   1.2124e+06
  1.8165e+00   1.8167e+00   5.9698e-01  -1.2985e-05  -6.1762e-05  -1.4871e-05  -6.9590e-06   1.8880e-04   1.1141e+06   2.4962e+08   1.2599e+06
  1.8556e+00   1.8558e+00   6.1830e-01   8.1575e-05  -6.8628e-05   8.2968e-05  -6.3154e-05   1.8474e-04   1.1635e+06   2.6078e+08   1.3160e+06
  1.8956e+00   1.8958e+00   6.3962e-01  -7.9355e-05   1.1183e-04   1.0453e-04   1.2846e-05   1.8097e-04   1.2115e+06   2.7164e+08   1.3709e+06
  1.9365e+00   1.9367e+00   6.6095e-01   2.5854e-05  -1.2481e-04   1.8600e-04   3.9588e-05   1.7732e-04   1.2626e+06   2.8300e+08   1.4281e+06
  1.9782e+00   1.9784e+00   6.8227e-01  -4.4945e-05   6.7289e-05   4.8808e-05  -3.7111e-05   1.7360e-04   1.3181e+06   2.9529e+08   1.4907e+06
  2.0208e+00   2.0210e+00   7.0358e-01  -2.3409e-05   1.2344e-05   1.3712e-04   3.2064e-05   1.7013e-04   1.3720e+06   3.0745e+08   1.5518e+06
  2.0644e+00   2.0646e+00   7.2492e-01   9.1060e-05  -7.1213e-05   1.4588e-04  -2.6272e-05   1.6653e-04   1.4313e+06   3.2088e+08   1.6192e+06
  2.1089e+00   2.1091e+00   7.4623e-01   4.2618e-05  -7.9713e-05  -3.9287e-05  -1.3683e-04   1.6319e-04   1.4906e+06   3.3417e+08   1.6863e+06
  2.1543e+00   2.1546e+00   7.6756e-01   6.3363e-05  -5.5889e-05   3.0207e-05   1.8351e-05   1.5985e-04   1.5542e+06   3.4828e+08   1.7576e+06
  2.2008e+00   2.2010e+00   7.8888e-01   3.7023e-05  -1.6508e-05   1.9554e-05   2.1011e-04   1.5651e-04   1.6207e+06   3.6333e+08   1.8336e+06
  2.2482e+00   2.2484e+00   8.1021e-01  -2.5825e-05  -2.1560e-05  -6.4226e-05  -3.4215e-05   1.5336e-04   1.6890e+06   3.7833e+08   1.9100e+06
  2.2967e+00   2.2969e+00   8.3152e-01   5.4786e-05   8.4003e-05   3.2606e-05   5.7240e-06   1.5022e-04   1.7602e+06   3.9440e+08   1.9904e+06
  2.3462e+00   2.3464e+00   8.5285e-01  -3.1197e-05   1.4582e-04   7.9279e-05   3.2820e-05   1.4714e-04   1.8346e+06   4.1101e+08   2.0748e+06
  2.3967e+00   2.3969e+00   8.7417e-01   3.8273e-06  -3.5730e-06   1.6368e-04  -7.1322e-05   1.4401e-04   1.9147e+06   4.2906e+08   2.1654e+06
  2.4484e+00   2.4486e+00   8.9550e-01   5.2071e-05   1.0860e-04  -1.1803e-04   9.0305e-05   1.4108e-04   1.9961e+06   4.4720e+08   2.2572e+06
  2.5011e+00   2.5014e+00   9.1682e-01   9.1019e-05   1.2508e-04  -8.8851e-05  -2.2947e-06   1.3823e-04   2.0778e+06   4.6572e+08   2.3502e+06
  2.5550e+00   2.5553e+00   9.3814e-01  -2.7063e-05  -5.8222e-05   2.6407e-05   1.1028e-05   1.3548e-04   2.1654e+06   4.8485e+08   2.4479e+06
  2.6101e+00   2.6104e+00   9.5947e-01   2.2649e-06   3.9607e-07   1.1253e-04  -2.1002e-05   1.3261e-04   2.2576e+06   5.0608e+08   2.5540e+06
  2.6664e+00   2.6666e+00   9.8079e-01   1.0410e-04  -2.8008e-05  -2.3499e-05  -2.3900e-05   1.3001e-04   2.3512e+06   5.2652e+08   2.6580e+06
  2.7238e+00   2.7241e+00   1.0021e+00   1.3014e-04  -3.0545e-08   6.1479e-05  -3.0119e-05   1.2729e-04   2.4517e+06   5.4935e+08   2.7729e+06
  2.7825e+00   2.7828e+00   1.0234e+00  -5.1842e-05   4.4865e-05  -6.6477e-05   2.8308e-05   1.2467e-04   2.5544e+06   5.7259e+08   2.8897e+06
  2.8425e+00   2.8427e+00   1.0448e+00   4.5887e-05  -6.2607e-05   3.6322e-05  -1.5040e-05   1.2213e-04   2.6627e+06   5.9671e+08   3.0114e+06
  2.9038e+00   2.9040e+00   1.0661e+00   8.4773e-05  -4.1649e-05  -2.1060e-05  -1.1646e-06   1.1969e-04   2.7732e+06   6.2126e+08   3.1357e+06
  2.9663e+00   2.9666e+00   1.0874e+00   3.1478e-05   1.2993e-04  -1.1929e-05  -1.0128e-05   1.1718e-04   2.8925e+06   6.4835e+08   3.2721e+06
  3.0303e+00   3.0305e+00   1.1087e+00   7.4216e-05  -1.4219e-04  -2.9342e-05   6.9629e-05   1.1482e-04   3.0132e+06   6.7499e+08   3.4072e+06
  3.0956e+00   3.0959e+00   1.1301e+00   4.2636e-05  -6.2197e-06   5.4712e-05  -2.2812e-05   1.1244e-04   3.1419e+06   7.0394e+08   3.5531e+06
  3.1623e+00   3.1626e+00   1.1514e+00  -1.4544e-04   6.8871e-05  -3.2893e-05   1.8557e-05   1.1022e-04   3.2717e+06   7.3270e+08   3.6985e+06
  3.2305e+00   3.2308e+00   1.1727e+00  -1.1136e-05  -9.0126e-05  -7.2142e-06   8.7617e-05   1.0793e-04   3.4089e+06   7.6406e+08   3.8561e+06
  3.3001e+00   3.3004e+00   1.1940e+00   6.8056e-05   2.0719e-06   4.4215e-05  -6.5769e-05   1.0570e-04   3.5547e+06   7.9652e+08   4.0202e+06
  3.3712e+00   3.3715e+00   1.2153e+00   4.0864e-05   6.3973e-06  -2.6687e-05  -7.6497e-05   1.0361e-04   3.7017e+06   8.2916e+08   4.1853e+06
  3.4439e+00   3.4442e+00   1.2367e+00   1.4907e-05   5.8295e-05  -1.8063e-05   4.9457e-05   1.0148e-04   3.8587e+06   8.6429e+08   4.3625e+06
  3.5181e+00   3.5184e+00   1.2580e+00   2.6930e-05  -3.0391e-05  -6.0697e-05   4.3419e-05   9.9459e-05   4.0179e+06   8.9974e+08   4.5423e+06
  3.5939e+00   3.5942e+00   1.2793e+00   2.6541e-05  -1.2671e-05  -6.9685e-05   2.7855e-05   9.7393e-05   4.1885e+06   9.3843e+08   4.7365e+06
  3.6714e+00   3.6717e+00   1.3006e+00  -4.5871e-05  -1.2036e-05  -6.9667e-05  -2.6145e-05   9.5442e-05   4.3636e+06   9.7720e+08   4.9325e+06
  3.7505e+00   3.7508e+00   1.3220e+00   4.5577e-06   2.2091e-05  -3.5392e-06   4.0010e-05   9.3505e-05   4.5459e+06   1.0180e+09   5.1392e+06
  3.8313e+00   3.8317e+00   1.3433e+00   7.0064e-05  -1.7072e-05  -5.9473e-05   7.7158e-05   9.1617e-05   4.7339e+06   1.0604e+09   5.3525e+06
  3.9139e+00   3.9143e+00   1.3646e+00  -9.2117e-06  -6.8176e-06  -1.8808e-05   6.0175e-05   8.9711e-05   4.9374e+06   1.1060e+09   5.5828e+06
  3.9982e+00   3.9986e+00   1.3859e+00  -9.9745e-06  -3.9122e-05   1.0530e-04  -3.1117e-05   8.7915e-05   5.1408e+06   1.1516e+09   5.8131e+06
  4.0844e+00   4.0848e+00   1.4073e+00   1.4525e-05   1.3754e-05  -4.4659e-05  -9.2296e-06   8.6121e-05   5.3578e+06   1.2002e+09   6.0583e+06
  4.1724e+00   4.1729e+00   1.4286e+00  -6.2820e-06  -8.0126e-06  -5.1486e-05   3.8606e-05   8.4416e-05   5.5761e+06   1.2490e+09   6.3048e+06
  4.2624e+00   4.2627e+00   1.4499e+00   4.7160e-05  -3.6653e-05  -1.1646e-05   2.6966e-05   8.2691e-05   5.8120e+06   1.3018e+09   6.5716e+06
  4.3542e+00   4.3546e+00   1.4712e+00  -1.1087e-05   6.5989e-06   3.1533e-05  -2.6268e-05   8.0995e-05   6.0577e+06   1.3567e+09   6.8490e+06
  4.4481e+00   4.4485e+00   1.4925e+00   5.2065e-05   7.1004e-06  -8.3178e-05  -2.1464e-05   7.9386e-05   6.3082e+06   1.4124e+09   7.1300e+06
  4.5439e+00   4.5443e+00   1.5139e+00   6.5888e-05   1.5034e-05   5.2174e-05  -2.8296e-05   7.7733e-05   6.5755e+06   1.4731e+09   7.4355e+06
  4.6419e+00   4.6423e+00   1.5352e+00  -5.0957e-05  -2.3920e-05  -2.3520e-05  -7.8252e-05   7.6153e-05   6.8555e+06   1.5351e+09   7.7501e+06
  4.7419e+00   4.7423e+00   1.5565e+00   1.8525e-05  -6.8791e-07   1.3011e-05  -7.1294e-06   7.4647e-05   7.1335e+06   1.5975e+09   8.0645e+06
  4.8441e+00   4.8446e+00   1.5778e+00  -2.0064e-05  -1.7732e-05   2.0292e-05   2.7771e-05   7.3107e-05   7.4335e+06   1.6654e+09   8.4055e+06
  4.9485e+00   4.9490e+00   1.5992e+00  -9.9032e-06  -1.2367e-05  -2.3470e-05  -3.2140e-05   7.1625e-05   7.7454e+06   1.7352e+09   8.7589e+06
  5.0552e+00   5.0556e+00   1.6205e+00  -5.4428e-05   7.2818e-05  -2.5025e-05   5.5295e-05   7.0203e-05   8.0652e+06   1.8062e+09   9.1190e+06
  5.1641e+00   5.1646e+00   1.6418e+00   3.0612e-05  -2.1547e-05   2.3082e-05  -3.4560e-05   6.8780e-05   8.4021e+06   1.8819e+09   9.4996e+06
  5.2754e+00   5.2759e+00   1.6631e+00   8.9369e-06  -2.0600e-05   5.0962e-05   4.5716e-06   6.7402e-05   8.7499e+06   1.9594e+09   9.8924e+06
  5.3891e+00   5.3896e+00   1.6844e+00  -9.7233e-06   5.5191e-05   5.2166e-05  -5.6285e-06   6.6026e-05   9.1165e+06   2.0420e+09   1.0308e+07
  5.5052e+00   5.5057e+00   1.7058e+00   3.4796e-05   2.9540e-05   1.1383e-05   4.9976e-06   6.4705e-05   9.4964e+06   2.1260e+09   1.0734e+07
  5.6239e+00   5.6244e+00   1.7271e+00   9.3219e-06   8.9428e-06  -2.9331e-05  -1.2190e-05   6.3408e-05   9.8871e+06   2.2141e+09   1.1178e+07
  5.7451e+00   5.7456e+00   1.7484e+00  -1.8962e-05   5.0234e-05  -2.5777e-05   2.1160e-05   6.2093e-05   1.0310e+07   2.3089e+09   1.1657e+07
  5.8689e+00   5.8695e+00   1.7697e+00  -2.7088e-05  -8.6780e-06  -2.2014e-05   3.3129e-05   6.0863e-05   1.0732e+07   2.4031e+09   1.2131e+07
  5.9954e+00   5.9959e+00   1.7911e+00   1.2975e-05   3.9874e-05   2.2246e-05   7.2512e-06   5.9619e-05   1.1184e+07   2.5046e+09   1.2644e+07
  6.1246e+00   6.1252e+00   1.8124e+00   4.0833e-05   3.5156e-05   2.3629e-05  -1.3305e-05   5.8413e-05   1.1651e+07   2.6090e+09   1.3172e+07
  6.2566e+00   6.2572e+00   1.8337e+00  -5.1980e-06  -4.1229e-05  -1.7844e-05  -1.5619e-05   5.7235e-05   1.2135e+07   2.7176e+09   1.3721e+07
  6.3915e+00   6.3921e+00   1.8550e+00   4.6218e-05   1.0383e-05   1.9834e-05   6.8384e-06   5.6057e-05   1.2649e+07   2.8328e+09   1.4302e+07
  6.5292e+00   6.5298e+00   1.8764e+00   5.1184e-05  -1.9102e-05  -1.1097e-05  -1.3994e-05   5.4939e-05   1.3171e+07   2.9494e+09   1.4890e+07
  6.6699e+00   6.6705e+00   1.8977e+00  -2.9144e-05  -1.4156e-05   3.5247e-05   7.4998e-06   5.3821e-05   1.3728e+07   3.0733e+09   1.5517e+07
  6.8137e+00   6.8143e+00   1.9190e+00   1.8848e-05   3.4199e-05  -1.4215e-05  -3.0928e-05   5.2689e-05   1.4317e+07   3.2066e+09   1.6187e+07
  6.9605e+00   6.9612e+00   1.9403e+00   1.5565e-05  -3.0182e-05   2.9321e-05   5.3757e-05   5.1651e-05   1.4901e+07   3.3368e+09   1.6847e+07
  7.1105e+00   7.1112e+00   1.9617e+00  -2.5527e-06   1.0878e-06   1.9968e-05  -1.1230e-05   5.0581e-05   1.5541e+07   3.4796e+09   1.7568e+07
  7.2638e+00   7.2645e+00   1.9830e+00   9.7803e-06   1.0018e-05  -2.7191e-05   3.5599e-06   4.9537e-05   1.6201e+07   3.6279e+09   1.8315e+07
  7.4203e+00   7.4210e+00   2.0043e+00   3.9707e-05  -7.6341e-06   2.9977e-05  -7.8893e-07   4.8524e-05   1.6885e+07   3.7805e+09   1.9087e+07
  7.5803e+00   7.5809e+00   2.0256e+00  -2.6340e-05  -4.2042e-05  -7.1757e-07   4.1404e-05   4.7494e-05   1.7617e+07   3.9463e+09   1.9921e+07
  7.7436e+00   7.7443e+00   2.0469e+00  -1.0215e-05  -1.8214e-05  -6.7846e-06   2.1001e-05   4.6546e-05   1.8347e+07   4.1090e+09   2.0744e+07
  7.9105e+00   7.9113e+00   2.0683e+00  -7.9421e-06   4.6142e-06   2.5302e-05  -9.1191e-06   4.5572e-05   1.9140e+07   4.2862e+09   2.1638e+07
  8.0810e+00   8.0818e+00   2.0896e+00  -1.6165e-05  -3.9760e-06   1.5996e-05  -2.5852e-06   4.4629e-05   1.9955e+07   4.4695e+09   2.2564e+07
  8.2552e+00   8.2560e+00   2.1109e+00  -2.3857e-05  -2.9508e-05   4.0193e-06   8.2847e-06   4.3717e-05   2.0802e+07   4.6577e+09   2.3517e+07
  8.4331e+00   8.4339e+00   2.1322e+00   1.0489e-05   4.9146e-06   3.0672e-05   4.3488e-05   4.2812e-05   2.1683e+07   4.8563e+09   2.4517e+07
  8.6148e+00   8.6156e+00   2.1536e+00   2.2788e-05  -2.3756e-05  -1.8563e-05   7.9907e-06   4.1933e-05   2.2610e+07   5.0627e+09   2.5561e+07
  8.8005e+00   8.8013e+00   2.1749e+00  -1.7977e-05   2.4580e-05  -2.7848e-05   4.8228e-05   4.1077e-05   2.3560e+07   5.2754e+09   2.6637e+07
  8.9902e+00   8.9910e+00   2.1962e+00   7.6814e-06  -1.9305e-05   1.9546e-05   2.3595e-05   4.0233e-05   2.4565e+07   5.4992e+09   2.7767e+07
  9.1839e+00   9.1848e+00   2.2175e+00  -1.7889e-05   3.9489e-05   1.1505e-05   3.7927e-05   3.9398e-05   2.5618e+07   5.7348e+09   2.8960e+07
  9.3819e+00   9.3827e+00   2.2389e+00   1.8567e-06  -3.4380e-06  -3.1974e-06   5.6165e-06   3.8583e-05   2.6704e+07   5.9797e+09   3.0192e+07
  9.5841e+00   9.5850e+00   2.2602e+00  -2.9365e-05  -2.7822e-06   3.8838e-06  -2.0892e-05   3.7785e-05   2.7846e+07   6.2348e+09   3.1481e+07
