KIDS_339p3_m35p1 338.716216216 339.932432433 -35.6099 -34.6209
KIDS_340p5_m35p1 339.932432433 341.148648649 -35.6099 -34.6209
KIDS_341p8_m35p1 341.148648649 342.364864865 -35.6099 -34.6209
KIDS_343p0_m35p1 342.364864865 343.581081081 -35.6099 -34.6209
KIDS_344p2_m35p1 343.581081081 344.797297297 -35.6099 -34.6209
KIDS_345p4_m35p1 344.797297297 346.013513514 -35.6099 -34.6209
KIDS_346p6_m35p1 346.013513514 347.22972973 -35.6099 -34.6209
KIDS_347p8_m35p1 347.22972973 348.445945946 -35.6099 -34.6209
KIDS_349p1_m35p1 348.445945946 349.662162162 -35.6099 -34.6209
KIDS_350p3_m35p1 349.662162162 350.878378378 -35.6099 -34.6209
KIDS_351p5_m35p1 350.878378378 352.094594594 -35.6099 -34.6209
KIDS_352p7_m35p1 352.094594594 353.310810811 -35.6099 -34.6209
KIDS_353p9_m35p1 353.310810811 354.527027027 -35.6099 -34.6209
KIDS_355p1_m35p1 354.527027027 355.743243243 -35.6099 -34.6209
KIDS_356p4_m35p1 355.743243243 356.959459459 -35.6099 -34.6209
KIDS_357p6_m35p1 356.959459459 358.175675676 -35.6099 -34.6209
KIDS_358p8_m35p1 358.175675676 359.392129573 -35.6099 -34.6209
KIDS_0p0_m35p1 359.392129573 0.608108108 -35.6099 -34.6209
KIDS_1p2_m34p1 0.6 1.8 -34.6209 -33.6319
KIDS_2p4_m34p1 1.8 3.0 -34.6209 -33.6319
KIDS_3p6_m34p1 3.0 4.2 -34.6209 -33.6319
KIDS_4p8_m34p1 4.2 5.4 -34.6209 -33.6319
KIDS_6p0_m34p1 5.4 6.6 -34.6209 -33.6319
KIDS_7p2_m34p1 6.6 7.8 -34.6209 -33.6319
KIDS_8p4_m34p1 7.8 9.0 -34.6209 -33.6319
KIDS_9p6_m34p1 9.0 10.2 -34.6209 -33.6319
KIDS_10p8_m34p1 10.2 11.4 -34.6209 -33.6319
KIDS_12p0_m34p1 11.4 12.6 -34.6209 -33.6319
KIDS_13p2_m34p1 12.6 13.8 -34.6209 -33.6319
KIDS_14p4_m34p1 13.8 15.0 -34.6209 -33.6319
KIDS_15p6_m34p1 15.0 16.2 -34.6209 -33.6319
KIDS_16p8_m34p1 16.2 17.4 -34.6209 -33.6319
KIDS_18p0_m34p1 17.4 18.6 -34.6209 -33.6319
KIDS_19p2_m34p1 18.6 19.8 -34.6209 -33.6319
KIDS_20p4_m34p1 19.8 21.0 -34.6209 -33.6319
KIDS_21p6_m34p1 21.0 22.2 -34.6209 -33.6319
KIDS_22p8_m34p1 22.2 23.4 -34.6209 -33.6319
KIDS_24p0_m34p1 23.4 24.6 -34.6209 -33.6319
KIDS_25p2_m34p1 24.6 25.8 -34.6209 -33.6319
KIDS_26p4_m34p1 25.8 27.0 -34.6209 -33.6319
KIDS_27p6_m34p1 27.0 28.2 -34.6209 -33.6319
KIDS_28p8_m34p1 28.2 29.4 -34.6209 -33.6319
KIDS_30p0_m34p1 29.4 30.6 -34.6209 -33.6319
KIDS_31p2_m34p1 30.6 31.8 -34.6209 -33.6319
KIDS_32p4_m34p1 31.8 33.0 -34.6209 -33.6319
KIDS_33p6_m34p1 33.0 34.2 -34.6209 -33.6319
KIDS_34p8_m34p1 34.2 35.4 -34.6209 -33.6319
KIDS_36p0_m34p1 35.4 36.6 -34.6209 -33.6319
KIDS_37p2_m34p1 36.6 37.8 -34.6209 -33.6319
KIDS_38p4_m34p1 37.8 39.0 -34.6209 -33.6319
KIDS_39p6_m34p1 39.0 40.2 -34.6209 -33.6319
KIDS_40p8_m34p1 40.2 41.4 -34.6209 -33.6319
KIDS_42p0_m34p1 41.4 42.6 -34.6209 -33.6319
KIDS_43p2_m34p1 42.6 43.8 -34.6209 -33.6319
KIDS_44p4_m34p1 43.8 45.0 -34.6209 -33.6319
KIDS_45p6_m34p1 45.0 46.2 -34.6209 -33.6319
KIDS_46p8_m34p1 46.2 47.4 -34.6209 -33.6319
KIDS_48p0_m34p1 47.4 48.6 -34.6209 -33.6319
KIDS_49p2_m34p1 48.6 49.8 -34.6209 -33.6319
KIDS_50p4_m34p1 49.8 51.0 -34.6209 -33.6319
KIDS_51p6_m34p1 51.0 52.2 -34.6209 -33.6319
KIDS_52p8_m34p1 52.2 53.4160892021 -34.6209 -33.6319
KIDS_330p0_m34p1 329.383910798 330.6 -34.6209 -33.6319
KIDS_331p2_m34p1 330.6 331.8 -34.6209 -33.6319
KIDS_332p4_m34p1 331.8 333.0 -34.6209 -33.6319
KIDS_333p6_m34p1 333.0 334.2 -34.6209 -33.6319
KIDS_334p8_m34p1 334.2 335.4 -34.6209 -33.6319
KIDS_336p0_m34p1 335.4 336.6 -34.6209 -33.6319
KIDS_337p2_m34p1 336.6 337.8 -34.6209 -33.6319
KIDS_338p4_m34p1 337.8 339.0 -34.6209 -33.6319
KIDS_339p6_m34p1 339.0 340.2 -34.6209 -33.6319
KIDS_340p8_m34p1 340.2 341.4 -34.6209 -33.6319
KIDS_342p0_m34p1 341.4 342.6 -34.6209 -33.6319
KIDS_343p2_m34p1 342.6 343.8 -34.6209 -33.6319
KIDS_344p4_m34p1 343.8 345.0 -34.6209 -33.6319
KIDS_345p6_m34p1 345.0 346.2 -34.6209 -33.6319
KIDS_346p8_m34p1 346.2 347.4 -34.6209 -33.6319
KIDS_348p0_m34p1 347.4 348.6 -34.6209 -33.6319
KIDS_349p2_m34p1 348.6 349.8 -34.6209 -33.6319
KIDS_350p4_m34p1 349.8 351.0 -34.6209 -33.6319
KIDS_351p6_m34p1 351.0 352.2 -34.6209 -33.6319
KIDS_352p8_m34p1 352.2 353.4 -34.6209 -33.6319
KIDS_354p0_m34p1 353.4 354.6 -34.6209 -33.6319
KIDS_355p2_m34p1 354.6 355.8 -34.6209 -33.6319
KIDS_356p4_m34p1 355.8 357.0 -34.6209 -33.6319
KIDS_357p6_m34p1 357.0 358.2 -34.6209 -33.6319
KIDS_358p8_m34p1 358.2 359.400044601 -34.6209 -33.6319
KIDS_0p0_m34p1 359.400044601 0.6 -34.6209 -33.6319
KIDS_1p2_m33p1 0.594059406 1.782178218 -33.6319 -32.6429
KIDS_2p4_m33p1 1.782178218 2.97029703 -33.6319 -32.6429
KIDS_3p6_m33p1 2.97029703 4.158415842 -33.6319 -32.6429
KIDS_4p8_m33p1 4.158415842 5.3465346535 -33.6319 -32.6429
KIDS_5p9_m33p1 5.3465346535 6.534653465 -33.6319 -32.6429
KIDS_7p1_m33p1 6.534653465 7.722772277 -33.6319 -32.6429
KIDS_8p3_m33p1 7.722772277 8.910891089 -33.6319 -32.6429
KIDS_9p5_m33p1 8.910891089 10.099009901 -33.6319 -32.6429
KIDS_10p7_m33p1 10.099009901 11.287128713 -33.6319 -32.6429
KIDS_11p9_m33p1 11.287128713 12.475247525 -33.6319 -32.6429
KIDS_13p1_m33p1 12.475247525 13.663366337 -33.6319 -32.6429
KIDS_14p3_m33p1 13.663366337 14.8514851485 -33.6319 -32.6429
KIDS_15p4_m33p1 14.8514851485 16.03960396 -33.6319 -32.6429
KIDS_16p6_m33p1 16.03960396 17.227722772 -33.6319 -32.6429
KIDS_17p8_m33p1 17.227722772 18.415841584 -33.6319 -32.6429
KIDS_19p0_m33p1 18.415841584 19.603960396 -33.6319 -32.6429
KIDS_20p2_m33p1 19.603960396 20.792079208 -33.6319 -32.6429
KIDS_21p4_m33p1 20.792079208 21.98019802 -33.6319 -32.6429
KIDS_22p6_m33p1 21.98019802 23.168316832 -33.6319 -32.6429
KIDS_23p8_m33p1 23.168316832 24.3564356435 -33.6319 -32.6429
KIDS_25p0_m33p1 24.3564356435 25.544554455 -33.6319 -32.6429
KIDS_26p1_m33p1 25.544554455 26.732673267 -33.6319 -32.6429
KIDS_27p3_m33p1 26.732673267 27.920792079 -33.6319 -32.6429
KIDS_28p5_m33p1 27.920792079 29.108910891 -33.6319 -32.6429
KIDS_29p7_m33p1 29.108910891 30.297029703 -33.6319 -32.6429
KIDS_30p9_m33p1 30.297029703 31.485148515 -33.6319 -32.6429
KIDS_32p1_m33p1 31.485148515 32.673267327 -33.6319 -32.6429
KIDS_33p3_m33p1 32.673267327 33.861386139 -33.6319 -32.6429
KIDS_34p5_m33p1 33.861386139 35.0495049505 -33.6319 -32.6429
KIDS_35p6_m33p1 35.0495049505 36.237623762 -33.6319 -32.6429
KIDS_36p8_m33p1 36.237623762 37.425742574 -33.6319 -32.6429
KIDS_38p0_m33p1 37.425742574 38.613861386 -33.6319 -32.6429
KIDS_39p2_m33p1 38.613861386 39.801980198 -33.6319 -32.6429
KIDS_40p4_m33p1 39.801980198 40.99009901 -33.6319 -32.6429
KIDS_41p6_m33p1 40.99009901 42.178217822 -33.6319 -32.6429
KIDS_42p8_m33p1 42.178217822 43.366336634 -33.6319 -32.6429
KIDS_44p0_m33p1 43.366336634 44.554455446 -33.6319 -32.6429
KIDS_45p1_m33p1 44.554455446 45.7425742575 -33.6319 -32.6429
KIDS_46p3_m33p1 45.7425742575 46.930693069 -33.6319 -32.6429
KIDS_47p5_m33p1 46.930693069 48.118811881 -33.6319 -32.6429
KIDS_48p7_m33p1 48.118811881 49.306930693 -33.6319 -32.6429
KIDS_49p9_m33p1 49.306930693 50.495049505 -33.6319 -32.6429
KIDS_51p1_m33p1 50.495049505 51.683168317 -33.6319 -32.6429
KIDS_52p3_m33p1 51.683168317 52.871287129 -33.6319 -32.6429
KIDS_53p5_m33p1 52.871287129 54.0744018727 -33.6319 -32.6429
KIDS_330p3_m33p1 329.687974365 330.891089109 -33.6319 -32.6429
KIDS_331p5_m33p1 330.891089109 332.079207921 -33.6319 -32.6429
KIDS_332p7_m33p1 332.079207921 333.267326733 -33.6319 -32.6429
KIDS_333p9_m33p1 333.267326733 334.455445544 -33.6319 -32.6429
KIDS_335p0_m33p1 334.455445544 335.643564356 -33.6319 -32.6429
KIDS_336p2_m33p1 335.643564356 336.831683168 -33.6319 -32.6429
KIDS_337p4_m33p1 336.831683168 338.01980198 -33.6319 -32.6429
KIDS_338p6_m33p1 338.01980198 339.207920792 -33.6319 -32.6429
KIDS_339p8_m33p1 339.207920792 340.396039604 -33.6319 -32.6429
KIDS_341p0_m33p1 340.396039604 341.584158416 -33.6319 -32.6429
KIDS_342p2_m33p1 341.584158416 342.772277228 -33.6319 -32.6429
KIDS_343p4_m33p1 342.772277228 343.96039604 -33.6319 -32.6429
KIDS_344p6_m33p1 343.96039604 345.148514852 -33.6319 -32.6429
KIDS_345p7_m33p1 345.148514852 346.336633663 -33.6319 -32.6429
KIDS_346p9_m33p1 346.336633663 347.524752475 -33.6319 -32.6429
KIDS_348p1_m33p1 347.524752475 348.712871287 -33.6319 -32.6429
KIDS_349p3_m33p1 348.712871287 349.900990099 -33.6319 -32.6429
KIDS_350p5_m33p1 349.900990099 351.089108911 -33.6319 -32.6429
KIDS_351p7_m33p1 351.089108911 352.277227723 -33.6319 -32.6429
KIDS_352p9_m33p1 352.277227723 353.465346535 -33.6319 -32.6429
KIDS_354p1_m33p1 353.465346535 354.653465347 -33.6319 -32.6429
KIDS_355p2_m33p1 354.653465347 355.841584158 -33.6319 -32.6429
KIDS_356p4_m33p1 355.841584158 357.02970297 -33.6319 -32.6429
KIDS_357p6_m33p1 357.02970297 358.217821782 -33.6319 -32.6429
KIDS_358p8_m33p1 358.217821782 359.405968263 -33.6319 -32.6429
KIDS_0p0_m33p1 359.405968263 0.594059406 -33.6319 -32.6429
KIDS_1p2_m32p1 0.588235294 1.764705882 -32.6429 -31.65385
KIDS_2p4_m32p1 1.764705882 2.9411764705 -32.6429 -31.65385
KIDS_3p5_m32p1 2.9411764705 4.117647059 -32.6429 -31.65385
KIDS_4p7_m32p1 4.117647059 5.294117647 -32.6429 -31.65385
KIDS_5p9_m32p1 5.294117647 6.470588235 -32.6429 -31.65385
KIDS_7p1_m32p1 6.470588235 7.6470588235 -32.6429 -31.65385
KIDS_8p2_m32p1 7.6470588235 8.823529412 -32.6429 -31.65385
KIDS_9p4_m32p1 8.823529412 10.0 -32.6429 -31.65385
KIDS_10p6_m32p1 10.0 11.176470588 -32.6429 -31.65385
KIDS_11p8_m32p1 11.176470588 12.3529411765 -32.6429 -31.65385
KIDS_12p9_m32p1 12.3529411765 13.529411765 -32.6429 -31.65385
KIDS_14p1_m32p1 13.529411765 14.705882353 -32.6429 -31.65385
KIDS_15p3_m32p1 14.705882353 15.882352941 -32.6429 -31.65385
KIDS_16p5_m32p1 15.882352941 17.0588235295 -32.6429 -31.65385
KIDS_17p6_m32p1 17.0588235295 18.235294118 -32.6429 -31.65385
KIDS_18p8_m32p1 18.235294118 19.411764706 -32.6429 -31.65385
KIDS_20p0_m32p1 19.411764706 20.588235294 -32.6429 -31.65385
KIDS_21p2_m32p1 20.588235294 21.764705882 -32.6429 -31.65385
KIDS_22p4_m32p1 21.764705882 22.9411764705 -32.6429 -31.65385
KIDS_23p5_m32p1 22.9411764705 24.117647059 -32.6429 -31.65385
KIDS_24p7_m32p1 24.117647059 25.294117647 -32.6429 -31.65385
KIDS_25p9_m32p1 25.294117647 26.470588235 -32.6429 -31.65385
KIDS_27p1_m32p1 26.470588235 27.6470588235 -32.6429 -31.65385
KIDS_28p2_m32p1 27.6470588235 28.823529412 -32.6429 -31.65385
KIDS_29p4_m32p1 28.823529412 30.0 -32.6429 -31.65385
KIDS_30p6_m32p1 30.0 31.176470588 -32.6429 -31.65385
KIDS_31p8_m32p1 31.176470588 32.3529411765 -32.6429 -31.65385
KIDS_32p9_m32p1 32.3529411765 33.529411765 -32.6429 -31.65385
KIDS_34p1_m32p1 33.529411765 34.705882353 -32.6429 -31.65385
KIDS_35p3_m32p1 34.705882353 35.882352941 -32.6429 -31.65385
KIDS_36p5_m32p1 35.882352941 37.058823529 -32.6429 -31.65385
KIDS_37p6_m32p1 37.058823529 38.2352941175 -32.6429 -31.65385
KIDS_38p8_m32p1 38.2352941175 39.411764706 -32.6429 -31.65385
KIDS_40p0_m32p1 39.411764706 40.588235294 -32.6429 -31.65385
KIDS_41p2_m32p1 40.588235294 41.7647058825 -32.6429 -31.65385
KIDS_42p4_m32p1 41.7647058825 42.941176471 -32.6429 -31.65385
KIDS_43p5_m32p1 42.941176471 44.117647059 -32.6429 -31.65385
KIDS_44p7_m32p1 44.117647059 45.294117647 -32.6429 -31.65385
KIDS_45p9_m32p1 45.294117647 46.470588235 -32.6429 -31.65385
KIDS_47p1_m32p1 46.470588235 47.6470588235 -32.6429 -31.65385
KIDS_48p2_m32p1 47.6470588235 48.823529412 -32.6429 -31.65385
KIDS_49p4_m32p1 48.823529412 50.0 -32.6429 -31.65385
KIDS_50p6_m32p1 50.0 51.176470588 -32.6429 -31.65385
KIDS_51p8_m32p1 51.176470588 52.3529411765 -32.6429 -31.65385
KIDS_52p9_m32p1 52.3529411765 53.5435341855 -32.6429 -31.65385
KIDS_329p4_m32p1 328.809406992 330.0 -32.6429 -31.65385
KIDS_330p6_m32p1 330.0 331.176470588 -32.6429 -31.65385
KIDS_331p8_m32p1 331.176470588 332.352941176 -32.6429 -31.65385
KIDS_332p9_m32p1 332.352941176 333.529411765 -32.6429 -31.65385
KIDS_334p1_m32p1 333.529411765 334.705882353 -32.6429 -31.65385
KIDS_335p3_m32p1 334.705882353 335.882352941 -32.6429 -31.65385
KIDS_336p5_m32p1 335.882352941 337.05882353 -32.6429 -31.65385
KIDS_337p6_m32p1 337.05882353 338.235294118 -32.6429 -31.65385
KIDS_338p8_m32p1 338.235294118 339.411764706 -32.6429 -31.65385
KIDS_340p0_m32p1 339.411764706 340.588235294 -32.6429 -31.65385
KIDS_341p2_m32p1 340.588235294 341.764705882 -32.6429 -31.65385
KIDS_342p4_m32p1 341.764705882 342.94117647 -32.6429 -31.65385
KIDS_343p5_m32p1 342.94117647 344.117647059 -32.6429 -31.65385
KIDS_344p7_m32p1 344.117647059 345.294117647 -32.6429 -31.65385
KIDS_345p9_m32p1 345.294117647 346.470588235 -32.6429 -31.65385
KIDS_347p1_m32p1 346.470588235 347.647058824 -32.6429 -31.65385
KIDS_348p2_m32p1 347.647058824 348.823529412 -32.6429 -31.65385
KIDS_349p4_m32p1 348.823529412 350.0 -32.6429 -31.65385
KIDS_350p6_m32p1 350.0 351.176470588 -32.6429 -31.65385
KIDS_351p8_m32p1 351.176470588 352.352941176 -32.6429 -31.65385
KIDS_352p9_m32p1 352.352941176 353.529411765 -32.6429 -31.65385
KIDS_354p1_m32p1 353.529411765 354.705882353 -32.6429 -31.65385
KIDS_355p3_m32p1 354.705882353 355.882352941 -32.6429 -31.65385
KIDS_356p5_m32p1 355.882352941 357.05882353 -32.6429 -31.65385
KIDS_357p6_m32p1 357.05882353 358.235294118 -32.6429 -31.65385
KIDS_358p8_m32p1 358.235294118 359.411943563 -32.6429 -31.65385
KIDS_0p0_m32p1 359.411943563 0.588235294 -32.6429 -31.65385
KIDS_1p2_m31p2 0.582524272 1.7475728155 -31.65385 -30.6648
KIDS_2p3_m31p2 1.7475728155 2.912621359 -31.65385 -30.6648
KIDS_3p5_m31p2 2.912621359 4.077669903 -31.65385 -30.6648
KIDS_4p7_m31p2 4.077669903 5.2427184465 -31.65385 -30.6648
KIDS_5p8_m31p2 5.2427184465 6.40776699 -31.65385 -30.6648
KIDS_7p0_m31p2 6.40776699 7.572815534 -31.65385 -30.6648
KIDS_8p2_m31p2 7.572815534 8.737864078 -31.65385 -30.6648
KIDS_9p3_m31p2 8.737864078 9.9029126215 -31.65385 -30.6648
KIDS_10p5_m31p2 9.9029126215 11.067961165 -31.65385 -30.6648
KIDS_11p7_m31p2 11.067961165 12.233009709 -31.65385 -30.6648
KIDS_12p8_m31p2 12.233009709 13.3980582525 -31.65385 -30.6648
KIDS_14p0_m31p2 13.3980582525 14.563106796 -31.65385 -30.6648
KIDS_15p1_m31p2 14.563106796 15.72815534 -31.65385 -30.6648
KIDS_16p3_m31p2 15.72815534 16.8932038835 -31.65385 -30.6648
KIDS_17p5_m31p2 16.8932038835 18.058252427 -31.65385 -30.6648
KIDS_18p6_m31p2 18.058252427 19.223300971 -31.65385 -30.6648
KIDS_19p8_m31p2 19.223300971 20.3883495145 -31.65385 -30.6648
KIDS_21p0_m31p2 20.3883495145 21.553398058 -31.65385 -30.6648
KIDS_22p1_m31p2 21.553398058 22.718446602 -31.65385 -30.6648
KIDS_23p3_m31p2 22.718446602 23.883495146 -31.65385 -30.6648
KIDS_24p5_m31p2 23.883495146 25.0485436895 -31.65385 -30.6648
KIDS_25p6_m31p2 25.0485436895 26.213592233 -31.65385 -30.6648
KIDS_26p8_m31p2 26.213592233 27.3786407765 -31.65385 -30.6648
KIDS_28p0_m31p2 27.3786407765 28.54368932 -31.65385 -30.6648
KIDS_29p1_m31p2 28.54368932 29.708737864 -31.65385 -30.6648
KIDS_30p3_m31p2 29.708737864 30.873786408 -31.65385 -30.6648
KIDS_31p5_m31p2 30.873786408 32.0388349515 -31.65385 -30.6648
KIDS_32p6_m31p2 32.0388349515 33.203883495 -31.65385 -30.6648
KIDS_33p8_m31p2 33.203883495 34.368932039 -31.65385 -30.6648
KIDS_35p0_m31p2 34.368932039 35.5339805825 -31.65385 -30.6648
KIDS_36p1_m31p2 35.5339805825 36.699029126 -31.65385 -30.6648
KIDS_37p3_m31p2 36.699029126 37.86407767 -31.65385 -30.6648
KIDS_38p4_m31p2 37.86407767 39.0291262135 -31.65385 -30.6648
KIDS_39p6_m31p2 39.0291262135 40.194174757 -31.65385 -30.6648
KIDS_40p8_m31p2 40.194174757 41.359223301 -31.65385 -30.6648
KIDS_41p9_m31p2 41.359223301 42.5242718445 -31.65385 -30.6648
KIDS_43p1_m31p2 42.5242718445 43.689320388 -31.65385 -30.6648
KIDS_44p3_m31p2 43.689320388 44.854368932 -31.65385 -30.6648
KIDS_45p4_m31p2 44.854368932 46.019417476 -31.65385 -30.6648
KIDS_46p6_m31p2 46.019417476 47.1844660195 -31.65385 -30.6648
KIDS_47p8_m31p2 47.1844660195 48.349514563 -31.65385 -30.6648
KIDS_48p9_m31p2 48.349514563 49.514563107 -31.65385 -30.6648
KIDS_50p1_m31p2 49.514563107 50.6796116505 -31.65385 -30.6648
KIDS_51p3_m31p2 50.6796116505 51.844660194 -31.65385 -30.6648
KIDS_52p4_m31p2 51.844660194 53.0231652682 -31.65385 -30.6648
KIDS_329p7_m31p2 329.112757062 330.291262136 -31.65385 -30.6648
KIDS_330p9_m31p2 330.291262136 331.45631068 -31.65385 -30.6648
KIDS_332p0_m31p2 331.45631068 332.621359223 -31.65385 -30.6648
KIDS_333p2_m31p2 332.621359223 333.786407767 -31.65385 -30.6648
KIDS_334p4_m31p2 333.786407767 334.951456311 -31.65385 -30.6648
KIDS_335p5_m31p2 334.951456311 336.116504855 -31.65385 -30.6648
KIDS_336p7_m31p2 336.116504855 337.281553398 -31.65385 -30.6648
KIDS_337p9_m31p2 337.281553398 338.446601942 -31.65385 -30.6648
KIDS_339p0_m31p2 338.446601942 339.611650486 -31.65385 -30.6648
KIDS_340p2_m31p2 339.611650486 340.776699029 -31.65385 -30.6648
KIDS_341p4_m31p2 340.776699029 341.941747573 -31.65385 -30.6648
KIDS_342p5_m31p2 341.941747573 343.106796116 -31.65385 -30.6648
KIDS_343p7_m31p2 343.106796116 344.27184466 -31.65385 -30.6648
KIDS_344p9_m31p2 344.27184466 345.436893204 -31.65385 -30.6648
KIDS_346p0_m31p2 345.436893204 346.601941748 -31.65385 -30.6648
KIDS_347p2_m31p2 346.601941748 347.766990291 -31.65385 -30.6648
KIDS_348p3_m31p2 347.766990291 348.932038835 -31.65385 -30.6648
KIDS_349p5_m31p2 348.932038835 350.097087378 -31.65385 -30.6648
KIDS_350p7_m31p2 350.097087378 351.262135922 -31.65385 -30.6648
KIDS_351p8_m31p2 351.262135922 352.427184466 -31.65385 -30.6648
KIDS_353p0_m31p2 352.427184466 353.59223301 -31.65385 -30.6648
KIDS_354p2_m31p2 353.59223301 354.757281553 -31.65385 -30.6648
KIDS_355p3_m31p2 354.757281553 355.922330097 -31.65385 -30.6648
KIDS_356p5_m31p2 355.922330097 357.087378641 -31.65385 -30.6648
KIDS_357p7_m31p2 357.087378641 358.252427184 -31.65385 -30.6648
KIDS_358p8_m31p2 358.252427184 359.417466129 -31.65385 -30.6648
KIDS_0p0_m31p2 359.417466129 0.582524272 -31.65385 -30.6648
KIDS_1p2_m30p2 0.575079872 1.7252396165 -30.6648 -29.6758
KIDS_2p3_m30p2 1.7252396165 2.875399361 -30.6648 -29.6758
KIDS_3p5_m30p2 2.875399361 4.0255591055 -30.6648 -29.6758
KIDS_4p6_m30p2 4.0255591055 5.17571885 -30.6648 -29.6758
KIDS_5p8_m30p2 5.17571885 6.325878594 -30.6648 -29.6758
KIDS_6p9_m30p2 6.325878594 7.4760383385 -30.6648 -29.6758
KIDS_8p1_m30p2 7.4760383385 8.626198083 -30.6648 -29.6758
KIDS_9p2_m30p2 8.626198083 9.7763578275 -30.6648 -29.6758
KIDS_10p4_m30p2 9.7763578275 10.926517572 -30.6648 -29.6758
KIDS_11p5_m30p2 10.926517572 12.076677316 -30.6648 -29.6758
KIDS_12p7_m30p2 12.076677316 13.2268370605 -30.6648 -29.6758
KIDS_13p8_m30p2 13.2268370605 14.376996805 -30.6648 -29.6758
KIDS_15p0_m30p2 14.376996805 15.5271565495 -30.6648 -29.6758
KIDS_16p1_m30p2 15.5271565495 16.677316294 -30.6648 -29.6758
KIDS_17p3_m30p2 16.677316294 17.827476038 -30.6648 -29.6758
KIDS_18p4_m30p2 17.827476038 18.9776357825 -30.6648 -29.6758
KIDS_19p6_m30p2 18.9776357825 20.127795527 -30.6648 -29.6758
KIDS_20p7_m30p2 20.127795527 21.2779552715 -30.6648 -29.6758
