1 1	2 2	0		1 7	2 0	0		8.043857702e-06	0.0000000000e+00
1 1	2 2	0		1 7	2 0	1		-4.18129438e-06	0.0000000000e+00
1 1	2 2	0		1 7	2 0	2		-2.982588687e-06	0.0000000000e+00
1 1	2 2	0		1 7	2 0	3		-1.496671621e-06	0.0000000000e+00
1 1	2 2	0		1 7	2 0	4		-9.616802935e-07	0.0000000000e+00
1 1	2 2	0		1 7	2 0	5		-4.283257931e-07	0.0000000000e+00
1 1	2 2	0		1 7	2 0	6		-1.295408758e-07	0.0000000000e+00
1 1	2 2	0		1 7	2 0	7		-1.836661835e-07	0.0000000000e+00
1 1	2 2	0		2 2	2 2	0		1.074934023e-89	0.0000000000e+00
1 1	2 2	0		2 2	2 2	1		  1.9772205e-89	0.0000000000e+00
1 1	2 2	0		2 2	2 2	2		2.085324699e-89	0.0000000000e+00
1 1	2 2	0		2 2	2 2	3		-8.625327298e-90	0.0000000000e+00
1 1	2 2	0		2 2	2 2	4		-2.950969814e-89	0.0000000000e+00
1 1	2 2	0		2 2	2 2	5		-4.382161676e-89	0.0000000000e+00
1 1	2 2	0		2 2	2 2	6		-1.658505157e-88	0.0000000000e+00
1 1	2 2	0		2 2	2 2	7		-3.041908688e-88	0.0000000000e+00
1 1	2 2	0		2 3	2 0	0		1.166418437e-90	0.0000000000e+00
1 1	2 2	0		2 3	2 0	1		-2.138770032e-90	0.0000000000e+00
1 1	2 2	0		2 3	2 0	2		-2.055550342e-89	0.0000000000e+00
1 1	2 2	0		2 3	2 0	3		-5.995038723e-89	0.0000000000e+00
1 1	2 2	0		2 3	2 0	4		-7.689893044e-89	0.0000000000e+00
1 1	2 2	0		2 3	2 0	5		-7.840580942e-89	0.0000000000e+00
1 1	2 2	0		2 3	2 0	6		-1.33436224e-88	0.0000000000e+00
1 1	2 2	0		2 3	2 0	7		-2.010413907e-89	0.0000000000e+00
1 1	2 2	0		2 4	2 0	0		1.166418437e-90	0.0000000000e+00
1 1	2 2	0		2 4	2 0	1		-2.138770032e-90	0.0000000000e+00
1 1	2 2	0		2 4	2 0	2		-2.055550342e-89	0.0000000000e+00
1 1	2 2	0		2 4	2 0	3		-5.995038723e-89	0.0000000000e+00
1 1	2 2	0		2 4	2 0	4		-7.689893044e-89	0.0000000000e+00
1 1	2 2	0		2 4	2 0	5		-7.840580942e-89	0.0000000000e+00
1 1	2 2	0		2 4	2 0	6		-1.33436224e-88	0.0000000000e+00
1 1	2 2	0		2 4	2 0	7		-2.010413907e-89	0.0000000000e+00
1 1	2 2	0		2 5	2 0	0		1.166418437e-90	0.0000000000e+00
1 1	2 2	0		2 5	2 0	1		-2.138770032e-90	0.0000000000e+00
1 1	2 2	0		2 5	2 0	2		-2.055550342e-89	0.0000000000e+00
1 1	2 2	0		2 5	2 0	3		-5.995038723e-89	0.0000000000e+00
1 1	2 2	0		2 5	2 0	4		-7.689893044e-89	0.0000000000e+00
1 1	2 2	0		2 5	2 0	5		-7.840580942e-89	0.0000000000e+00
1 1	2 2	0		2 5	2 0	6		-1.33436224e-88	0.0000000000e+00
1 1	2 2	0		2 5	2 0	7		-2.010413907e-89	0.0000000000e+00
1 1	2 2	0		2 6	2 0	0		1.166418437e-90	0.0000000000e+00
1 1	2 2	0		2 6	2 0	1		-2.138770032e-90	0.0000000000e+00
1 1	2 2	0		2 6	2 0	2		-2.055550342e-89	0.0000000000e+00
1 1	2 2	0		2 6	2 0	3		-5.995038723e-89	0.0000000000e+00
1 1	2 2	0		2 6	2 0	4		-7.689893044e-89	0.0000000000e+00
1 1	2 2	0		2 6	2 0	5		-7.840580942e-89	0.0000000000e+00
1 1	2 2	0		2 6	2 0	6		-1.33436224e-88	0.0000000000e+00
1 1	2 2	0		2 6	2 0	7		-2.010413907e-89	0.0000000000e+00
1 1	2 2	0		2 7	2 0	0		1.166418437e-90	0.0000000000e+00
1 1	2 2	0		2 7	2 0	1		-2.138770032e-90	0.0000000000e+00
1 1	2 2	0		2 7	2 0	2		-2.055550342e-89	0.0000000000e+00
1 1	2 2	0		2 7	2 0	3		-5.995038723e-89	0.0000000000e+00
1 1	2 2	0		2 7	2 0	4		-7.689893044e-89	0.0000000000e+00
1 1	2 2	0		2 7	2 0	5		-7.840580942e-89	0.0000000000e+00
1 1	2 2	0		2 7	2 0	6		-1.33436224e-88	0.0000000000e+00
1 1	2 2	0		2 7	2 0	7		-2.010413907e-89	0.0000000000e+00
1 1	2 2	0		3 3	0 0	0		2.290291894e-09	0.0000000000e+00
1 1	2 2	0		3 3	0 0	1		2.592226561e-10	0.0000000000e+00
1 1	2 2	0		3 3	0 0	2		7.194289559e-10	0.0000000000e+00
1 1	2 2	0		3 3	0 0	3		5.700462821e-11	0.0000000000e+00
1 1	2 2	0		3 3	0 0	4		-3.013600553e-10	0.0000000000e+00
1 1	2 2	0		3 3	0 0	5		-3.305630185e-10	0.0000000000e+00
1 1	2 2	0		3 3	0 0	6		-3.030545453e-10	0.0000000000e+00
1 1	2 2	0		3 3	0 0	7		-3.147092555e-10	0.0000000000e+00
1 1	2 2	0		3 4	0 0	0		3.297417752e-09	0.0000000000e+00
1 1	2 2	0		3 4	0 0	1		3.684920472e-10	0.0000000000e+00
1 1	2 2	0		3 4	0 0	2		1.029635268e-09	0.0000000000e+00
1 1	2 2	0		3 4	0 0	3		7.878336039e-11	0.0000000000e+00
1 1	2 2	0		3 4	0 0	4		-4.368833837e-10	0.0000000000e+00
1 1	2 2	0		3 4	0 0	5		-4.794078463e-10	0.0000000000e+00
1 1	2 2	0		3 4	0 0	6		-4.385703908e-10	0.0000000000e+00
1 1	2 2	0		3 4	0 0	7		-4.538556746e-10	0.0000000000e+00
1 1	2 2	0		3 5	0 0	0		5.662117707e-09	0.0000000000e+00
1 1	2 2	0		3 5	0 0	1		6.426639708e-10	0.0000000000e+00
1 1	2 2	0		3 5	0 0	2		1.779820435e-09	0.0000000000e+00
1 1	2 2	0		3 5	0 0	3		1.422149318e-10	0.0000000000e+00
1 1	2 2	0		3 5	0 0	4		-7.441653256e-10	0.0000000000e+00
1 1	2 2	0		3 5	0 0	5		-8.165757186e-10	0.0000000000e+00
1 1	2 2	0		3 5	0 0	6		-7.504400486e-10	0.0000000000e+00
1 1	2 2	0		3 5	0 0	7		-7.829328967e-10	0.0000000000e+00
1 1	2 2	0		3 6	0 0	0		8.276986614e-09	0.0000000000e+00
1 1	2 2	0		3 6	0 0	1		9.491852602e-10	0.0000000000e+00
1 1	2 2	0		3 6	0 0	2		2.614575742e-09	0.0000000000e+00
1 1	2 2	0		3 6	0 0	3		 2.17972383e-10	0.0000000000e+00
1 1	2 2	0		3 6	0 0	4		-1.080831042e-09	0.0000000000e+00
1 1	2 2	0		3 6	0 0	5		-1.187623705e-09	0.0000000000e+00
1 1	2 2	0		3 6	0 0	6		-1.092854967e-09	0.0000000000e+00
1 1	2 2	0		3 6	0 0	7		-1.14545395e-09	0.0000000000e+00
1 1	2 2	0		3 7	0 0	0		9.659003298e-09	0.0000000000e+00
1 1	2 2	0		3 7	0 0	1		1.112721929e-09	0.0000000000e+00
1 1	2 2	0		3 7	0 0	2		3.058158743e-09	0.0000000000e+00
1 1	2 2	0		3 7	0 0	3		2.597425743e-10	0.0000000000e+00
1 1	2 2	0		3 7	0 0	4		-1.256303146e-09	0.0000000000e+00
1 1	2 2	0		3 7	0 0	5		-1.381214303e-09	0.0000000000e+00
1 1	2 2	0		3 7	0 0	6		-1.274643938e-09	0.0000000000e+00
1 1	2 2	0		3 7	0 0	7		-1.340815298e-09	0.0000000000e+00
1 1	2 2	0		4 4	0 0	0		4.748588484e-09	0.0000000000e+00
1 1	2 2	0		4 4	0 0	1		5.253643291e-10	0.0000000000e+00
1 1	2 2	0		4 4	0 0	2		1.475119054e-09	0.0000000000e+00
1 1	2 2	0		4 4	0 0	3		1.093001407e-10	0.0000000000e+00
1 1	2 2	0		4 4	0 0	4		-6.32227993e-10	0.0000000000e+00
1 1	2 2	0		4 4	0 0	5		-6.937898232e-10	0.0000000000e+00
1 1	2 2	0		4 4	0 0	6		-6.340392087e-10	0.0000000000e+00
1 1	2 2	0		4 4	0 0	7		-6.544034754e-10	0.0000000000e+00
1 1	2 2	0		4 5	0 0	0		8.151253064e-09	0.0000000000e+00
1 1	2 2	0		4 5	0 0	1		9.127472745e-10	0.0000000000e+00
1 1	2 2	0		4 5	0 0	2		 2.54644667e-09	0.0000000000e+00
1 1	2 2	0		4 5	0 0	3		1.958599613e-10	0.0000000000e+00
1 1	2 2	0		4 5	0 0	4		-1.079499657e-09	0.0000000000e+00
1 1	2 2	0		4 5	0 0	5		-1.184884523e-09	0.0000000000e+00
1 1	2 2	0		4 5	0 0	6		-1.086824609e-09	0.0000000000e+00
1 1	2 2	0		4 5	0 0	7		-1.130246037e-09	0.0000000000e+00
1 1	2 2	0		4 6	0 0	0		1.191300025e-08	0.0000000000e+00
1 1	2 2	0		4 6	0 0	1		1.345364157e-09	0.0000000000e+00
1 1	2 2	0		4 6	0 0	2		3.738082644e-09	0.0000000000e+00
1 1	2 2	0		4 6	0 0	3		2.934778117e-10	0.0000000000e+00
1 1	2 2	0		4 6	0 0	4		-1.571022095e-09	0.0000000000e+00
1 1	2 2	0		4 6	0 0	5		-1.722912776e-09	0.0000000000e+00
1 1	2 2	0		4 6	0 0	6		-1.584290849e-09	0.0000000000e+00
1 1	2 2	0		4 6	0 0	7		-1.654658197e-09	0.0000000000e+00
1 1	2 2	0		4 7	0 0	0		 1.39007507e-08	0.0000000000e+00
1 1	2 2	0		4 7	0 0	1		1.574930683e-09	0.0000000000e+00
1 1	2 2	0		4 7	0 0	2		4.369740316e-09	0.0000000000e+00
1 1	2 2	0		4 7	0 0	3		3.471517673e-10	0.0000000000e+00
1 1	2 2	0		4 7	0 0	4		-1.829563747e-09	0.0000000000e+00
1 1	2 2	0		4 7	0 0	5		-2.006535676e-09	0.0000000000e+00
1 1	2 2	0		4 7	0 0	6		 -1.8459619e-09	0.0000000000e+00
1 1	2 2	0		4 7	0 0	7		-1.93059411e-09	0.0000000000e+00
1 1	2 2	0		5 5	0 0	0		 1.40007465e-08	0.0000000000e+00
1 1	2 2	0		5 5	0 0	1		 1.59680361e-09	0.0000000000e+00
1 1	2 2	0		5 5	0 0	2		4.406445442e-09	0.0000000000e+00
1 1	2 2	0		5 5	0 0	3		3.577022732e-10	0.0000000000e+00
1 1	2 2	0		5 5	0 0	4		-1.835068075e-09	0.0000000000e+00
1 1	2 2	0		5 5	0 0	5		-2.014408155e-09	0.0000000000e+00
1 1	2 2	0		5 5	0 0	6		-1.855624071e-09	0.0000000000e+00
1 1	2 2	0		5 5	0 0	7		-1.943568845e-09	0.0000000000e+00
1 1	2 2	0		5 6	0 0	0		2.046929633e-08	0.0000000000e+00
1 1	2 2	0		5 6	0 0	1		2.362805118e-09	0.0000000000e+00
1 1	2 2	0		5 6	0 0	2		6.477793085e-09	0.0000000000e+00
1 1	2 2	0		5 6	0 0	3		5.530903828e-10	0.0000000000e+00
1 1	2 2	0		5 6	0 0	4		-2.660053755e-09	0.0000000000e+00
1 1	2 2	0		5 6	0 0	5		-2.92539628e-09	0.0000000000e+00
1 1	2 2	0		5 6	0 0	6		-2.703421249e-09	0.0000000000e+00
1 1	2 2	0		5 6	0 0	7		-2.849222035e-09	0.0000000000e+00
1 1	2 2	0		5 7	0 0	0		2.388783545e-08	0.0000000000e+00
1 1	2 2	0		5 7	0 0	1		2.770297561e-09	0.0000000000e+00
1 1	2 2	0		5 7	0 0	2		7.576605882e-09	0.0000000000e+00
1 1	2 2	0		5 7	0 0	3		 6.57431435e-10	0.0000000000e+00
1 1	2 2	0		5 7	0 0	4		-3.09414252e-09	0.0000000000e+00
1 1	2 2	0		5 7	0 0	5		-3.403812177e-09	0.0000000000e+00
1 1	2 2	0		5 7	0 0	6		-3.147412924e-09	0.0000000000e+00
1 1	2 2	0		5 7	0 0	7		-3.322714444e-09	0.0000000000e+00
1 1	2 2	0		6 6	0 0	0		2.993296843e-08	0.0000000000e+00
1 1	2 2	0		6 6	0 0	1		3.503736835e-09	0.0000000000e+00
1 1	2 2	0		6 6	0 0	2		9.529448257e-09	0.0000000000e+00
1 1	2 2	0		6 6	0 0	3		8.531670366e-10	0.0000000000e+00
1 1	2 2	0		6 6	0 0	4		-3.848752255e-09	0.0000000000e+00
1 1	2 2	0		6 6	0 0	5		-4.238756496e-09	0.0000000000e+00
1 1	2 2	0		6 6	0 0	6		-3.930923351e-09	0.0000000000e+00
1 1	2 2	0		6 6	0 0	7		-4.155978938e-09	0.0000000000e+00
1 1	2 2	0		6 7	0 0	0		3.493523529e-08	0.0000000000e+00
1 1	2 2	0		6 7	0 0	1		4.112113249e-09	0.0000000000e+00
1 1	2 2	0		6 7	0 0	2		1.114962529e-08	0.0000000000e+00
1 1	2 2	0		6 7	0 0	3		1.016429756e-09	0.0000000000e+00
1 1	2 2	0		6 7	0 0	4		-4.474556284e-09	0.0000000000e+00
1 1	2 2	0		6 7	0 0	5		-4.930831133e-09	0.0000000000e+00
1 1	2 2	0		6 7	0 0	6		-4.57588535e-09	0.0000000000e+00
1 1	2 2	0		6 7	0 0	7		-4.842490636e-09	0.0000000000e+00
1 1	2 2	0		7 7	0 0	0		4.077502342e-08	0.0000000000e+00
1 1	2 2	0		7 7	0 0	1		4.828142017e-09	0.0000000000e+00
1 1	2 2	0		7 7	0 0	2		1.304752869e-08	0.0000000000e+00
1 1	2 2	0		7 7	0 0	3		1.213177082e-09	0.0000000000e+00
1 1	2 2	0		7 7	0 0	4		-5.198178929e-09	0.0000000000e+00
1 1	2 2	0		7 7	0 0	5		-5.732156019e-09	0.0000000000e+00
1 1	2 2	0		7 7	0 0	6		-5.323363145e-09	0.0000000000e+00
1 1	2 2	0		7 7	0 0	7		-5.64137508e-09	0.0000000000e+00
	
1 1	2 2	1		1 1	2 2	1		    15.30968626	0.0000000000e+00
1 1	2 2	1		1 1	2 2	2		   -8.065757798	0.0000000000e+00
1 1	2 2	1		1 1	2 2	3		    -0.66934672	0.0000000000e+00
1 1	2 2	1		1 1	2 2	4		 -0.03718558418	0.0000000000e+00
1 1	2 2	1		1 1	2 2	5		 -0.07494924239	0.0000000000e+00
1 1	2 2	1		1 1	2 2	6		-0.002943757686	0.0000000000e+00
1 1	2 2	1		1 1	2 2	7		-0.007914014224	0.0000000000e+00
1 1	2 2	1		1 2	2 2	0		  1.9772205e-89	0.0000000000e+00
1 1	2 2	1		1 2	2 2	1		3.636875217e-89	0.0000000000e+00
1 1	2 2	1		1 2	2 2	2		3.835720758e-89	0.0000000000e+00
1 1	2 2	1		1 2	2 2	3		-1.586532159e-89	0.0000000000e+00
1 1	2 2	1		1 2	2 2	4		-5.427977802e-89	0.0000000000e+00
1 1	2 2	1		1 2	2 2	5		-8.060494615e-89	0.0000000000e+00
1 1	2 2	1		1 2	2 2	6		-3.050634111e-88	0.0000000000e+00
1 1	2 2	1		1 2	2 2	7		-5.595249654e-88	0.0000000000e+00
1 1	2 2	1		1 3	2 0	0		 4.22075337e-07	0.0000000000e+00
1 1	2 2	1		1 3	2 0	1		2.179712257e-06	0.0000000000e+00
1 1	2 2	1		1 3	2 0	2		-1.022197395e-06	0.0000000000e+00
1 1	2 2	1		1 3	2 0	3		-6.881407188e-07	0.0000000000e+00
1 1	2 2	1		1 3	2 0	4		-2.607754682e-07	0.0000000000e+00
1 1	2 2	1		1 3	2 0	5		-1.684482309e-07	0.0000000000e+00
1 1	2 2	1		1 3	2 0	6		-3.735176034e-08	0.0000000000e+00
1 1	2 2	1		1 3	2 0	7		1.014854214e-07	0.0000000000e+00
1 1	2 2	1		1 4	2 0	0		6.071062353e-07	0.0000000000e+00
1 1	2 2	1		1 4	2 0	1		3.146182613e-06	0.0000000000e+00
1 1	2 2	1		1 4	2 0	2		-1.47336689e-06	0.0000000000e+00
1 1	2 2	1		1 4	2 0	3		-9.851771031e-07	0.0000000000e+00
1 1	2 2	1		1 4	2 0	4		-3.692027193e-07	0.0000000000e+00
1 1	2 2	1		1 4	2 0	5		-2.354466169e-07	0.0000000000e+00
1 1	2 2	1		1 4	2 0	6		-4.455109507e-08	0.0000000000e+00
1 1	2 2	1		1 4	2 0	7		1.576961451e-07	0.0000000000e+00
1 1	2 2	1		1 5	2 0	0		1.043616837e-06	0.0000000000e+00
1 1	2 2	1		1 5	2 0	1		5.377886793e-06	0.0000000000e+00
1 1	2 2	1		1 5	2 0	2		-2.526785245e-06	0.0000000000e+00
1 1	2 2	1		1 5	2 0	3		-1.707140523e-06	0.0000000000e+00
1 1	2 2	1		1 5	2 0	4		-6.524827141e-07	0.0000000000e+00
1 1	2 2	1		1 5	2 0	5		-4.257947144e-07	0.0000000000e+00
1 1	2 2	1		1 5	2 0	6		-1.048008728e-07	0.0000000000e+00
1 1	2 2	1		1 5	2 0	7		2.347941927e-07	0.0000000000e+00
1 1	2 2	1		1 6	2 0	0		1.526970066e-06	0.0000000000e+00
1 1	2 2	1		1 6	2 0	1		7.838566695e-06	0.0000000000e+00
1 1	2 2	1		1 6	2 0	2		-3.689512266e-06	0.0000000000e+00
1 1	2 2	1		1 6	2 0	3		-2.509738848e-06	0.0000000000e+00
1 1	2 2	1		1 6	2 0	4		-9.721383603e-07	0.0000000000e+00
1 1	2 2	1		1 6	2 0	5		-6.422749846e-07	0.0000000000e+00
1 1	2 2	1		1 6	2 0	6		-1.785306481e-07	0.0000000000e+00
1 1	2 2	1		1 6	2 0	7		3.119626478e-07	0.0000000000e+00
1 1	2 2	1		1 7	2 0	0		1.782333816e-06	0.0000000000e+00
1 1	2 2	1		1 7	2 0	1		9.136817968e-06	0.0000000000e+00
1 1	2 2	1		1 7	2 0	2		-4.303067444e-06	0.0000000000e+00
1 1	2 2	1		1 7	2 0	3		-2.934985011e-06	0.0000000000e+00
1 1	2 2	1		1 7	2 0	4		-1.141538553e-06	0.0000000000e+00
1 1	2 2	1		1 7	2 0	5		-7.571659285e-07	0.0000000000e+00
1 1	2 2	1		1 7	2 0	6		-2.202633467e-07	0.0000000000e+00
1 1	2 2	1		1 7	2 0	7		3.472942065e-07	0.0000000000e+00
1 1	2 2	1		2 2	2 2	0		  1.9772205e-89	0.0000000000e+00
1 1	2 2	1		2 2	2 2	1		3.636875217e-89	0.0000000000e+00
1 1	2 2	1		2 2	2 2	2		3.835720758e-89	0.0000000000e+00
1 1	2 2	1		2 2	2 2	3		-1.586532159e-89	0.0000000000e+00
1 1	2 2	1		2 2	2 2	4		-5.427977802e-89	0.0000000000e+00
1 1	2 2	1		2 2	2 2	5		-8.060494615e-89	0.0000000000e+00
1 1	2 2	1		2 2	2 2	6		-3.050634111e-88	0.0000000000e+00
1 1	2 2	1		2 2	2 2	7		-5.595249654e-88	0.0000000000e+00
1 1	2 2	1		2 3	2 0	0		2.853610634e-90	0.0000000000e+00
1 1	2 2	1		2 3	2 0	1		-1.984535055e-90	0.0000000000e+00
1 1	2 2	1		2 3	2 0	2		-3.321619729e-89	0.0000000000e+00
1 1	2 2	1		2 3	2 0	3		-1.007564768e-88	0.0000000000e+00
1 1	2 2	1		2 3	2 0	4		-1.274898429e-88	0.0000000000e+00
1 1	2 2	1		2 3	2 0	5		-1.27350367e-88	0.0000000000e+00
1 1	2 2	1		2 3	2 0	6		-2.166055271e-88	0.0000000000e+00
1 1	2 2	1		2 3	2 0	7		-1.416383169e-89	0.0000000000e+00
1 1	2 2	1		2 4	2 0	0		2.853610634e-90	0.0000000000e+00
1 1	2 2	1		2 4	2 0	1		-1.984535055e-90	0.0000000000e+00
1 1	2 2	1		2 4	2 0	2		-3.321619729e-89	0.0000000000e+00
1 1	2 2	1		2 4	2 0	3		-1.007564768e-88	0.0000000000e+00
1 1	2 2	1		2 4	2 0	4		-1.274898429e-88	0.0000000000e+00
1 1	2 2	1		2 4	2 0	5		-1.27350367e-88	0.0000000000e+00
1 1	2 2	1		2 4	2 0	6		-2.166055271e-88	0.0000000000e+00
1 1	2 2	1		2 4	2 0	7		-1.416383169e-89	0.0000000000e+00
1 1	2 2	1		2 5	2 0	0		2.853610634e-90	0.0000000000e+00
1 1	2 2	1		2 5	2 0	1		-1.984535055e-90	0.0000000000e+00
1 1	2 2	1		2 5	2 0	2		-3.321619729e-89	0.0000000000e+00
1 1	2 2	1		2 5	2 0	3		-1.007564768e-88	0.0000000000e+00
1 1	2 2	1		2 5	2 0	4		-1.274898429e-88	0.0000000000e+00
1 1	2 2	1		2 5	2 0	5		-1.27350367e-88	0.0000000000e+00
1 1	2 2	1		2 5	2 0	6		-2.166055271e-88	0.0000000000e+00
1 1	2 2	1		2 5	2 0	7		-1.416383169e-89	0.0000000000e+00
1 1	2 2	1		2 6	2 0	0		2.853610634e-90	0.0000000000e+00
1 1	2 2	1		2 6	2 0	1		-1.984535055e-90	0.0000000000e+00
1 1	2 2	1		2 6	2 0	2		-3.321619729e-89	0.0000000000e+00
1 1	2 2	1		2 6	2 0	3		-1.007564768e-88	0.0000000000e+00
1 1	2 2	1		2 6	2 0	4		-1.274898429e-88	0.0000000000e+00
1 1	2 2	1		2 6	2 0	5		-1.27350367e-88	0.0000000000e+00
1 1	2 2	1		2 6	2 0	6		-2.166055271e-88	0.0000000000e+00
1 1	2 2	1		2 6	2 0	7		-1.416383169e-89	0.0000000000e+00
1 1	2 2	1		2 7	2 0	0		2.853610634e-90	0.0000000000e+00
1 1	2 2	1		2 7	2 0	1		-1.984535055e-90	0.0000000000e+00
1 1	2 2	1		2 7	2 0	2		-3.321619729e-89	0.0000000000e+00
1 1	2 2	1		2 7	2 0	3		-1.007564768e-88	0.0000000000e+00
1 1	2 2	1		2 7	2 0	4		-1.274898429e-88	0.0000000000e+00
1 1	2 2	1		2 7	2 0	5		-1.27350367e-88	0.0000000000e+00
1 1	2 2	1		2 7	2 0	6		-2.166055271e-88	0.0000000000e+00
1 1	2 2	1		2 7	2 0	7		-1.416383169e-89	0.0000000000e+00
1 1	2 2	1		3 3	0 0	0		6.766822183e-10	0.0000000000e+00
1 1	2 2	1		3 3	0 0	1		2.316653261e-09	0.0000000000e+00
1 1	2 2	1		3 3	0 0	2		3.882633581e-10	0.0000000000e+00
1 1	2 2	1		3 3	0 0	3		6.488003503e-10	0.0000000000e+00
1 1	2 2	1		3 3	0 0	4		2.333745116e-10	0.0000000000e+00
1 1	2 2	1		3 3	0 0	5		-7.657338572e-11	0.0000000000e+00
1 1	2 2	1		3 3	0 0	6		-1.082886651e-10	0.0000000000e+00
1 1	2 2	1		3 3	0 0	7		-3.420988661e-11	0.0000000000e+00
1 1	2 2	1		3 4	0 0	0		9.761889232e-10	0.0000000000e+00
1 1	2 2	1		3 4	0 0	1		3.332055997e-09	0.0000000000e+00
1 1	2 2	1		3 4	0 0	2		5.676093055e-10	0.0000000000e+00
1 1	2 2	1		3 4	0 0	3		9.416657249e-10	0.0000000000e+00
1 1	2 2	1		3 4	0 0	4		3.429575012e-10	0.0000000000e+00
1 1	2 2	1		3 4	0 0	5		-1.046637727e-10	0.0000000000e+00
1 1	2 2	1		3 4	0 0	6		-1.471252502e-10	0.0000000000e+00
1 1	2 2	1		3 4	0 0	7		-3.945818935e-11	0.0000000000e+00
1 1	2 2	1		3 5	0 0	0		1.669964403e-09	0.0000000000e+00
1 1	2 2	1		3 5	0 0	1		   5.721014e-09	0.0000000000e+00
1 1	2 2	1		3 5	0 0	2		9.480583103e-10	0.0000000000e+00
1 1	2 2	1		3 5	0 0	3		1.593879995e-09	0.0000000000e+00
1 1	2 2	1		3 5	0 0	4		5.675130775e-10	0.0000000000e+00
1 1	2 2	1		3 5	0 0	5		-1.994323558e-10	0.0000000000e+00
1 1	2 2	1		3 5	0 0	6		-2.798707977e-10	0.0000000000e+00
1 1	2 2	1		3 5	0 0	7		-9.997578124e-11	0.0000000000e+00
1 1	2 2	1		3 6	0 0	0		 2.43526523e-09	0.0000000000e+00
1 1	2 2	1		3 6	0 0	1		8.366985302e-09	0.0000000000e+00
